               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  16,             0.10291,            0.014833,            0.046929,              1.0971,                   0,          3.5589e-05,            0.044118,           2.106e-05,          4.0717e-06,             0.10298,            0.012354,            0.046765,              1.0977,                   0,             0.00955,             0.00955,             0.00955
                  17,               0.102,            0.014946,            0.046664,              1.0952,                   0,          4.7951e-05,            0.050368,          3.4954e-05,          6.1338e-06,             0.10146,            0.012546,             0.04635,              1.0957,                   0,             0.00952,             0.00952,             0.00952
                  18,              0.1005,             0.01511,            0.046273,              1.0951,                   0,           0.0074968,            0.045523,           0.0040231,          0.00053396,             0.10024,            0.012691,            0.046436,              1.0898,                   0,             0.00949,             0.00949,             0.00949
                  19,             0.10015,            0.015151,            0.046501,              1.0932,                   0,           0.0026315,            0.078184,           0.0014612,          0.00021754,            0.098586,            0.012947,            0.046667,              1.0879,                   0,             0.00946,             0.00946,             0.00946
                  20,            0.099268,            0.015238,            0.046327,              1.0885,                   0,           0.0036304,             0.17095,           0.0021804,          0.00028784,            0.098309,            0.012961,            0.046484,               1.083,                   0,             0.00943,             0.00943,             0.00943
                  21,             0.09777,            0.015398,            0.045904,               1.088,                   0,           0.0028831,             0.17691,           0.0021862,          0.00043926,            0.096146,            0.013198,            0.046362,               1.085,                   0,              0.0094,              0.0094,              0.0094
                  22,            0.096397,            0.015521,            0.046155,              1.0859,                   0,           0.0021639,             0.19162,           0.0019631,          0.00039449,            0.095604,            0.013213,            0.046655,              1.0879,                   0,             0.00937,             0.00937,             0.00937
                  23,            0.095971,            0.015596,            0.046143,              1.0893,                   0,           0.0018872,             0.19358,           0.0028397,          0.00054076,            0.093645,            0.013466,            0.046155,               1.085,                   0,             0.00934,             0.00934,             0.00934
                  24,            0.094759,            0.015777,            0.045698,              1.0865,                   0,           0.0016508,             0.21398,           0.0023023,          0.00051014,            0.091463,            0.013735,            0.045581,              1.0879,                   0,             0.00931,             0.00931,             0.00931
                  25,            0.092543,            0.015949,            0.045415,              1.0856,                   0,           0.0014363,              0.2187,           0.0020503,          0.00044622,            0.089404,            0.013953,            0.045459,              1.0879,                   0,             0.00928,             0.00928,             0.00928
                  26,            0.091358,            0.016058,            0.045249,              1.0865,                   0,           0.0020621,              0.3078,           0.0032938,          0.00063966,            0.086868,            0.014272,            0.045264,               1.083,                   0,             0.00925,             0.00925,             0.00925
                  27,            0.089354,            0.016301,            0.045101,              1.0836,                   0,             0.00225,             0.32667,           0.0043823,          0.00086872,            0.084505,            0.014536,            0.044702,               1.083,                   0,             0.00922,             0.00922,             0.00922
                  28,             0.08662,            0.016553,            0.044645,              1.0801,                   0,           0.0023764,             0.37707,           0.0056805,           0.0012051,            0.081457,            0.014876,             0.04436,              1.0791,                   0,             0.00919,             0.00919,             0.00919
                  29,            0.084437,            0.016865,            0.044652,              1.0744,                   0,           0.0032974,             0.37111,           0.0070501,           0.0015867,            0.079282,            0.015131,            0.043945,              1.0732,                   0,             0.00916,             0.00916,             0.00916
                  30,            0.082402,             0.01704,            0.044293,              1.0711,                   0,           0.0041467,             0.52833,           0.0097337,           0.0022724,             0.07758,            0.015281,            0.043921,              1.0664,                   0,             0.00913,             0.00913,             0.00913
                  31,            0.080598,            0.017122,            0.043899,              1.0654,                   0,           0.0031355,             0.54622,            0.010291,           0.0024072,            0.075589,            0.015389,            0.043359,              1.0508,                   0,              0.0091,              0.0091,              0.0091
                  32,            0.077938,             0.01727,            0.043271,              1.0636,                   0,           0.0030025,             0.58092,            0.010411,           0.0023976,            0.074821,            0.015247,            0.041858,                1.04,                   0,             0.00907,             0.00907,             0.00907
                  33,            0.076832,            0.017303,            0.042262,               1.068,                   0,           0.0031287,             0.61521,            0.011832,            0.002553,            0.074034,             0.01524,            0.041211,              1.0352,                   0,             0.00904,             0.00904,             0.00904
                  34,            0.074389,            0.017325,            0.041413,              1.0583,                   0,           0.0029569,             0.70071,            0.013672,           0.0030965,            0.072711,            0.015206,            0.040332,              1.0322,                   0,             0.00901,             0.00901,             0.00901
                  35,            0.072117,            0.017308,            0.040377,              1.0534,                   0,           0.0028491,             0.74834,            0.017794,           0.0044801,            0.071391,              0.0151,             0.03891,              1.0303,                   0,             0.00898,             0.00898,             0.00898
                  36,            0.070273,            0.017314,            0.039039,              1.0426,                   0,           0.0029518,             0.82372,            0.020395,           0.0050753,            0.068825,            0.015136,            0.037201,              1.0234,                   0,             0.00895,             0.00895,             0.00895
                  37,            0.068347,            0.017099,            0.037476,              1.0299,                   0,             0.28702,            0.067073,            0.029663,           0.0073564,            0.068877,            0.014765,            0.035486,              1.0166,                   0,             0.00892,             0.00892,             0.00892
                  38,            0.067584,             0.01693,            0.035999,              1.0266,                   0,             0.30506,            0.094274,            0.048204,            0.013341,            0.067642,            0.014652,             0.03382,             0.99609,                   0,             0.00889,             0.00889,             0.00889
                  39,            0.065727,            0.016771,            0.034504,              1.0063,                   0,             0.31216,              0.1165,            0.045128,            0.011787,            0.065479,            0.014747,            0.032379,             0.97559,                   0,             0.00886,             0.00886,             0.00886
                  40,            0.064644,            0.016651,            0.033286,             0.99061,                   0,             0.30485,             0.15385,            0.043476,            0.012079,            0.065269,            0.014522,            0.030908,             0.94727,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.062789,              0.0165,            0.032164,             0.97957,                   0,              0.3249,             0.17955,            0.048695,            0.011604,             0.06463,            0.014325,            0.029944,             0.92627,                   0,              0.0088,              0.0088,              0.0088
                  42,            0.061597,            0.016416,            0.031331,             0.96697,                   0,             0.34013,             0.11728,            0.066657,            0.019187,            0.065706,             0.01397,            0.028687,              0.9209,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.061521,            0.016155,            0.029856,             0.94495,                   0,              0.3237,             0.16053,            0.050046,            0.013904,            0.064929,            0.013783,            0.027716,             0.88672,                   0,             0.00874,             0.00874,             0.00874
                  44,            0.059836,            0.015959,            0.028893,             0.92144,                   0,              0.3162,             0.12277,            0.045012,            0.011242,            0.065547,            0.013572,            0.026849,              0.8584,                   0,             0.00871,             0.00871,             0.00871
                  45,            0.060359,            0.015783,             0.02714,             0.89791,                   0,             0.31717,             0.10041,            0.050748,            0.015577,            0.062443,            0.013619,            0.025366,             0.83203,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.058442,            0.015734,             0.02652,             0.87729,                   0,             0.32373,             0.09375,             0.06724,            0.019347,            0.064027,            0.013395,            0.024622,             0.81934,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.058042,            0.015546,            0.025039,             0.87399,                   0,             0.37112,             0.13851,            0.094793,            0.026637,            0.062981,            0.013371,            0.023846,             0.80615,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.058309,            0.015524,             0.02428,              0.8534,                   0,               0.357,            0.081106,            0.071131,            0.022543,            0.063476,            0.013202,            0.023669,             0.79492,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.057046,            0.015325,             0.02353,             0.83024,                   0,             0.35926,            0.041667,            0.063831,            0.017469,            0.061304,            0.013282,             0.02207,             0.75586,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.055052,            0.015243,            0.022839,             0.81911,                   0,           0.0032198,             0.89827,            0.079994,            0.020272,            0.061142,             0.01314,            0.021936,             0.73633,                   0,             0.00853,             0.00853,             0.00853
                  51,            0.055119,            0.015063,            0.022166,             0.79575,                   0,            0.095037,             0.14454,            0.077726,            0.021979,            0.062293,            0.013097,            0.021661,             0.71973,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.054448,            0.014959,            0.020999,             0.75836,                   0,              0.5895,             0.03714,             0.08135,            0.020813,            0.061648,            0.012844,            0.021112,             0.69678,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.054632,            0.014765,            0.021062,             0.76042,                   0,             0.41341,            0.056469,            0.089863,            0.022139,            0.058951,            0.012923,            0.020428,             0.69092,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.054138,            0.014768,                0.02,             0.72521,                   0,             0.38376,            0.036661,            0.059115,            0.016061,            0.060264,            0.012757,            0.019745,             0.66553,                   0,             0.00841,             0.00841,             0.00841
                  55,             0.05312,            0.014634,            0.019626,              0.7116,                   0,           0.0033041,             0.90869,            0.063876,            0.016972,            0.058974,             0.01272,            0.019714,              0.6499,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.052682,            0.014434,            0.019296,             0.70173,                   0,            0.003294,              0.9055,            0.076599,            0.017873,            0.060972,            0.012457,            0.019592,             0.63867,                   0,             0.00835,             0.00835,             0.00835
                  57,            0.052458,            0.014398,            0.018857,             0.67408,                   0,            0.013297,             0.81028,            0.086553,            0.022987,            0.060255,            0.012446,               0.019,             0.61035,                   0,             0.00832,             0.00832,             0.00832
                  58,             0.05188,            0.014259,            0.018455,             0.65856,                   0,              0.4188,            0.085366,            0.076471,            0.017418,            0.059734,             0.01237,            0.018564,             0.60303,                   0,             0.00829,             0.00829,             0.00829
                  59,            0.051569,            0.014207,            0.018377,              0.6385,                   0,             0.20234,             0.12136,            0.093916,               0.026,            0.059032,            0.012309,            0.018106,             0.58154,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.050586,            0.014149,             0.01756,             0.63995,                   0,             0.39874,            0.033189,            0.064703,            0.018834,            0.058153,            0.012413,            0.018719,             0.57812,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.050385,            0.014002,            0.017207,             0.61281,                   0,            0.039134,             0.48231,            0.069167,            0.018929,            0.059249,            0.012191,             0.01825,             0.55322,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.050481,            0.013885,             0.01722,             0.60602,                   0,           0.0034376,             0.93185,            0.068341,            0.017756,            0.056775,            0.012255,            0.017999,             0.53271,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.050119,            0.013814,            0.017202,             0.57932,                   0,             0.37163,            0.058189,            0.078321,            0.018851,            0.057794,            0.012196,            0.018173,             0.53418,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.049213,            0.013718,             0.01649,             0.57612,                   0,              0.4795,            0.047714,            0.092278,            0.017635,            0.058072,            0.012022,            0.017929,             0.52637,                   0,             0.00811,             0.00811,             0.00811
                  65,            0.048341,            0.013662,            0.016378,             0.56775,                   0,             0.66464,            0.047222,             0.11015,            0.024299,            0.059244,            0.011965,            0.017664,             0.52344,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.049093,            0.013509,            0.016258,             0.55427,                   0,             0.80893,             0.01875,             0.07461,            0.016026,            0.054804,            0.012006,            0.017276,             0.49048,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.048759,            0.013453,            0.016349,             0.54567,                   0,             0.53643,             0.03125,            0.080252,            0.019877,            0.055524,             0.01178,            0.017175,             0.47412,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.048306,            0.013395,            0.016035,             0.52967,                   0,             0.68209,            0.034921,             0.10162,            0.025147,            0.058129,            0.011733,            0.017038,             0.48413,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.048081,            0.013345,            0.015795,             0.51711,                   0,             0.35159,            0.068056,            0.095162,            0.024422,            0.057858,             0.01169,            0.016928,             0.45825,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.047528,            0.013232,            0.015554,             0.49792,                   0,             0.63829,            0.015972,             0.10245,             0.02372,            0.057857,            0.011637,            0.017218,             0.45874,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.047304,            0.013163,            0.015349,             0.48304,                   0,             0.40319,            0.022222,             0.10468,            0.025725,            0.056093,            0.011611,            0.016669,              0.4397,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.046943,            0.013094,            0.015268,             0.47964,                   0,             0.57135,            0.047486,             0.11879,            0.028581,            0.057042,            0.011537,            0.016553,             0.42847,                   0,             0.00787,             0.00787,             0.00787
                  73,             0.04659,            0.013011,            0.015161,             0.46654,                   0,             0.57176,             0.04375,             0.12979,             0.03391,            0.058686,            0.011517,            0.016885,             0.42603,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.046825,            0.012982,            0.015194,             0.46603,                   0,             0.14968,            0.056944,             0.10334,            0.026473,            0.055382,            0.011538,            0.016559,              0.4126,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.046537,             0.01299,            0.014775,             0.45105,                   0,             0.42822,            0.049306,             0.11307,            0.027018,            0.054787,            0.011393,            0.016306,             0.39648,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.046124,            0.012948,            0.015009,             0.44759,                   0,              0.5879,            0.065501,             0.10903,            0.025617,            0.054904,            0.011459,            0.016559,             0.39819,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.045553,            0.012813,            0.014737,             0.44156,                   0,             0.32605,            0.064706,            0.099115,            0.025403,            0.054079,            0.011419,             0.01633,             0.39404,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.044362,            0.012877,            0.014919,             0.43715,                   0,             0.55663,               0.025,            0.097564,            0.024369,            0.054576,            0.011384,            0.016153,             0.38135,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.044211,             0.01272,            0.014621,              0.4334,                   0,               0.558,            0.020862,             0.10024,            0.024826,            0.054052,            0.011425,            0.016843,             0.38379,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.044609,            0.012647,            0.014435,             0.42567,                   0,             0.53591,             0.12415,             0.18102,            0.048888,            0.055499,            0.011325,            0.016226,             0.37866,                   0,             0.00763,             0.00763,             0.00763
                  81,             0.04407,            0.012522,            0.014382,             0.40919,                   0,             0.71546,             0.13233,             0.21047,            0.052137,            0.057977,            0.011222,            0.015842,             0.37207,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.043713,            0.012603,            0.014423,             0.40211,                   0,             0.41711,             0.14426,             0.15947,            0.038445,            0.053232,            0.011342,            0.015784,             0.34521,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.043936,            0.012438,            0.014249,             0.39956,                   0,             0.41165,             0.16413,             0.10797,            0.026296,            0.052869,            0.011234,            0.015814,             0.35864,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.043814,            0.012489,            0.014275,             0.39545,                   0,             0.36773,             0.12431,             0.11557,            0.025694,            0.055652,            0.011164,            0.015796,             0.34082,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.042953,            0.012292,            0.014157,             0.38253,                   0,             0.39652,             0.10662,              0.1047,            0.024055,              0.0563,              0.0112,             0.01622,             0.34058,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.043052,            0.012255,            0.014073,             0.37448,                   0,             0.34158,            0.057067,            0.067859,            0.016066,            0.052729,            0.011142,            0.015942,             0.32202,                   0,             0.00745,             0.00745,             0.00745
                  87,             0.04387,            0.012214,            0.014222,             0.37102,                   0,              0.3659,             0.10903,             0.10063,            0.023547,            0.055338,            0.011058,            0.015808,             0.31323,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.041653,            0.012184,            0.014151,             0.36038,                   0,             0.20081,             0.11303,             0.14966,            0.031178,             0.05603,            0.011071,             0.01618,              0.3291,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.040869,            0.012196,            0.014154,              0.3627,                   0,             0.13347,             0.13648,             0.10151,            0.024937,            0.056239,            0.011103,            0.016287,             0.30591,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.042197,            0.012152,            0.014077,              0.3632,                   0,             0.39128,             0.12505,             0.10445,            0.023761,            0.057382,             0.01109,            0.016418,             0.31616,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.041917,            0.012094,            0.014152,             0.35145,                   0,             0.42631,             0.12316,             0.11554,            0.026055,            0.052586,            0.011118,            0.015753,             0.29248,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.041569,            0.012009,            0.014022,             0.34416,                   0,             0.38867,             0.18501,             0.12367,            0.032438,            0.056045,            0.011018,            0.015848,             0.29712,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.041278,            0.012012,            0.013929,             0.34077,                   0,             0.40698,             0.16255,             0.15122,            0.032364,            0.053996,            0.011069,            0.015823,             0.29712,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.041232,            0.012032,            0.014175,             0.34197,                   0,             0.42142,             0.18219,             0.14826,            0.035068,            0.051708,            0.011121,            0.015628,             0.27783,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.040896,            0.011928,            0.013808,             0.32505,                   0,             0.51037,             0.23407,             0.19031,            0.047393,             0.05657,            0.011022,            0.015948,             0.28418,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.039515,            0.011869,            0.013856,             0.31971,                   0,             0.41623,             0.14677,             0.13051,            0.035273,            0.051977,            0.010981,            0.015353,             0.27466,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.040227,            0.011798,            0.013884,             0.31052,                   0,             0.47763,             0.17944,             0.17923,            0.049483,            0.054986,            0.010836,             0.01546,             0.27271,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.040233,             0.01177,            0.013908,             0.29982,                   0,             0.42073,             0.10408,              0.1104,            0.028708,            0.054456,            0.010868,            0.015427,              0.2561,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.039752,            0.011754,            0.013942,             0.30436,                   0,             0.34902,             0.10359,            0.075246,            0.020606,            0.054112,             0.01085,            0.015405,             0.24805,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.039309,            0.011726,             0.01397,             0.29268,                   0,             0.42924,             0.10694,             0.14286,            0.034995,            0.054456,            0.010766,            0.015305,             0.25195,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.038683,            0.011557,            0.013699,             0.29591,                   0,             0.36718,             0.10232,             0.10685,             0.02515,             0.05299,            0.010984,            0.015662,              0.2627,                   0,               0.007,               0.007,               0.007
                 102,            0.038211,            0.011546,             0.01387,             0.28601,                   0,             0.43898,             0.13856,             0.12868,            0.031446,            0.052915,            0.010919,            0.015793,             0.25171,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.039147,            0.011465,            0.013723,             0.27584,                   0,             0.47226,             0.24349,             0.19563,            0.048369,            0.054826,              0.0109,            0.015817,             0.25293,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.038011,             0.01151,              0.0137,             0.28044,                   0,             0.45175,             0.22145,             0.15547,            0.038251,            0.053766,            0.010897,            0.016141,             0.23865,                   0,             0.00691,             0.00691,             0.00691
                 105,            0.037548,            0.011549,            0.013767,             0.26617,                   0,             0.48554,             0.26054,             0.20899,            0.062456,            0.054639,            0.010877,            0.015964,             0.24023,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.037479,            0.011385,            0.013706,             0.25604,                   0,             0.48361,             0.21622,             0.18283,            0.053146,            0.055596,            0.010894,            0.015994,             0.23193,                   0,             0.00685,             0.00685,             0.00685
                 107,            0.037532,            0.011288,            0.013606,             0.25316,                   0,             0.47802,             0.16565,             0.17205,            0.040932,            0.055745,            0.010898,            0.015826,             0.22583,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.038779,            0.011311,            0.013844,             0.26741,                   0,              0.2731,             0.23129,             0.22265,            0.061981,            0.053397,            0.010934,            0.015546,             0.22095,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.037742,            0.011329,            0.013543,             0.25525,                   0,             0.36035,             0.23065,             0.19816,             0.05762,            0.052203,            0.010897,            0.015485,             0.21301,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.037642,            0.011217,            0.013475,             0.24132,                   0,             0.47433,              0.2023,             0.17188,            0.047442,            0.052646,            0.010856,            0.015811,             0.21802,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.037391,            0.011183,             0.01362,             0.24015,                   0,               0.428,             0.24229,             0.22701,            0.057431,            0.052255,            0.010868,            0.016064,               0.229,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.038084,            0.011214,            0.013666,             0.24169,                   0,             0.44214,             0.28358,              0.2348,            0.065275,            0.054386,            0.010784,            0.015659,             0.20972,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.037197,            0.011294,            0.013533,             0.23444,                   0,             0.22064,             0.22065,             0.15383,            0.043463,            0.054226,            0.010856,            0.015729,             0.20557,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.037171,            0.011206,             0.01358,             0.22459,                   0,             0.40727,             0.21993,             0.13535,            0.037847,            0.053951,            0.010813,            0.015814,             0.21008,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.035403,            0.011142,            0.013628,              0.2167,                   0,             0.41265,             0.20976,             0.13505,            0.033051,            0.053439,            0.010797,            0.015967,             0.20935,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.036295,            0.011051,            0.013605,             0.20991,                   0,             0.20185,             0.26855,             0.18055,            0.049876,            0.050694,            0.011055,            0.015952,             0.18811,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.036449,            0.011105,            0.013482,             0.21646,                   0,             0.20875,             0.22631,             0.18327,            0.052236,            0.055364,            0.010926,            0.015674,             0.19067,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.036424,            0.011078,            0.013513,              0.2029,                   0,             0.24055,             0.21328,             0.21613,            0.054981,            0.053817,            0.010947,            0.015723,             0.19592,                   0,             0.00649,             0.00649,             0.00649
                 119,            0.035281,             0.01098,            0.013504,             0.20855,                   0,             0.53898,             0.28808,             0.24941,            0.065872,            0.051693,             0.01096,            0.015607,             0.19067,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.035248,            0.011024,            0.013623,             0.19851,                   0,             0.41409,             0.25796,             0.24642,            0.068204,            0.052143,            0.010856,            0.015567,              0.1991,                   0,             0.00643,             0.00643,             0.00643
                 121,             0.03535,            0.011048,            0.013437,              0.1908,                   0,             0.33129,             0.29753,             0.22159,            0.061029,            0.051043,            0.010844,            0.015613,             0.17383,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.035151,            0.010893,             0.01331,             0.19623,                   0,              0.5456,             0.25617,             0.25263,             0.07119,            0.051781,            0.010707,            0.015546,             0.17529,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.036226,             0.01095,             0.01349,             0.19874,                   0,             0.50079,             0.22952,             0.19419,            0.056523,            0.054858,            0.010827,            0.015918,             0.18127,                   0,             0.00634,             0.00634,             0.00634
                 124,             0.03568,            0.010866,            0.013437,             0.18444,                   0,             0.32291,             0.23873,             0.19371,            0.052234,            0.051451,            0.010873,            0.015894,             0.19177,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.036009,            0.010968,            0.013574,             0.18853,                   0,             0.19712,             0.25215,             0.21694,            0.063846,            0.052764,            0.010713,            0.015836,             0.19128,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.034539,            0.010797,            0.013571,             0.17761,                   0,             0.25012,             0.25341,             0.20848,            0.059261,            0.051986,            0.010678,            0.015741,             0.18054,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.033843,             0.01086,            0.013396,              0.1832,                   0,             0.26369,             0.26312,             0.18443,            0.046258,            0.051953,            0.010758,            0.015945,              0.1792,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.033175,            0.010752,            0.013298,             0.16629,                   0,             0.36316,             0.32135,             0.25926,            0.066129,            0.052389,            0.010781,            0.015646,             0.18164,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.032977,            0.010667,            0.013454,             0.17323,                   0,             0.32603,             0.22981,             0.20619,            0.053847,            0.051007,            0.010819,            0.015573,             0.16162,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.033896,            0.010639,            0.013325,             0.15205,                   0,             0.26566,              0.2308,             0.23863,            0.063385,             0.05108,             0.01084,            0.015683,             0.17664,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033863,            0.010679,            0.013433,             0.15733,                   0,             0.33626,             0.25521,             0.22829,            0.057752,            0.052671,            0.010657,            0.015494,             0.16528,                   0,              0.0061,              0.0061,              0.0061
