# epoch,accuracy,precision,recall,f1_score
0,0.3757,0.4545,0.3757,0.3740
1,0.4862,0.4864,0.4862,0.4396
2,0.5083,0.5685,0.5083,0.4284
3,0.5083,0.5501,0.5083,0.4031
4,0.5414,0.6253,0.5414,0.4454
5,0.5856,0.6610,0.5856,0.5150
6,0.5967,0.6862,0.5967,0.5181
7,0.5580,0.5751,0.5580,0.4516
8,0.5856,0.5677,0.5856,0.4921
9,0.6022,0.5750,0.6022,0.5147
10,0.6851,0.5907,0.6851,0.6119
11,0.7127,0.5749,0.7127,0.6364
12,0.7459,0.6018,0.7459,0.6661
13,0.7017,0.5731,0.7017,0.6282
14,0.6961,0.5746,0.6961,0.6248
15,0.7182,0.5898,0.7182,0.6444
16,0.7293,0.5951,0.7293,0.6534
17,0.7238,0.5972,0.7238,0.6501
18,0.7403,0.6070,0.7403,0.6642
19,0.7624,0.6183,0.7624,0.6821
20,0.7790,0.8226,0.7790,0.7043
21,0.7901,0.8334,0.7901,0.7148
22,0.7901,0.8366,0.7901,0.7235
23,0.7901,0.8468,0.7901,0.7333
24,0.8066,0.8570,0.8066,0.7601
25,0.8287,0.8491,0.8287,0.7978
26,0.8508,0.8585,0.8508,0.8286
27,0.8564,0.8653,0.8564,0.8433
28,0.8564,0.8691,0.8564,0.8461
29,0.8619,0.8691,0.8619,0.8530
30,0.8619,0.8669,0.8619,0.8524
31,0.8729,0.8770,0.8729,0.8659
32,0.8674,0.8741,0.8674,0.8598
33,0.8785,0.8860,0.8785,0.8735
34,0.8840,0.8907,0.8840,0.8799
35,0.8950,0.9003,0.8950,0.8924
36,0.9061,0.9099,0.9061,0.9046
37,0.9006,0.9017,0.9006,0.8982
38,0.9171,0.9171,0.9171,0.9148
39,0.9171,0.9171,0.9171,0.9148
40,0.9227,0.9246,0.9227,0.9221
41,0.9171,0.9195,0.9171,0.9168
42,0.9116,0.9148,0.9116,0.9116
43,0.9227,0.9250,0.9227,0.9227
44,0.9282,0.9307,0.9282,0.9283
45,0.9116,0.9162,0.9116,0.9118
46,0.8895,0.8976,0.8895,0.8904
47,0.9061,0.9149,0.9061,0.9076
48,0.9282,0.9353,0.9282,0.9299
49,0.9337,0.9391,0.9337,0.9351
50,0.9392,0.9431,0.9392,0.9403
51,0.9227,0.9281,0.9227,0.9239
52,0.9448,0.9474,0.9448,0.9455
53,0.9613,0.9639,0.9613,0.9619
54,0.9448,0.9516,0.9448,0.9462
55,0.9337,0.9380,0.9337,0.9347
56,0.9503,0.9525,0.9503,0.9508
57,0.9503,0.9534,0.9503,0.9511
58,0.9448,0.9493,0.9448,0.9458
59,0.9392,0.9431,0.9392,0.9403
60,0.9392,0.9487,0.9392,0.9408
61,0.9503,0.9540,0.9503,0.9511
62,0.9392,0.9422,0.9392,0.9400
63,0.9227,0.9281,0.9227,0.9239
64,0.9171,0.9264,0.9171,0.9190
65,0.9116,0.9218,0.9116,0.9130
66,0.9227,0.9354,0.9227,0.9248
67,0.9558,0.9596,0.9558,0.9566
68,0.9613,0.9639,0.9613,0.9619
69,0.9613,0.9639,0.9613,0.9619
70,0.9227,0.9316,0.9227,0.9247
71,0.9006,0.9135,0.9006,0.9032
72,0.9116,0.9280,0.9116,0.9148
73,0.9006,0.9164,0.9006,0.9035
74,0.8840,0.9112,0.8840,0.8884
75,0.8785,0.8963,0.8785,0.8816
76,0.9503,0.9527,0.9503,0.9507
77,0.9227,0.9290,0.9227,0.9238
78,0.9227,0.9290,0.9227,0.9238
79,0.9503,0.9541,0.9503,0.9510
80,0.9558,0.9584,0.9558,0.9563
81,0.9448,0.9524,0.9448,0.9459
82,0.9282,0.9390,0.9282,0.9297
83,0.9337,0.9453,0.9337,0.9354
84,0.9006,0.9271,0.9006,0.9043
85,0.9337,0.9424,0.9337,0.9352
86,0.9558,0.9584,0.9558,0.9563
87,0.9503,0.9581,0.9503,0.9517
88,0.9392,0.9510,0.9392,0.9413
89,0.9503,0.9562,0.9503,0.9512
90,0.9613,0.9644,0.9613,0.9618
91,0.9448,0.9524,0.9448,0.9459
92,0.9171,0.9322,0.9171,0.9196
93,0.8895,0.9177,0.8895,0.8938
94,0.9227,0.9387,0.9227,0.9250
95,0.9503,0.9562,0.9503,0.9512
