               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.035734,            0.010972,            0.013483,             0.12508,                   0,             0.25193,             0.26776,             0.26152,            0.075884,            0.051373,            0.011008,            0.016425,             0.15247,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.034519,            0.011054,            0.013605,             0.13157,                   0,             0.32556,              0.2548,             0.27808,            0.087761,            0.052259,            0.011032,             0.01636,             0.15015,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.034718,            0.011044,            0.013655,             0.12978,                   0,             0.45173,             0.24992,             0.32222,             0.10013,            0.054934,            0.011035,             0.01666,             0.14587,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.035252,            0.011066,             0.01348,              0.1212,                   0,             0.43983,             0.26525,             0.32625,            0.097395,            0.051227,            0.011127,             0.01676,             0.17151,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.035104,             0.01103,            0.013432,             0.11774,                   0,              0.3799,              0.2704,             0.31539,             0.09254,            0.053413,            0.011072,            0.017209,             0.16589,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.033543,            0.010858,            0.013506,             0.12985,                   0,             0.38963,             0.31805,             0.31783,            0.095344,            0.051789,            0.011247,            0.016785,             0.16833,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.034067,            0.010945,            0.013365,             0.11789,                   0,             0.36809,             0.36351,             0.33585,            0.099938,            0.051837,            0.011151,             0.01684,             0.15613,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.033094,            0.010912,            0.013371,             0.11691,                   0,             0.55546,             0.25562,             0.29212,            0.080465,            0.052758,            0.011187,            0.017114,             0.15466,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.033633,            0.010853,            0.013491,             0.11515,                   0,             0.58602,             0.28981,             0.33416,             0.10103,            0.050525,            0.011155,            0.016986,             0.14539,                   0,             0.00616,             0.00616,             0.00616
                 130,             0.03361,            0.010886,            0.013422,             0.11862,                   0,             0.57511,               0.282,             0.29075,            0.077744,            0.050438,            0.011232,            0.016885,             0.14966,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.034975,            0.010796,            0.013578,             0.12362,                   0,             0.37146,             0.33599,             0.31768,            0.085531,            0.052079,            0.011126,             0.01702,             0.15784,                   0,              0.0061,              0.0061,              0.0061
                 132,             0.03282,            0.010837,             0.01345,             0.12617,                   0,             0.31564,             0.32123,             0.26086,            0.066337,            0.050067,            0.011188,            0.016803,             0.15271,                   0,             0.00607,             0.00607,             0.00607
                 133,            0.032714,            0.010828,             0.01343,             0.12334,                   0,             0.39563,             0.25366,             0.32755,            0.096316,            0.051235,            0.011226,            0.017276,             0.14673,                   0,             0.00604,             0.00604,             0.00604
                 134,            0.034043,            0.010827,            0.013401,             0.11868,                   0,              0.3979,             0.33849,             0.31999,             0.10521,            0.054977,             0.01106,            0.016821,             0.14575,                   0,             0.00601,             0.00601,             0.00601
                 135,            0.033897,            0.010699,            0.013344,             0.10778,                   0,             0.54123,             0.38392,             0.43688,             0.14589,            0.051014,            0.011114,            0.016589,             0.14355,                   0,             0.00598,             0.00598,             0.00598
                 136,            0.033322,            0.010775,            0.013511,             0.11446,                   0,             0.36273,              0.2758,             0.30154,            0.099826,            0.052541,            0.011308,            0.016846,             0.15588,                   0,             0.00595,             0.00595,             0.00595
                 137,            0.032348,            0.010749,            0.013378,             0.11096,                   0,             0.40851,              0.3488,             0.37617,             0.11406,            0.050364,            0.011226,            0.016907,             0.15576,                   0,             0.00592,             0.00592,             0.00592
                 138,            0.032315,            0.010704,            0.013422,             0.11944,                   0,              0.5263,             0.25749,             0.30462,            0.089732,            0.055857,            0.011248,            0.017075,             0.15527,                   0,             0.00589,             0.00589,             0.00589
                 139,            0.033945,             0.01079,            0.013531,             0.12757,                   0,             0.52132,              0.3931,             0.39354,             0.11708,            0.051411,            0.011129,            0.016861,              0.1499,                   0,             0.00586,             0.00586,             0.00586
                 140,            0.033209,             0.01062,            0.013364,             0.11421,                   0,             0.51781,             0.34673,             0.38918,             0.12799,            0.053746,            0.011232,            0.016544,             0.16223,                   0,             0.00583,             0.00583,             0.00583
                 141,            0.034539,            0.010703,            0.013555,             0.11544,                   0,             0.57997,             0.37209,              0.4118,             0.12343,            0.051918,            0.011221,            0.016791,              0.1499,                   0,              0.0058,              0.0058,              0.0058
                 142,            0.031962,            0.010675,             0.01346,             0.11734,                   0,             0.53937,             0.41439,             0.42656,              0.1314,            0.053752,            0.011061,            0.016986,             0.14783,                   0,             0.00577,             0.00577,             0.00577
                 143,            0.031491,            0.010573,            0.013294,             0.11202,                   0,              0.7185,             0.33231,             0.40344,             0.13009,             0.05298,            0.011158,            0.016959,             0.15295,                   0,             0.00574,             0.00574,             0.00574
                 144,            0.031497,            0.010587,            0.013439,             0.10808,                   0,             0.51378,             0.41791,             0.39969,             0.12742,            0.050552,            0.011051,            0.016455,             0.15015,                   0,             0.00571,             0.00571,             0.00571
                 145,            0.033089,            0.010558,            0.013246,             0.11103,                   0,             0.46026,             0.38981,              0.3657,             0.11976,            0.050493,            0.011034,            0.016443,             0.14404,                   0,             0.00568,             0.00568,             0.00568
                 146,            0.031281,            0.010546,             0.01331,             0.11022,                   0,             0.61692,             0.41877,             0.41367,             0.14449,            0.052087,            0.011005,            0.016641,             0.13843,                   0,             0.00565,             0.00565,             0.00565
                 147,            0.030747,            0.010577,            0.013378,             0.10804,                   0,             0.71482,             0.42177,             0.49824,             0.15111,            0.050721,            0.011182,            0.016714,             0.14355,                   0,             0.00562,             0.00562,             0.00562
                 148,            0.032803,            0.010617,            0.013364,             0.10333,                   0,             0.57691,             0.43407,             0.41267,             0.14351,             0.05086,            0.011003,            0.016861,             0.13147,                   0,             0.00559,             0.00559,             0.00559
                 149,            0.031009,            0.010541,            0.013417,             0.10995,                   0,             0.58398,             0.40446,             0.44248,             0.14715,            0.052284,            0.011161,            0.017056,             0.13599,                   0,             0.00556,             0.00556,             0.00556
                 150,            0.030758,            0.010436,            0.013423,             0.10404,                   0,             0.56735,             0.32352,             0.38303,             0.13112,            0.052566,            0.011139,              0.0173,             0.15112,                   0,             0.00553,             0.00553,             0.00553
                 151,            0.032439,            0.010592,            0.013375,             0.10866,                   0,             0.56422,             0.41736,             0.44312,             0.15401,            0.055322,             0.01111,            0.016916,             0.15295,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.031783,            0.010569,            0.013293,            0.097758,                   0,              0.4555,              0.3395,             0.34513,             0.11426,            0.053534,            0.011267,            0.017239,             0.15186,                   0,             0.00547,             0.00547,             0.00547
                 153,            0.030714,            0.010465,            0.013305,            0.099908,                   0,             0.55895,             0.44572,             0.45307,             0.15527,            0.054166,            0.011221,            0.016766,             0.15234,                   0,             0.00544,             0.00544,             0.00544
                 154,            0.030442,            0.010298,            0.013211,             0.09803,                   0,             0.53285,             0.45364,             0.48441,             0.16312,            0.052112,            0.011129,            0.016519,             0.13135,                   0,             0.00541,             0.00541,             0.00541
                 155,            0.031522,            0.010372,            0.013279,            0.098501,                   0,             0.59871,             0.52385,             0.48318,             0.14634,            0.051623,            0.011118,            0.016763,             0.13147,                   0,             0.00538,             0.00538,             0.00538
                 156,            0.030795,            0.010362,             0.01331,            0.097561,                   0,             0.45691,             0.46795,             0.41469,             0.12959,            0.052089,            0.011351,            0.017197,             0.15161,                   0,             0.00535,             0.00535,             0.00535
                 157,            0.031485,            0.010479,            0.013317,            0.099491,                   0,             0.48074,             0.44527,             0.49258,             0.16747,            0.051416,            0.011193,            0.016962,             0.15051,                   0,             0.00532,             0.00532,             0.00532
                 158,             0.03071,            0.010424,            0.013237,            0.095616,                   0,             0.60026,             0.44041,             0.47316,             0.16751,            0.052445,            0.011005,            0.016904,             0.14673,                   0,             0.00529,             0.00529,             0.00529
                 159,             0.03202,            0.010486,            0.013485,             0.10593,                   0,             0.60173,             0.46919,             0.45384,             0.16255,            0.054172,             0.01106,            0.016953,             0.12402,                   0,             0.00526,             0.00526,             0.00526
                 160,            0.031252,            0.010369,            0.013346,            0.094208,                   0,             0.53562,             0.52048,             0.47374,             0.15506,            0.051014,            0.011159,            0.016901,             0.12805,                   0,             0.00523,             0.00523,             0.00523
                 161,             0.03075,             0.01037,            0.013271,             0.08876,                   0,             0.60303,             0.52084,             0.55465,             0.18007,            0.051532,            0.011229,            0.016711,             0.12891,                   0,              0.0052,              0.0052,              0.0052
                 162,            0.030605,            0.010347,            0.013311,               0.093,                   0,             0.61457,             0.43454,             0.47046,             0.15722,            0.053588,            0.011164,            0.016986,             0.13049,                   0,             0.00517,             0.00517,             0.00517
                 163,            0.029621,            0.010327,            0.013296,             0.10325,                   0,             0.66044,             0.46053,             0.46531,             0.16228,            0.052422,            0.011113,            0.017154,             0.15344,                   0,             0.00514,             0.00514,             0.00514
                 164,            0.030545,            0.010355,            0.013389,             0.10557,                   0,             0.61079,             0.46172,             0.49806,             0.17127,            0.052534,            0.011235,            0.017215,             0.13977,                   0,             0.00511,             0.00511,             0.00511
                 165,            0.030286,            0.010341,            0.013269,            0.096346,                   0,             0.55669,             0.45499,             0.46099,             0.15113,            0.051354,            0.011325,            0.017264,             0.14148,                   0,             0.00508,             0.00508,             0.00508
                 166,            0.029902,            0.010382,            0.013413,            0.097372,                   0,             0.58349,             0.45285,             0.48414,             0.17236,            0.052114,            0.011201,            0.017154,             0.13403,                   0,             0.00505,             0.00505,             0.00505
                 167,            0.029595,            0.010275,            0.013418,            0.099278,                   0,             0.65557,             0.48357,             0.46853,             0.16024,            0.053415,            0.011411,            0.017581,             0.14294,                   0,             0.00502,             0.00502,             0.00502
                 168,            0.029544,             0.01034,            0.013423,            0.096588,                   0,             0.62251,             0.47781,             0.48681,             0.15916,            0.052654,             0.01149,            0.017831,             0.13599,                   0,             0.00499,             0.00499,             0.00499
                 169,            0.030801,            0.010272,            0.013311,            0.095662,                   0,             0.65333,             0.52902,             0.55364,             0.21419,            0.051722,            0.011435,            0.017477,             0.14148,                   0,             0.00496,             0.00496,             0.00496
                 170,            0.029843,            0.010265,            0.013202,            0.087321,                   0,             0.67031,             0.55423,             0.58929,             0.19701,            0.053244,            0.011358,            0.017258,             0.13477,                   0,             0.00493,             0.00493,             0.00493
                 171,            0.029946,            0.010272,            0.013359,            0.095593,                   0,             0.59732,             0.48972,             0.49127,             0.15214,            0.053436,            0.011353,            0.017331,             0.13489,                   0,              0.0049,              0.0049,              0.0049
                 172,            0.030256,             0.01026,            0.013194,            0.098664,                   0,             0.56385,              0.4756,             0.43538,             0.15382,            0.052627,            0.011338,            0.017059,             0.12891,                   0,             0.00487,             0.00487,             0.00487
                 173,            0.029125,            0.010231,            0.013243,            0.090908,                   0,              0.6553,             0.49927,             0.51855,             0.19588,            0.051848,             0.01138,            0.017133,             0.13281,                   0,             0.00484,             0.00484,             0.00484
                 174,            0.028275,            0.010232,            0.013306,            0.099371,                   0,             0.57185,             0.52675,             0.51659,             0.17741,            0.053333,            0.011327,            0.016919,             0.12695,                   0,             0.00481,             0.00481,             0.00481
                 175,            0.029102,            0.010193,            0.013224,            0.091676,                   0,             0.60304,             0.44103,             0.46311,             0.15547,            0.052696,            0.011335,            0.017053,             0.13672,                   0,             0.00478,             0.00478,             0.00478
                 176,            0.028687,            0.010124,             0.01324,             0.09642,                   0,             0.60709,               0.464,             0.51972,               0.185,            0.052719,            0.011264,            0.016928,             0.13623,                   0,             0.00475,             0.00475,             0.00475
                 177,            0.028661,            0.010152,            0.013274,            0.096372,                   0,             0.59102,             0.51406,             0.55072,             0.19073,            0.051928,            0.011303,            0.017221,             0.13025,                   0,             0.00472,             0.00472,             0.00472
                 178,            0.029438,            0.010169,             0.01331,             0.10335,                   0,             0.64745,             0.45828,              0.4951,             0.17732,            0.052151,            0.011392,            0.017377,             0.14331,                   0,             0.00469,             0.00469,             0.00469
                 179,            0.028171,            0.010137,             0.01325,            0.090752,                   0,             0.63846,             0.44935,             0.50691,             0.15796,            0.051719,            0.011317,            0.017249,             0.13916,                   0,             0.00466,             0.00466,             0.00466
                 180,            0.028723,            0.010095,            0.013205,            0.083639,                   0,             0.59723,             0.48056,             0.47767,             0.15645,            0.053509,            0.011356,            0.017316,             0.12817,                   0,             0.00463,             0.00463,             0.00463
                 181,            0.029098,            0.010131,            0.013455,             0.10136,                   0,             0.64826,             0.51835,             0.48168,             0.17065,            0.053357,            0.011419,            0.017523,             0.12976,                   0,              0.0046,              0.0046,              0.0046
                 182,            0.029098,            0.010203,            0.013228,            0.086208,                   0,             0.63924,             0.49657,             0.51886,             0.18999,            0.053293,            0.011427,            0.017465,              0.1322,                   0,             0.00457,             0.00457,             0.00457
                 183,            0.027942,            0.010132,             0.01319,            0.086789,                   0,             0.51626,             0.44918,             0.48001,             0.16007,            0.052376,            0.011345,            0.017337,             0.13501,                   0,             0.00454,             0.00454,             0.00454
                 184,            0.028451,            0.010189,            0.013385,            0.095099,                   0,             0.58139,             0.49411,             0.49986,             0.16079,             0.05161,            0.011277,            0.017276,             0.13135,                   0,             0.00451,             0.00451,             0.00451
                 185,            0.028024,            0.010078,            0.013258,            0.090642,                   0,             0.64711,             0.54135,             0.55225,              0.1785,            0.052607,            0.011485,            0.017575,             0.12988,                   0,             0.00448,             0.00448,             0.00448
                 186,             0.02922,            0.010103,            0.013254,            0.087361,                   0,             0.72214,             0.43786,             0.49608,             0.18133,            0.052192,            0.011762,            0.017688,             0.12646,                   0,             0.00445,             0.00445,             0.00445
                 187,            0.028069,            0.010045,            0.013179,            0.087647,                   0,             0.70229,             0.41713,             0.44664,             0.16704,            0.052308,            0.011612,            0.017529,             0.11432,                   0,             0.00442,             0.00442,             0.00442
                 188,            0.027968,             0.01006,            0.013216,             0.08314,                   0,             0.65312,             0.45506,             0.47846,             0.18543,            0.051716,            0.011485,            0.017407,             0.12634,                   0,             0.00439,             0.00439,             0.00439
                 189,            0.027477,            0.010057,            0.013291,            0.098577,                   0,              0.7477,             0.42319,              0.4987,             0.19908,            0.051467,            0.011363,            0.017368,             0.12708,                   0,             0.00436,             0.00436,             0.00436
                 190,             0.02709,            0.010017,            0.013274,            0.088111,                   0,             0.72376,             0.38874,             0.44218,             0.17598,            0.052038,            0.011396,             0.01738,             0.12341,                   0,             0.00433,             0.00433,             0.00433
                 191,            0.029923,            0.010084,            0.013247,            0.087971,                   0,             0.70636,              0.4343,             0.46784,             0.17009,            0.051442,            0.011451,             0.01767,              0.1189,                   0,              0.0043,              0.0043,              0.0043
                 192,             0.02717,           0.0099764,            0.013228,            0.093638,                   0,             0.69369,             0.54694,             0.59543,             0.22319,            0.053383,            0.011385,             0.01723,             0.12012,                   0,             0.00427,             0.00427,             0.00427
                 193,            0.026431,            0.010021,             0.01326,            0.080957,                   0,             0.67795,             0.55417,             0.56486,             0.21109,            0.052679,            0.011421,            0.017313,              0.1283,                   0,             0.00424,             0.00424,             0.00424
                 194,            0.029153,            0.010077,             0.01324,            0.083744,                   0,             0.62923,               0.459,             0.51044,             0.16889,            0.051905,            0.011393,            0.017438,             0.13501,                   0,             0.00421,             0.00421,             0.00421
                 195,            0.028373,           0.0099764,            0.013231,            0.088229,                   0,             0.68484,             0.53795,              0.5859,             0.19945,            0.052629,            0.011353,            0.017456,             0.12671,                   0,             0.00418,             0.00418,             0.00418
                 196,            0.027424,           0.0099933,            0.013275,            0.086975,                   0,             0.63721,             0.55034,             0.57272,             0.20664,            0.053578,            0.011321,            0.017169,             0.12146,                   0,             0.00415,             0.00415,             0.00415
                 197,            0.026121,           0.0099724,            0.013183,            0.086558,                   0,             0.74156,             0.54926,             0.61473,             0.23157,            0.053569,             0.01129,            0.017429,             0.13965,                   0,             0.00412,             0.00412,             0.00412
                 198,            0.026183,           0.0099523,            0.013123,             0.08589,                   0,             0.79422,             0.56478,             0.63527,             0.24453,            0.052842,             0.01144,            0.017548,             0.13818,                   0,             0.00409,             0.00409,             0.00409
                 199,            0.027115,            0.009927,             0.01318,            0.084246,                   0,             0.71076,             0.62416,             0.63698,             0.24082,            0.050171,            0.011422,            0.017383,             0.11865,                   0,             0.00406,             0.00406,             0.00406
                 200,            0.027678,           0.0099794,            0.013303,            0.087824,                   0,             0.73064,             0.56477,             0.57641,             0.22165,            0.051415,            0.011437,            0.017618,             0.12854,                   0,             0.00403,             0.00403,             0.00403
                 201,              0.0268,           0.0099212,            0.013251,            0.085842,                   0,             0.71019,             0.60829,             0.59086,             0.20633,            0.052265,            0.011361,            0.016849,             0.12927,                   0,               0.004,               0.004,               0.004
                 202,            0.026968,           0.0098962,            0.013304,            0.084411,                   0,             0.68951,             0.53244,             0.55624,             0.19616,            0.051057,            0.011546,            0.017117,             0.13635,                   0,             0.00397,             0.00397,             0.00397
                 203,            0.026962,           0.0098548,            0.013118,            0.085394,                   0,             0.64617,             0.54365,             0.53441,             0.18276,             0.05048,            0.011651,            0.017468,             0.13452,                   0,             0.00394,             0.00394,             0.00394
                 204,            0.030706,           0.0099741,            0.013217,            0.091405,                   0,             0.69853,             0.57224,             0.59217,             0.20573,            0.050196,            0.011437,            0.017197,             0.13403,                   0,             0.00391,             0.00391,             0.00391
                 205,            0.026771,           0.0098617,            0.013095,            0.089112,                   0,             0.69622,             0.60426,             0.62126,              0.2229,            0.050867,            0.011554,            0.017514,             0.13892,                   0,             0.00388,             0.00388,             0.00388
                 206,            0.027903,            0.010066,            0.013392,            0.091869,                   0,             0.77144,             0.54389,             0.60644,             0.22367,            0.052499,            0.011503,            0.017572,             0.12988,                   0,             0.00385,             0.00385,             0.00385
                 207,            0.025785,           0.0098962,            0.013246,              0.0825,                   0,             0.76315,             0.61613,             0.65485,             0.23617,            0.051478,            0.011517,            0.017334,             0.12372,                   0,             0.00382,             0.00382,             0.00382
                 208,             0.02717,           0.0098568,            0.013125,            0.081697,                   0,             0.76222,             0.58753,             0.62655,             0.21852,            0.051922,            0.011543,            0.017477,             0.12683,                   0,             0.00379,             0.00379,             0.00379
                 209,            0.026187,            0.009853,            0.013229,            0.085602,                   0,             0.72856,             0.59919,             0.60356,              0.2238,            0.050729,            0.011532,            0.017548,             0.12939,                   0,             0.00376,             0.00376,             0.00376
                 210,            0.025643,           0.0098365,            0.013182,            0.087631,                   0,             0.75413,             0.59323,              0.6004,             0.21206,            0.054075,            0.011574,            0.017505,             0.13745,                   0,             0.00373,             0.00373,             0.00373
                 211,            0.026725,           0.0098567,            0.013215,            0.084275,                   0,             0.71883,             0.57658,             0.59767,             0.21715,            0.052412,            0.011545,            0.017566,             0.14075,                   0,              0.0037,              0.0037,              0.0037
                 212,            0.027486,           0.0098265,            0.013139,            0.080478,                   0,             0.69199,             0.56727,             0.58916,             0.21823,            0.051569,            0.011567,            0.017548,             0.14355,                   0,             0.00367,             0.00367,             0.00367
                 213,             0.02482,           0.0098545,             0.01317,            0.086272,                   0,             0.64792,             0.51133,             0.53509,             0.21104,             0.05264,            0.011666,            0.017462,             0.11987,                   0,             0.00364,             0.00364,             0.00364
                 214,            0.025457,           0.0097592,             0.01315,            0.084498,                   0,             0.68469,             0.63332,             0.62158,             0.22692,            0.051286,            0.011714,            0.017349,             0.13171,                   0,             0.00361,             0.00361,             0.00361
                 215,            0.024053,           0.0096988,             0.01307,            0.078388,                   0,             0.70349,             0.59122,             0.61048,             0.23339,            0.052093,            0.011756,            0.017545,             0.12842,                   0,             0.00358,             0.00358,             0.00358
                 216,            0.024992,           0.0097081,            0.013208,            0.082199,                   0,             0.70394,             0.58344,             0.59785,             0.20866,            0.052624,            0.011762,            0.017941,             0.12366,                   0,             0.00355,             0.00355,             0.00355
                 217,            0.025596,           0.0097713,            0.013247,            0.083881,                   0,             0.72934,             0.58963,             0.59018,             0.20839,            0.052054,             0.01155,            0.017786,             0.11926,                   0,             0.00352,             0.00352,             0.00352
                 218,            0.026373,            0.009805,            0.013148,             0.08528,                   0,             0.72423,             0.60248,             0.62933,             0.21833,             0.05302,            0.011638,            0.017731,             0.11688,                   0,             0.00349,             0.00349,             0.00349
                 219,            0.025157,           0.0097396,            0.013156,            0.082721,                   0,             0.74322,              0.6044,             0.63358,             0.20954,             0.05203,            0.011545,            0.017456,             0.12573,                   0,             0.00346,             0.00346,             0.00346
                 220,            0.024617,           0.0097403,            0.013291,             0.08692,                   0,             0.67882,              0.6367,             0.63553,             0.22445,            0.051602,            0.011614,            0.017633,             0.13208,                   0,             0.00343,             0.00343,             0.00343
                 221,            0.025399,           0.0097314,            0.013134,             0.07578,                   0,             0.71348,             0.68773,             0.65822,             0.23918,            0.050697,            0.011504,             0.01752,             0.13123,                   0,              0.0034,              0.0034,              0.0034
                 222,            0.025586,           0.0097093,            0.013198,            0.087023,                   0,             0.76737,             0.60419,             0.65475,             0.23951,             0.05203,            0.011707,            0.017621,             0.12445,                   0,             0.00337,             0.00337,             0.00337
                 223,            0.025279,           0.0097072,            0.013131,             0.07827,                   0,             0.69159,             0.67542,             0.67644,             0.25315,            0.051443,             0.01174,            0.017776,             0.12549,                   0,             0.00334,             0.00334,             0.00334
                 224,            0.025118,           0.0097243,            0.013263,            0.080866,                   0,             0.73895,             0.61135,             0.62159,             0.25495,            0.051598,            0.011612,            0.017636,             0.11823,                   0,             0.00331,             0.00331,             0.00331
                 225,            0.024618,           0.0097193,            0.013151,             0.07643,                   0,             0.75065,             0.60885,             0.61404,              0.2406,            0.052246,            0.011725,            0.017511,             0.11334,                   0,             0.00328,             0.00328,             0.00328
                 226,            0.025919,           0.0097372,            0.013199,            0.081494,                   0,             0.73357,             0.59883,             0.63035,             0.25233,            0.050376,            0.011588,             0.01774,             0.12671,                   0,             0.00325,             0.00325,             0.00325
                 227,            0.025386,           0.0097029,            0.013191,             0.08349,                   0,             0.72457,             0.58915,              0.6086,             0.22706,              0.0511,            0.011596,            0.017523,             0.12793,                   0,             0.00322,             0.00322,             0.00322
                 228,            0.024735,           0.0096918,            0.013108,            0.074559,                   0,             0.67537,               0.551,             0.59922,             0.24099,            0.052027,            0.011645,            0.017657,             0.12659,                   0,             0.00319,             0.00319,             0.00319
                 229,            0.024097,            0.009652,            0.013193,            0.076173,                   0,             0.75895,             0.57985,             0.61719,             0.23665,            0.051851,            0.011622,            0.017529,             0.12384,                   0,             0.00316,             0.00316,             0.00316
                 230,            0.024572,           0.0096463,            0.013142,            0.074061,                   0,             0.76104,             0.64034,             0.63959,             0.24424,            0.052272,            0.011651,            0.017169,             0.11981,                   0,             0.00313,             0.00313,             0.00313
                 231,            0.024617,           0.0097657,            0.013252,            0.081596,                   0,             0.74415,             0.69732,             0.69017,             0.25004,            0.051566,            0.011741,            0.017191,             0.12537,                   0,              0.0031,              0.0031,              0.0031
                 232,            0.024205,           0.0096632,            0.013139,            0.083987,                   0,             0.78233,             0.64478,             0.68243,             0.25402,            0.051247,             0.01149,            0.017258,              0.1239,                   0,             0.00307,             0.00307,             0.00307
                 233,            0.023771,           0.0096875,            0.013123,             0.08561,                   0,             0.73213,             0.57614,             0.59061,             0.21795,             0.05043,            0.011682,            0.017856,             0.12164,                   0,             0.00304,             0.00304,             0.00304
                 234,            0.023587,           0.0095769,            0.013083,            0.075218,                   0,             0.77963,             0.60384,             0.61731,             0.23607,            0.051701,            0.011711,            0.018024,             0.13354,                   0,             0.00301,             0.00301,             0.00301
                 235,            0.023982,            0.009615,            0.013196,            0.076083,                   0,             0.76424,             0.60804,             0.63266,             0.23695,            0.051763,            0.011612,            0.017804,             0.13416,                   0,             0.00298,             0.00298,             0.00298
                 236,            0.023614,           0.0095726,            0.013133,            0.083658,                   0,             0.76168,             0.53614,             0.57719,             0.22346,            0.051497,             0.01164,            0.017712,             0.12061,                   0,             0.00295,             0.00295,             0.00295
                 237,            0.023278,           0.0095352,            0.013138,            0.073718,                   0,             0.79511,             0.57862,             0.59769,             0.22495,            0.051694,            0.011662,            0.018085,             0.12299,                   0,             0.00292,             0.00292,             0.00292
                 238,            0.024192,           0.0096236,            0.013189,            0.080048,                   0,             0.76952,             0.58656,             0.59623,             0.22734,            0.051966,            0.011653,             0.01796,             0.13196,                   0,             0.00289,             0.00289,             0.00289
                 239,            0.023225,           0.0095872,            0.013128,              0.0809,                   0,             0.77761,             0.59709,             0.60878,             0.24089,            0.051253,            0.011554,             0.01763,             0.11804,                   0,             0.00286,             0.00286,             0.00286
                 240,            0.023991,           0.0095568,             0.01306,            0.069516,                   0,             0.76064,             0.64686,             0.64676,             0.25023,            0.051595,            0.011719,             0.01785,              0.1272,                   0,             0.00283,             0.00283,             0.00283
                 241,            0.024337,           0.0095809,            0.013157,            0.077297,                   0,             0.74775,              0.6357,             0.61795,             0.22551,            0.052029,            0.011846,            0.017996,             0.12683,                   0,              0.0028,              0.0028,              0.0028
                 242,             0.02467,           0.0096099,              0.0132,            0.075552,                   0,             0.74859,             0.62992,             0.65719,             0.24111,            0.051515,            0.011719,            0.017883,             0.12708,                   0,             0.00277,             0.00277,             0.00277
                 243,            0.023577,           0.0095699,            0.013158,            0.078414,                   0,              0.7364,             0.61814,             0.63383,              0.2631,             0.05183,            0.011567,            0.017761,             0.12048,                   0,             0.00274,             0.00274,             0.00274
                 244,            0.022534,           0.0095618,            0.013093,            0.076229,                   0,             0.68502,             0.55906,             0.60252,             0.22395,            0.051641,            0.011707,            0.018207,              0.1225,                   0,             0.00271,             0.00271,             0.00271
                 245,            0.023883,           0.0096276,            0.013227,            0.070956,                   0,             0.73381,             0.65624,             0.64832,             0.25734,            0.050667,             0.01159,            0.017596,             0.11792,                   0,             0.00268,             0.00268,             0.00268
                 246,            0.023674,           0.0095639,            0.013113,            0.078041,                   0,             0.73323,             0.68384,             0.68424,             0.24202,            0.051286,            0.011603,            0.017746,             0.10925,                   0,             0.00265,             0.00265,             0.00265
                 247,            0.022885,            0.009524,            0.013106,            0.077559,                   0,             0.71838,             0.64778,             0.64259,             0.24317,            0.051967,            0.011756,             0.01763,             0.11316,                   0,             0.00262,             0.00262,             0.00262
                 248,            0.022464,           0.0095379,             0.01321,             0.07445,                   0,             0.74202,             0.70774,             0.66652,             0.25067,            0.051534,            0.011733,            0.017612,             0.10864,                   0,             0.00259,             0.00259,             0.00259
                 249,            0.023012,           0.0096296,            0.013283,            0.078083,                   0,             0.76842,             0.60769,             0.66307,             0.25578,            0.051354,            0.011624,            0.017233,             0.11261,                   0,             0.00256,             0.00256,             0.00256
                 250,            0.022947,           0.0094916,            0.013081,            0.075578,                   0,               0.745,             0.64296,             0.62912,             0.24998,            0.051798,            0.011706,            0.017255,             0.11804,                   0,             0.00253,             0.00253,             0.00253
                 251,            0.023828,           0.0096046,             0.01312,             0.07772,                   0,             0.74697,              0.6434,             0.63772,             0.23655,            0.051015,            0.011714,            0.017331,             0.11963,                   0,              0.0025,              0.0025,              0.0025
                 252,            0.023575,           0.0095305,            0.013216,            0.078233,                   0,             0.76368,             0.63989,              0.6399,             0.24859,            0.052485,            0.011849,            0.017697,             0.11896,                   0,             0.00247,             0.00247,             0.00247
                 253,            0.023105,           0.0094183,            0.013118,            0.077034,                   0,             0.73607,             0.67845,              0.6612,             0.24534,            0.052558,             0.01182,            0.017706,             0.11871,                   0,             0.00244,             0.00244,             0.00244
                 254,            0.022075,           0.0094223,            0.013152,            0.074299,                   0,             0.71562,             0.66087,             0.64167,             0.26032,            0.051418,            0.011751,            0.017642,             0.12891,                   0,             0.00241,             0.00241,             0.00241
                 255,            0.023178,           0.0095046,            0.013224,             0.07874,                   0,             0.79301,             0.60963,             0.63547,             0.27289,            0.051924,            0.011853,            0.017807,             0.11951,                   0,             0.00238,             0.00238,             0.00238
