# epoch,accuracy,precision,recall,f1_score
0,0.1923,0.0370,0.1923,0.0620
1,0.1923,0.0370,0.1923,0.0620
2,0.3022,0.0913,0.3022,0.1403
3,0.3022,0.0913,0.3022,0.1403
4,0.3022,0.0913,0.3022,0.1403
5,0.3022,0.0913,0.3022,0.1403
6,0.3022,0.0913,0.3022,0.1403
7,0.3022,0.0913,0.3022,0.1403
8,0.3022,0.0913,0.3022,0.1403
9,0.3022,0.0913,0.3022,0.1403
10,0.3022,0.0913,0.3022,0.1403
11,0.3022,0.0913,0.3022,0.1403
12,0.3022,0.0913,0.3022,0.1403
13,0.3022,0.0913,0.3022,0.1403
14,0.5055,0.2555,0.5055,0.3395
15,0.5055,0.2555,0.5055,0.3395
16,0.5055,0.2555,0.5055,0.3395
17,0.5055,0.2555,0.5055,0.3395
18,0.5055,0.2555,0.5055,0.3395
19,0.5055,0.2555,0.5055,0.3395
20,0.5055,0.2555,0.5055,0.3395
21,0.5000,0.2541,0.5000,0.3370
22,0.5055,0.2555,0.5055,0.3395
23,0.5110,0.4383,0.5110,0.3685
24,0.5055,0.2555,0.5055,0.3395
25,0.5055,0.2555,0.5055,0.3395
26,0.5055,0.2555,0.5055,0.3395
27,0.5055,0.2555,0.5055,0.3395
28,0.5055,0.2555,0.5055,0.3395
29,0.5055,0.2555,0.5055,0.3395
30,0.5055,0.2555,0.5055,0.3395
31,0.5055,0.2555,0.5055,0.3395
32,0.5055,0.2555,0.5055,0.3395
33,0.5055,0.2555,0.5055,0.3395
34,0.5110,0.3304,0.5110,0.3962
35,0.5055,0.3148,0.5055,0.3758
36,0.1923,0.0370,0.1923,0.0620
37,0.1923,0.0370,0.1923,0.0620
38,0.3626,0.4135,0.3626,0.3383
39,0.4176,0.4316,0.4176,0.3878
40,0.1923,0.0370,0.1923,0.0620
41,0.1978,0.5427,0.1978,0.0732
42,0.4835,0.4408,0.4835,0.4389
43,0.5275,0.4222,0.5275,0.4611
44,0.5165,0.4433,0.5165,0.4615
45,0.2527,0.5449,0.2527,0.1733
46,0.2033,0.5429,0.2033,0.0841
47,0.2363,0.5442,0.2363,0.1453
48,0.1923,0.0370,0.1923,0.0620
49,0.3187,0.8500,0.3187,0.2753
50,0.2418,0.8466,0.2418,0.1564
51,0.2143,0.8455,0.2143,0.1059
52,0.2363,0.8464,0.2363,0.1467
53,0.3516,0.8517,0.3516,0.3349
54,0.3407,0.8511,0.3407,0.3081
55,0.5549,0.8657,0.5549,0.5185
56,0.6429,0.8031,0.6429,0.5623
57,0.3736,0.8529,0.3736,0.3594
58,0.4451,0.8572,0.4451,0.4510
59,0.4176,0.8554,0.4176,0.4175
60,0.5659,0.8667,0.5659,0.5778
61,0.3681,0.8526,0.3681,0.3614
62,0.6484,0.8757,0.6484,0.6312
63,0.6429,0.8682,0.6429,0.5902
64,0.6154,0.8718,0.6154,0.6327
65,0.6209,0.8649,0.6209,0.6048
66,0.5495,0.8652,0.5495,0.5663
67,0.3791,0.8532,0.3791,0.3757
68,0.2143,0.8455,0.2143,0.1053
69,0.2857,0.8485,0.2857,0.2299
70,0.5330,0.8638,0.5330,0.5641
71,0.2253,0.8459,0.2253,0.1250
72,0.5714,0.8673,0.5714,0.5445
73,0.2253,0.3404,0.2253,0.1232
74,0.2308,0.3407,0.2308,0.1323
75,0.4615,0.8583,0.4615,0.4375
76,0.4451,0.8572,0.4451,0.4407
77,0.3626,0.8523,0.3626,0.3359
78,0.5934,0.8694,0.5934,0.5481
79,0.3846,0.5513,0.3846,0.3526
80,0.2308,0.5440,0.2308,0.1356
81,0.4451,0.8572,0.4451,0.4445
82,0.2582,0.8473,0.2582,0.1860
83,0.4615,0.8583,0.4615,0.4814
84,0.3791,0.8532,0.3791,0.3746
85,0.2912,0.8487,0.2912,0.2291
86,0.2527,0.8471,0.2527,0.1769
87,0.4780,0.8595,0.4780,0.4886
88,0.6538,0.8764,0.6538,0.6124
89,0.6264,0.8730,0.6264,0.5722
90,0.4176,0.8554,0.4176,0.4175
91,0.6374,0.8743,0.6374,0.5873
92,0.4066,0.8548,0.4066,0.3868
93,0.2637,0.8475,0.2637,0.1964
94,0.2582,0.3418,0.2582,0.1739
95,0.6044,0.8706,0.6044,0.5699
96,0.6923,0.8817,0.6923,0.6822
97,0.7088,0.8842,0.7088,0.6799
98,0.3516,0.8517,0.3516,0.3369
99,0.7363,0.8888,0.7363,0.7261
100,0.6374,0.8743,0.6374,0.5873
101,0.4121,0.8551,0.4121,0.3928
102,0.3352,0.8508,0.3352,0.3123
103,0.5275,0.8633,0.5275,0.5364
104,0.2967,0.8490,0.2967,0.2469
105,0.4945,0.8607,0.4945,0.5134
106,0.4231,0.8558,0.4231,0.4357
107,0.6868,0.8809,0.6868,0.6537
108,0.3462,0.8514,0.3462,0.3214
109,0.4121,0.8551,0.4121,0.4036
110,0.7033,0.8833,0.7033,0.6810
111,0.6209,0.8724,0.6209,0.6553
112,0.2198,0.3402,0.2198,0.1139
113,0.5769,0.8678,0.5769,0.6116
114,0.5549,0.8657,0.5549,0.5848
115,0.6319,0.8737,0.6319,0.5966
116,0.5055,0.8615,0.5055,0.4893
117,0.7967,0.9012,0.7967,0.8094
118,0.7473,0.8908,0.7473,0.7581
