# epoch,accuracy,precision,recall,f1_score
0,0.5363,0.2876,0.5363,0.3744
1,0.5363,0.2876,0.5363,0.3744
2,0.5363,0.2876,0.5363,0.3744
3,0.1844,0.0340,0.1844,0.0574
4,0.1844,0.0340,0.1844,0.0574
5,0.1844,0.0340,0.1844,0.0574
6,0.1844,0.0340,0.1844,0.0574
7,0.1844,0.0340,0.1844,0.0574
8,0.1844,0.0340,0.1844,0.0574
9,0.1844,0.0340,0.1844,0.0574
10,0.1844,0.0340,0.1844,0.0574
11,0.1844,0.0340,0.1844,0.0574
12,0.1844,0.0340,0.1844,0.0574
13,0.1844,0.0340,0.1844,0.0574
14,0.1844,0.0340,0.1844,0.0574
15,0.1844,0.0340,0.1844,0.0574
16,0.1844,0.0340,0.1844,0.0574
17,0.5419,0.3489,0.5419,0.3987
18,0.5363,0.2876,0.5363,0.3744
19,0.5363,0.2876,0.5363,0.3744
20,0.5363,0.2876,0.5363,0.3744
21,0.5363,0.2876,0.5363,0.3744
22,0.5363,0.2876,0.5363,0.3744
23,0.5363,0.2876,0.5363,0.3744
24,0.5363,0.2876,0.5363,0.3744
25,0.5363,0.2876,0.5363,0.3744
26,0.5363,0.2876,0.5363,0.3744
27,0.5363,0.2876,0.5363,0.3744
28,0.5363,0.2876,0.5363,0.3744
29,0.5363,0.2876,0.5363,0.3744
30,0.5363,0.2876,0.5363,0.3744
31,0.5363,0.2876,0.5363,0.3744
32,0.5363,0.2876,0.5363,0.3744
33,0.5363,0.2876,0.5363,0.3744
34,0.5363,0.2876,0.5363,0.3744
35,0.5363,0.2876,0.5363,0.3744
36,0.5363,0.2892,0.5363,0.3758
37,0.5531,0.4635,0.5531,0.4119
38,0.5866,0.5350,0.5866,0.4725
39,0.6089,0.5445,0.6089,0.5117
40,0.5866,0.5350,0.5866,0.4725
41,0.6089,0.5445,0.6089,0.5117
42,0.5922,0.5188,0.5922,0.4909
43,0.5587,0.5735,0.5587,0.4214
44,0.5810,0.5281,0.5810,0.4631
45,0.6257,0.5579,0.6257,0.5353
46,0.5866,0.5618,0.5866,0.5063
47,0.5866,0.7169,0.5866,0.6111
48,0.5084,0.7113,0.5084,0.5358
49,0.4581,0.7356,0.4581,0.4565
50,0.4581,0.7463,0.4581,0.4562
51,0.4749,0.8003,0.4749,0.4596
52,0.3296,0.7202,0.3296,0.3144
53,0.2514,0.8521,0.2514,0.1844
54,0.2011,0.5709,0.2011,0.0907
55,0.3017,0.8541,0.3017,0.2647
56,0.1899,0.5705,0.1899,0.0687
57,0.2291,0.5719,0.2291,0.1422
58,0.1955,0.8500,0.1955,0.0800
59,0.3575,0.5774,0.3575,0.3290
60,0.2067,0.5711,0.2067,0.1014
61,0.2737,0.8530,0.2737,0.2180
62,0.1844,0.0340,0.1844,0.0574
63,0.1899,0.5705,0.1899,0.0687
64,0.2067,0.5711,0.2067,0.1014
65,0.2067,0.5711,0.2067,0.1014
66,0.3799,0.5786,0.3799,0.3553
67,0.2067,0.3141,0.2067,0.0999
68,0.1899,0.5705,0.1899,0.0687
69,0.1899,0.5705,0.1899,0.0687
70,0.1844,0.0340,0.1844,0.0574
71,0.1899,0.5705,0.1899,0.0687
72,0.1899,0.5705,0.1899,0.0687
73,0.1899,0.5705,0.1899,0.0687
74,0.1899,0.5705,0.1899,0.0687
75,0.1844,0.0340,0.1844,0.0574
76,0.1844,0.0340,0.1844,0.0574
77,0.2123,0.5713,0.2123,0.1119
78,0.1844,0.0340,0.1844,0.0574
79,0.1899,0.5705,0.1899,0.0687
80,0.1955,0.5707,0.1955,0.0798
81,0.1899,0.5705,0.1899,0.0687
82,0.2067,0.5711,0.2067,0.1014
83,0.2179,0.5715,0.2179,0.1222
84,0.2067,0.5711,0.2067,0.1014
85,0.1955,0.5707,0.1955,0.0798
86,0.2011,0.5709,0.2011,0.0907
87,0.2514,0.5727,0.2514,0.1800
88,0.2179,0.8508,0.2179,0.1232
89,0.1899,0.5705,0.1899,0.0687
90,0.1899,0.5705,0.1899,0.0687
91,0.2123,0.5713,0.2123,0.1119
