# epoch,accuracy,precision,recall,f1_score
0,0.2486,0.1973,0.2486,0.2123
1,0.2873,0.2264,0.2873,0.2371
2,0.3646,0.2018,0.3646,0.2598
3,0.4033,0.2138,0.4033,0.2795
4,0.4144,0.2183,0.4144,0.2860
5,0.4530,0.2291,0.4530,0.3043
6,0.4807,0.2350,0.4807,0.3157
7,0.4862,0.2364,0.4862,0.3181
8,0.4862,0.2364,0.4862,0.3181
9,0.4862,0.2364,0.4862,0.3181
10,0.4862,0.2364,0.4862,0.3181
11,0.4862,0.2364,0.4862,0.3181
12,0.4917,0.5581,0.4917,0.3301
13,0.6354,0.5710,0.6354,0.5594
14,0.7017,0.5792,0.7017,0.6247
15,0.7017,0.5728,0.7017,0.6259
16,0.6961,0.5628,0.6961,0.6223
17,0.7072,0.5872,0.7072,0.6362
18,0.7072,0.6075,0.7072,0.6411
19,0.7072,0.6116,0.7072,0.6414
20,0.7127,0.6222,0.7127,0.6475
21,0.6906,0.6175,0.6906,0.6296
22,0.6740,0.6264,0.6740,0.6188
23,0.7017,0.6306,0.7017,0.6416
24,0.7182,0.6324,0.7182,0.6545
25,0.7238,0.6345,0.7238,0.6592
26,0.7238,0.6473,0.7238,0.6629
27,0.7182,0.6455,0.7182,0.6582
28,0.7403,0.8419,0.7403,0.6830
29,0.7514,0.8460,0.7514,0.6922
30,0.7569,0.8521,0.7569,0.6980
31,0.7238,0.6473,0.7238,0.6629
32,0.7293,0.8424,0.7293,0.6750
33,0.7790,0.8517,0.7790,0.7342
34,0.7901,0.8596,0.7901,0.7501
35,0.7845,0.8541,0.7845,0.7388
36,0.7514,0.8494,0.7514,0.7183
37,0.7569,0.8255,0.7569,0.7282
38,0.7845,0.8566,0.7845,0.7600
39,0.8066,0.8652,0.8066,0.7962
40,0.8011,0.8717,0.8011,0.7930
41,0.7901,0.8675,0.7901,0.7775
42,0.7735,0.8457,0.7735,0.7595
43,0.7956,0.8593,0.7956,0.7921
44,0.8066,0.8578,0.8066,0.8051
45,0.8232,0.8590,0.8232,0.8197
46,0.8287,0.8678,0.8287,0.8251
47,0.8287,0.8687,0.8287,0.8267
