# epoch,accuracy,precision,recall,f1_score
144,0.4317,0.3905,0.4317,0.3982
145,0.4208,0.3839,0.4208,0.3912
146,0.4098,0.3812,0.4098,0.3862
147,0.3989,0.3758,0.3989,0.3791
148,0.3934,0.3792,0.3934,0.3801
149,0.4044,0.3762,0.4044,0.3806
150,0.4044,0.3766,0.4044,0.3799
151,0.4098,0.3794,0.4098,0.3834
152,0.4317,0.3905,0.4317,0.3982
153,0.4372,0.3963,0.4372,0.4044
154,0.4153,0.3828,0.4153,0.3898
155,0.3934,0.3686,0.3934,0.3729
156,0.3825,0.3632,0.3825,0.3657
157,0.3989,0.3725,0.3989,0.3764
158,0.4098,0.3801,0.4098,0.3863
159,0.4098,0.3812,0.4098,0.3862
160,0.4098,0.3812,0.4098,0.3862
161,0.4044,0.3785,0.4044,0.3827
162,0.4044,0.3785,0.4044,0.3827
163,0.3934,0.3731,0.3934,0.3755
164,0.3825,0.3677,0.3825,0.3682
165,0.3825,0.3731,0.3825,0.3715
166,0.3825,0.3732,0.3825,0.3724
167,0.3934,0.3765,0.3934,0.3791
168,0.3989,0.3778,0.3989,0.3817
169,0.4044,0.3805,0.4044,0.3853
170,0.3989,0.3758,0.3989,0.3791
171,0.4044,0.3785,0.4044,0.3827
172,0.4098,0.3831,0.4098,0.3878
173,0.4098,0.3791,0.4098,0.3842
174,0.4098,0.3784,0.4098,0.3823
175,0.4098,0.3825,0.4098,0.3862
176,0.4098,0.3832,0.4098,0.3889
177,0.4044,0.3805,0.4044,0.3853
178,0.4044,0.3805,0.4044,0.3853
179,0.4044,0.3805,0.4044,0.3853
180,0.4098,0.3843,0.4098,0.3889
181,0.4044,0.3816,0.4044,0.3853
182,0.4098,0.3831,0.4098,0.3878
183,0.4153,0.3821,0.4153,0.3877
184,0.4098,0.3801,0.4098,0.3863
185,0.4098,0.3832,0.4098,0.3889
186,0.3989,0.3746,0.3989,0.3792
187,0.3989,0.3778,0.3989,0.3817
188,0.3989,0.3778,0.3989,0.3817
189,0.4098,0.3832,0.4098,0.3889
190,0.4098,0.3846,0.4098,0.3900
191,0.4153,0.3872,0.4153,0.3936
192,0.4098,0.3822,0.4098,0.3890
193,0.4098,0.3809,0.4098,0.3880
194,0.4153,0.3859,0.4153,0.3925
195,0.4044,0.3816,0.4044,0.3853
196,0.3989,0.3789,0.3989,0.3817
197,0.3934,0.3731,0.3934,0.3755
198,0.3934,0.3745,0.3934,0.3765
199,0.4044,0.3773,0.4044,0.3816
200,0.3934,0.3731,0.3934,0.3755
201,0.3934,0.3731,0.3934,0.3755
202,0.3880,0.3685,0.3880,0.3703
203,0.3989,0.3758,0.3989,0.3791
204,0.4044,0.3773,0.4044,0.3827
205,0.4044,0.3773,0.4044,0.3827
206,0.4044,0.3773,0.4044,0.3827
207,0.4098,0.3801,0.4098,0.3863
208,0.4153,0.3818,0.4153,0.3888
209,0.3989,0.3714,0.3989,0.3765
210,0.3989,0.3746,0.3989,0.3792
211,0.3934,0.3719,0.3934,0.3755
212,0.3934,0.3719,0.3934,0.3755
213,0.3934,0.3733,0.3934,0.3766
214,0.3934,0.3781,0.3934,0.3802
215,0.3880,0.3754,0.3880,0.3765
216,0.3934,0.3781,0.3934,0.3802
217,0.3989,0.3808,0.3989,0.3839
218,0.4208,0.3900,0.4208,0.3972
219,0.4208,0.3911,0.4208,0.3971
220,0.4098,0.3843,0.4098,0.3889
221,0.3934,0.3777,0.3934,0.3791
222,0.3934,0.3777,0.3934,0.3791
223,0.4098,0.3857,0.4098,0.3900
224,0.4153,0.3871,0.4153,0.3924
225,0.4153,0.3859,0.4153,0.3925
226,0.4044,0.3773,0.4044,0.3827
227,0.4098,0.3832,0.4098,0.3889
228,0.4098,0.3832,0.4098,0.3889
229,0.4098,0.3832,0.4098,0.3889
230,0.4098,0.3832,0.4098,0.3889
231,0.4098,0.3832,0.4098,0.3889
232,0.4098,0.3832,0.4098,0.3889
233,0.3989,0.3758,0.3989,0.3791
234,0.4044,0.3816,0.4044,0.3853
235,0.4044,0.3805,0.4044,0.3853
236,0.4044,0.3805,0.4044,0.3853
237,0.4044,0.3805,0.4044,0.3853
238,0.4098,0.3801,0.4098,0.3863
239,0.4153,0.3872,0.4153,0.3936
240,0.4153,0.3872,0.4153,0.3936
241,0.4153,0.3872,0.4153,0.3936
242,0.4098,0.3846,0.4098,0.3900
243,0.4098,0.3846,0.4098,0.3900
244,0.4098,0.3846,0.4098,0.3900
245,0.3989,0.3792,0.3989,0.3828
246,0.3934,0.3765,0.3934,0.3791
247,0.3880,0.3738,0.3880,0.3754
248,0.3989,0.3792,0.3989,0.3828
249,0.3989,0.3792,0.3989,0.3828
250,0.3934,0.3765,0.3934,0.3791
251,0.3934,0.3765,0.3934,0.3791
252,0.4044,0.3819,0.4044,0.3864
253,0.4044,0.3819,0.4044,0.3864
254,0.4044,0.3819,0.4044,0.3864
255,0.4044,0.3819,0.4044,0.3864
256,0.4044,0.3819,0.4044,0.3864
257,0.4044,0.3819,0.4044,0.3864
