# epoch,accuracy,precision,recall,f1_score
0,0.4917,0.2418,0.4917,0.3242
1,0.4917,0.2418,0.4917,0.3242
2,0.4917,0.2418,0.4917,0.3242
3,0.1823,0.0332,0.1823,0.0562
4,0.1823,0.0332,0.1823,0.0562
5,0.1823,0.0332,0.1823,0.0562
6,0.1823,0.0332,0.1823,0.0562
7,0.1823,0.0332,0.1823,0.0562
8,0.1823,0.0332,0.1823,0.0562
9,0.1823,0.0332,0.1823,0.0562
10,0.1823,0.0332,0.1823,0.0562
11,0.1823,0.0332,0.1823,0.0562
12,0.1823,0.0332,0.1823,0.0562
13,0.1823,0.0332,0.1823,0.0562
14,0.1823,0.0332,0.1823,0.0562
15,0.1823,0.0332,0.1823,0.0562
16,0.2376,0.5269,0.2376,0.1583
17,0.3204,0.4659,0.3204,0.2830
18,0.4751,0.3128,0.4751,0.3763
19,0.4917,0.2418,0.4917,0.3242
20,0.4917,0.2418,0.4917,0.3242
21,0.4917,0.2418,0.4917,0.3242
22,0.4917,0.2418,0.4917,0.3242
23,0.4917,0.2418,0.4917,0.3242
24,0.4917,0.2418,0.4917,0.3242
25,0.4917,0.2418,0.4917,0.3242
26,0.4917,0.2418,0.4917,0.3242
27,0.4917,0.2418,0.4917,0.3242
28,0.4917,0.2418,0.4917,0.3242
29,0.4917,0.2418,0.4917,0.3242
30,0.4917,0.2418,0.4917,0.3242
31,0.4917,0.2418,0.4917,0.3242
32,0.4917,0.2418,0.4917,0.3242
33,0.4917,0.2418,0.4917,0.3242
34,0.4917,0.2418,0.4917,0.3242
35,0.4917,0.2418,0.4917,0.3242
36,0.4917,0.2418,0.4917,0.3242
37,0.5138,0.4918,0.5138,0.3849
38,0.5304,0.5413,0.5304,0.4083
39,0.5470,0.5412,0.5470,0.4600
40,0.4144,0.7227,0.4144,0.4143
41,0.2320,0.8166,0.2320,0.1466
42,0.1934,0.3596,0.1934,0.0781
43,0.1989,0.3598,0.1989,0.0886
44,0.2099,0.3060,0.2099,0.1080
45,0.1934,0.3596,0.1934,0.0781
46,0.1823,0.0332,0.1823,0.0562
47,0.1823,0.0332,0.1823,0.0562
48,0.1878,0.3594,0.1878,0.0674
49,0.1823,0.0332,0.1823,0.0562
50,0.1823,0.0332,0.1823,0.0562
51,0.1823,0.0332,0.1823,0.0562
52,0.1823,0.0332,0.1823,0.0562
53,0.1823,0.0332,0.1823,0.0562
54,0.2155,0.5261,0.2155,0.1200
55,0.2044,0.5257,0.2044,0.0996
56,0.1823,0.0332,0.1823,0.0562
57,0.1823,0.0332,0.1823,0.0562
58,0.1823,0.0332,0.1823,0.0562
59,0.1878,0.5251,0.1878,0.0674
60,0.1823,0.0332,0.1823,0.0562
61,0.1823,0.0332,0.1823,0.0562
62,0.3812,0.5332,0.3812,0.3508
63,0.4420,0.8626,0.4420,0.4180
64,0.2210,0.5263,0.2210,0.1298
65,0.1934,0.5253,0.1934,0.0784
66,0.1934,0.5253,0.1934,0.0784
67,0.2652,0.5280,0.2652,0.2023
68,0.4144,0.5350,0.4144,0.3853
69,0.1878,0.5251,0.1878,0.0674
70,0.2265,0.5265,0.2265,0.1395
71,0.2155,0.5261,0.2155,0.1200
72,0.3260,0.5305,0.3260,0.2863
73,0.1878,0.5251,0.1878,0.0674
74,0.1823,0.0332,0.1823,0.0562
75,0.3370,0.5310,0.3370,0.3000
76,0.3923,0.5338,0.3923,0.3626
77,0.5912,0.5408,0.5912,0.5316
78,0.5414,0.5436,0.5414,0.4958
79,0.6133,0.5501,0.6133,0.5478
80,0.3923,0.5338,0.3923,0.3626
81,0.4144,0.5350,0.4144,0.3853
82,0.4254,0.5356,0.4254,0.3961
83,0.2707,0.5282,0.2707,0.2106
84,0.2265,0.5265,0.2265,0.1395
85,0.3591,0.5169,0.3591,0.3287
86,0.4751,0.5387,0.4751,0.4418
87,0.3204,0.5303,0.3204,0.2793
88,0.2099,0.5259,0.2099,0.1099
89,0.3370,0.5310,0.3370,0.3000
90,0.3591,0.5321,0.3591,0.3262
91,0.4365,0.5363,0.4365,0.4067
92,0.2486,0.5273,0.2486,0.1764
93,0.4917,0.5307,0.4917,0.4561
94,0.3923,0.5338,0.3923,0.3626
95,0.4144,0.5350,0.4144,0.3853
96,0.6464,0.5309,0.6464,0.5643
97,0.6022,0.5300,0.6022,0.5362
98,0.6354,0.5234,0.6354,0.5558
99,0.3536,0.5318,0.3536,0.3198
100,0.2762,0.5284,0.2762,0.2188
101,0.4917,0.5307,0.4917,0.4561
102,0.4696,0.5285,0.4696,0.4374
103,0.2762,0.5284,0.2762,0.2188
104,0.3039,0.8335,0.3039,0.2655
105,0.3923,0.5208,0.3923,0.3644
106,0.3039,0.5296,0.3039,0.2576
107,0.4365,0.8622,0.4365,0.4183
108,0.3812,0.8592,0.3812,0.3560
109,0.4696,0.5285,0.4696,0.4374
110,0.2873,0.5048,0.2873,0.2393
111,0.4862,0.5301,0.4862,0.4515
112,0.6685,0.8584,0.6685,0.6390
113,0.6519,0.8726,0.6519,0.6675
114,0.4254,0.8616,0.4254,0.4371
115,0.4254,0.8616,0.4254,0.4425
116,0.3591,0.8581,0.3591,0.3566
117,0.5801,0.8729,0.5801,0.6125
118,0.3094,0.8558,0.3094,0.2709
119,0.3702,0.8586,0.3702,0.3723
120,0.6685,0.8758,0.6685,0.6378
121,0.4033,0.8477,0.4033,0.3813
122,0.6022,0.8679,0.6022,0.5542
123,0.6077,0.5361,0.6077,0.5420
124,0.3481,0.5155,0.3481,0.3161
125,0.3260,0.5123,0.3260,0.2897
126,0.4972,0.8557,0.4972,0.5082
127,0.6077,0.8675,0.6077,0.6127
128,0.3260,0.8353,0.3260,0.3043
129,0.2707,0.8541,0.2707,0.2177
130,0.5414,0.8590,0.5414,0.5719
131,0.7790,0.8895,0.7790,0.7818
132,0.4420,0.8496,0.4420,0.4543
