               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  17,             0.10104,            0.015099,            0.046976,               1.102,                   0,          0.00030539,             0.16835,          0.00091316,          0.00016804,              0.1007,            0.012784,            0.047424,              1.1094,                   0,             0.00952,             0.00952,             0.00952
                  18,             0.10079,            0.015116,            0.047013,              1.1018,                   0,          0.00031753,             0.18397,          0.00036042,          8.7186e-05,            0.099521,            0.012868,            0.046912,              1.1094,                   0,             0.00949,             0.00949,             0.00949
                  19,            0.099427,            0.015289,            0.046536,              1.1071,                   0,          0.00034317,             0.14557,          0.00053911,          0.00015071,            0.098833,            0.012947,            0.046509,              1.1113,                   0,             0.00946,             0.00946,             0.00946
                  20,            0.099204,            0.015277,             0.04659,              1.0994,                   0,          0.00045356,             0.19668,          0.00072454,          0.00017127,            0.097928,            0.013011,            0.046545,              1.1094,                   0,             0.00943,             0.00943,             0.00943
                  21,            0.098315,            0.015334,             0.04631,              1.1017,                   0,           0.0008899,              0.2066,           0.0012243,          0.00040593,            0.095877,            0.013213,            0.046545,              1.1084,                   0,              0.0094,              0.0094,              0.0094
                  22,            0.096476,            0.015514,            0.046041,              1.0947,                   0,          0.00040193,             0.20807,           0.0020761,           0.0003557,            0.093373,            0.013519,            0.046204,              1.1055,                   0,             0.00937,             0.00937,             0.00937
                  23,            0.095201,            0.015688,            0.045915,              1.0977,                   0,           0.0014567,             0.23877,           0.0068417,           0.0015676,            0.090869,            0.013849,            0.045789,              1.0996,                   0,             0.00934,             0.00934,             0.00934
                  24,            0.092597,            0.015967,            0.045682,              1.1006,                   0,           0.0023488,             0.25384,           0.0049692,          0.00082016,             0.08876,            0.014109,            0.045288,              1.0947,                   0,             0.00931,             0.00931,             0.00931
                  25,            0.090107,            0.016248,            0.045321,               1.092,                   0,           0.0037047,             0.23086,           0.0034143,           0.0011169,             0.08598,            0.014438,            0.044922,              1.0908,                   0,             0.00928,             0.00928,             0.00928
                  26,            0.087665,            0.016617,            0.045031,              1.0928,                   0,           0.0084629,             0.25608,           0.0053577,           0.0018182,            0.082761,            0.014826,            0.044507,              1.0869,                   0,             0.00925,             0.00925,             0.00925
                  27,            0.084976,            0.016872,            0.044477,               1.091,                   0,           0.0054557,             0.32526,           0.0072219,           0.0019294,            0.079935,            0.015142,            0.043579,              1.0811,                   0,             0.00922,             0.00922,             0.00922
                  28,            0.082027,            0.017117,            0.044022,              1.0858,                   0,           0.0033189,             0.33485,            0.006809,           0.0024748,            0.077922,             0.01534,            0.042957,              1.0781,                   0,             0.00919,             0.00919,             0.00919
                  29,            0.080456,            0.017234,            0.043404,              1.0845,                   0,           0.0017416,             0.31354,           0.0096669,           0.0025132,            0.076496,            0.015363,            0.042175,              1.0742,                   0,             0.00916,             0.00916,             0.00916
                  30,            0.078162,            0.017385,            0.042518,              1.0808,                   0,            0.002406,             0.34051,            0.015499,           0.0041924,            0.075101,            0.015334,             0.04126,              1.0703,                   0,             0.00913,             0.00913,             0.00913
                  31,            0.075436,            0.017556,            0.041664,              1.0764,                   0,           0.0029259,             0.45645,            0.012778,           0.0031087,            0.073234,            0.015334,            0.040167,              1.0684,                   0,              0.0091,              0.0091,              0.0091
                  32,            0.073919,            0.017458,            0.040623,               1.067,                   0,           0.0032069,             0.63942,            0.014087,           0.0031035,            0.071913,            0.015237,            0.038873,              1.0596,                   0,             0.00907,             0.00907,             0.00907
                  33,            0.071822,            0.017408,            0.039427,              1.0649,                   0,           0.0028991,             0.72347,            0.023898,           0.0060503,            0.070118,            0.015144,            0.037659,              1.0498,                   0,             0.00904,             0.00904,             0.00904
                  34,            0.070687,            0.017054,            0.038241,              1.0565,                   0,            0.002811,             0.75655,            0.028078,           0.0088909,            0.068743,            0.014957,            0.036328,              1.0352,                   0,             0.00901,             0.00901,             0.00901
                  35,            0.066988,             0.01708,            0.036947,              1.0544,                   0,             0.28821,              0.1255,            0.032405,           0.0098313,            0.067304,            0.014702,            0.034674,              1.0225,                   0,             0.00898,             0.00898,             0.00898
                  36,            0.066134,            0.016874,            0.035674,              1.0403,                   0,             0.29586,            0.072991,            0.033365,            0.010469,            0.066981,             0.01457,            0.033606,              1.0078,                   0,             0.00895,             0.00895,             0.00895
                  37,            0.064628,            0.016729,            0.034541,               1.023,                   0,             0.31543,             0.10266,            0.044567,            0.013946,            0.064936,            0.014641,            0.032343,             0.99268,                   0,             0.00892,             0.00892,             0.00892
                  38,            0.064351,            0.016563,            0.033711,              1.0077,                   0,             0.30402,             0.11578,             0.04331,            0.013713,            0.065674,             0.01437,            0.031384,             0.98633,                   0,             0.00889,             0.00889,             0.00889
                  39,            0.062236,            0.016518,            0.032578,             0.99701,                   0,             0.31259,             0.14336,            0.046361,            0.012084,            0.067033,            0.013946,            0.030432,             0.95166,                   0,             0.00886,             0.00886,             0.00886
                  40,            0.061961,            0.016226,            0.032061,              0.9802,                   0,             0.30181,             0.13324,            0.039747,           0.0099345,            0.062491,            0.014173,            0.029614,              0.9541,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.060335,            0.016126,            0.030908,             0.95952,                   0,             0.29372,            0.090036,            0.033184,           0.0073075,            0.061822,            0.014038,            0.028473,             0.94727,                   0,              0.0088,              0.0088,              0.0088
                  42,             0.05992,             0.01603,            0.030194,             0.93988,                   0,             0.31033,            0.094273,            0.034797,           0.0091798,            0.062494,            0.013745,            0.027246,             0.91113,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.059924,             0.01578,             0.02917,              0.9112,                   0,             0.34393,             0.10542,            0.056826,            0.014838,            0.065436,            0.013368,            0.025928,             0.87061,                   0,             0.00874,             0.00874,             0.00874
                  44,            0.058647,            0.015674,            0.027741,               0.895,                   0,              0.3206,            0.077505,             0.04033,           0.0084806,            0.062482,            0.013392,            0.024408,             0.83838,                   0,             0.00871,             0.00871,             0.00871
                  45,            0.057471,            0.015512,            0.026364,             0.87266,                   0,             0.31958,            0.062329,            0.038097,           0.0078174,            0.062439,            0.013371,            0.023566,             0.84814,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.057478,            0.015397,            0.025318,             0.85175,                   0,             0.30705,            0.029251,            0.023857,           0.0049421,             0.06196,            0.013184,            0.022223,             0.80273,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.057211,            0.015153,             0.02464,             0.82668,                   0,             0.28257,            0.058921,            0.020057,           0.0043877,            0.060167,            0.013145,            0.021527,             0.75146,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.056429,            0.015058,            0.023727,             0.80049,                   0,             0.38233,            0.059741,            0.061238,            0.013264,            0.063517,            0.012837,            0.020966,             0.72998,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.055499,            0.014928,            0.022623,             0.77418,                   0,             0.32984,            0.029456,            0.039717,            0.009016,            0.060977,            0.012768,             0.02066,             0.72754,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.054355,            0.014826,            0.021658,              0.7637,                   0,             0.33114,            0.022329,            0.043945,           0.0094897,            0.062296,            0.012605,            0.020099,              0.6875,                   0,             0.00853,             0.00853,             0.00853
                  51,            0.054209,            0.014779,            0.021178,             0.72159,                   0,              0.4125,             0.03118,            0.078588,             0.01561,            0.060245,            0.012584,            0.019934,              0.6792,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.053966,            0.014552,            0.020265,             0.69344,                   0,             0.60098,            0.041143,            0.060326,             0.01396,            0.059043,            0.012575,             0.01908,             0.63135,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.053339,             0.01445,            0.019517,             0.67303,                   0,             0.79333,           0.0084746,            0.059466,            0.013387,            0.060919,            0.012363,             0.01832,             0.60742,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.052739,            0.014272,            0.019159,             0.65118,                   0,             0.56273,           0.0099191,            0.027611,           0.0057918,            0.058203,            0.012378,            0.018448,             0.56934,                   0,             0.00841,             0.00841,             0.00841
                  55,            0.051826,            0.014202,            0.018654,             0.61516,                   0,           0.0031778,             0.88587,            0.032927,           0.0075471,            0.056744,            0.012318,            0.018185,              0.5542,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.052192,            0.013986,            0.018286,             0.60995,                   0,           0.0052846,             0.89265,            0.047708,            0.010086,            0.056446,            0.012209,            0.017221,             0.52783,                   0,             0.00835,             0.00835,             0.00835
                  57,            0.051174,            0.013982,            0.017844,             0.57573,                   0,             0.32893,            0.067893,            0.068039,            0.014714,            0.058831,            0.012052,            0.017538,             0.51953,                   0,             0.00832,             0.00832,             0.00832
                  58,             0.05066,            0.013869,            0.017283,             0.55491,                   0,            0.003258,             0.92078,            0.051836,            0.012421,            0.059218,            0.011899,            0.016998,             0.48267,                   0,             0.00829,             0.00829,             0.00829
                  59,            0.049784,            0.013791,            0.017412,             0.54155,                   0,             0.62685,            0.038232,            0.067842,            0.014621,            0.061003,            0.011838,            0.017154,             0.47119,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.049694,            0.013657,            0.016859,             0.51991,                   0,            0.013503,             0.70476,            0.059662,            0.013066,            0.058156,            0.011812,            0.016537,             0.45361,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.049424,            0.013527,            0.016978,             0.50973,                   0,           0.0034274,             0.93714,            0.051787,            0.011509,            0.055597,            0.011811,            0.016376,             0.44019,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.049079,            0.013519,            0.016198,             0.47833,                   0,           0.0034614,             0.91989,             0.04907,            0.012285,            0.055938,            0.011709,            0.016205,             0.42993,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.048817,            0.013394,            0.016218,             0.47545,                   0,           0.0034575,             0.92651,            0.052504,            0.012952,            0.054664,            0.011717,            0.016193,             0.42358,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.048055,            0.013247,            0.015653,             0.45325,                   0,           0.0035703,             0.91545,            0.058143,            0.012826,            0.054629,            0.011583,            0.016403,             0.39941,                   0,             0.00811,             0.00811,             0.00811
                  65,            0.047876,            0.013171,            0.015848,             0.43961,                   0,            0.003751,             0.91527,            0.041859,           0.0093675,            0.054317,            0.011603,             0.01673,             0.38403,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.048279,            0.013075,            0.015704,             0.43019,                   0,           0.0036515,             0.87557,            0.037345,           0.0081854,            0.054341,            0.011587,              0.0164,             0.38818,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.047227,            0.013042,            0.015596,             0.42318,                   0,           0.0036344,             0.90789,            0.054121,            0.013425,            0.055367,            0.011475,            0.016031,             0.38525,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.046538,            0.013045,            0.015479,             0.42301,                   0,           0.0034773,             0.90365,            0.039193,           0.0099856,            0.051155,            0.011408,            0.015936,             0.36768,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.045996,            0.012832,            0.015372,             0.39419,                   0,           0.0035189,             0.90003,             0.05422,            0.012422,            0.055729,            0.011334,            0.016513,             0.36914,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.046314,             0.01273,            0.014965,             0.37487,                   0,             0.10337,             0.16237,            0.071365,            0.017945,            0.057284,            0.011209,            0.016095,             0.35938,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.044747,            0.012755,            0.015032,             0.36572,                   0,           0.0037456,             0.90933,            0.077807,            0.018893,            0.056003,            0.011108,            0.016342,             0.33618,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.045295,            0.012651,            0.014913,             0.37501,                   0,              0.3274,            0.035439,            0.070341,            0.017662,            0.052153,            0.011327,            0.015366,             0.33789,                   0,             0.00787,             0.00787,             0.00787
                  73,             0.04418,            0.012549,            0.014505,             0.36063,                   0,             0.30596,             0.02552,            0.069617,            0.016548,            0.051472,            0.011327,            0.015411,             0.32031,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.045615,            0.012506,            0.014886,             0.34814,                   0,             0.42735,            0.036797,             0.12264,            0.029142,            0.052149,            0.011401,            0.015881,             0.32788,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.044526,            0.012499,            0.014677,             0.34684,                   0,             0.50906,            0.048679,            0.098992,            0.024321,            0.054671,            0.011168,            0.015933,             0.31689,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.044321,            0.012336,            0.014561,             0.33471,                   0,           0.0036089,             0.92349,            0.077011,            0.021853,            0.056668,            0.010993,            0.015512,             0.29883,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.043803,            0.012338,            0.014454,             0.31125,                   0,           0.0037419,             0.91522,            0.062166,            0.014605,            0.052906,            0.011113,             0.01557,             0.28735,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.042868,            0.012275,             0.01421,             0.31082,                   0,           0.0036703,             0.90789,            0.061662,            0.015883,            0.054111,            0.011037,            0.015656,             0.29077,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.043063,            0.012185,             0.01458,              0.3032,                   0,             0.52612,           0.0080645,            0.073663,            0.021391,            0.049641,            0.011042,            0.015469,             0.29199,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.042747,            0.012153,            0.014356,             0.28646,                   0,              0.4321,            0.085192,            0.074093,            0.018973,            0.053894,            0.010927,            0.015421,             0.26001,                   0,             0.00763,             0.00763,             0.00763
                  81,            0.042147,            0.012066,            0.014291,              0.2824,                   0,             0.45384,             0.11234,            0.066952,             0.01615,             0.05129,            0.010952,            0.015573,             0.26025,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.042562,            0.011977,            0.014111,             0.28373,                   0,              0.3993,            0.026723,            0.087569,             0.02178,            0.050935,            0.011066,            0.016232,              0.2478,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.042063,            0.011955,            0.014137,             0.27708,                   0,             0.36896,            0.034339,            0.090084,            0.023585,            0.053132,            0.011021,             0.01572,             0.24451,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.041326,            0.011933,            0.014193,             0.26348,                   0,             0.38133,            0.021078,              0.1049,            0.028545,            0.053912,              0.0109,            0.015723,             0.24146,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.041396,            0.011896,            0.014149,             0.26206,                   0,             0.32578,             0.16387,             0.13502,            0.034522,             0.05271,            0.010755,            0.015176,             0.23657,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.040525,            0.011898,            0.013981,             0.25559,                   0,             0.42363,             0.14326,             0.11265,            0.030546,            0.052047,            0.010813,            0.015588,             0.24146,                   0,             0.00745,             0.00745,             0.00745
                  87,            0.040692,            0.011797,            0.014093,             0.24745,                   0,             0.50401,            0.049919,             0.14034,            0.040614,            0.053546,             0.01089,            0.015515,             0.23364,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.040059,            0.011767,            0.014074,             0.26114,                   0,             0.49636,             0.12542,             0.15373,            0.041828,            0.050975,            0.010776,            0.015106,             0.21777,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.039064,            0.011659,            0.013842,             0.23447,                   0,             0.55084,             0.11332,             0.14088,            0.038992,            0.052626,            0.010831,            0.015344,             0.22229,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.040096,            0.011634,            0.014096,             0.23667,                   0,             0.51321,            0.087358,             0.12556,            0.034415,            0.057285,            0.010782,            0.015323,             0.22632,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.040275,            0.011734,            0.013968,             0.23036,                   0,             0.50642,             0.06181,             0.12442,             0.03212,            0.050927,            0.010769,            0.014636,             0.22974,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.040118,            0.011577,            0.013755,             0.23691,                   0,             0.48004,             0.10234,             0.18349,            0.049089,            0.053808,             0.01086,            0.015137,             0.22009,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.038613,            0.011479,            0.013949,               0.216,                   0,             0.48759,            0.095877,             0.17106,            0.040046,            0.053236,            0.010752,            0.015134,             0.22205,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.039191,            0.011575,            0.013776,             0.22377,                   0,             0.44802,            0.032897,             0.10006,            0.028032,            0.053461,            0.010769,            0.015356,             0.21533,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.039268,            0.011374,            0.013698,             0.20826,                   0,             0.50682,            0.025284,             0.10924,             0.03137,             0.05614,            0.010597,            0.014749,              0.2002,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.037832,            0.011362,            0.013747,             0.19639,                   0,             0.41842,            0.046091,            0.087231,            0.021648,            0.051881,            0.010747,            0.015057,             0.20532,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.038326,            0.011351,            0.013846,             0.20229,                   0,             0.49971,            0.044852,             0.10102,            0.026868,            0.052651,            0.010721,            0.015259,             0.20618,                   0,             0.00712,             0.00712,             0.00712
                  98,             0.03898,            0.011422,            0.013912,              0.1982,                   0,             0.34565,            0.066448,             0.10359,            0.024728,            0.051902,            0.010918,            0.015189,             0.20605,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.038375,             0.01134,            0.013835,             0.20049,                   0,             0.48731,            0.094037,             0.11145,            0.027268,            0.050685,            0.010789,            0.014957,             0.20117,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.038754,            0.011327,             0.01376,             0.20048,                   0,             0.47625,            0.022016,            0.089607,            0.025062,            0.053854,            0.010686,            0.015414,             0.20007,                   0,             0.00703,             0.00703,             0.00703
                 101,             0.03703,            0.011157,            0.013607,             0.17831,                   0,             0.40341,            0.070361,              0.1051,            0.027679,            0.050695,            0.010858,            0.015271,             0.20581,                   0,               0.007,               0.007,               0.007
                 102,            0.037659,            0.011191,            0.013729,             0.18695,                   0,             0.32223,            0.032258,            0.094821,            0.025877,            0.052184,            0.010671,            0.015076,             0.19727,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.036731,            0.011154,             0.01361,              0.1795,                   0,             0.42111,             0.10493,             0.11347,            0.029986,            0.055878,            0.010512,            0.015253,             0.18799,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.036948,            0.011145,            0.013666,             0.19248,                   0,             0.53255,            0.066986,             0.13291,            0.032941,            0.051659,            0.010652,            0.015192,             0.18762,                   0,             0.00691,             0.00691,             0.00691
                 105,             0.03611,             0.01104,            0.013561,             0.18999,                   0,             0.45233,            0.067057,             0.12815,            0.031987,            0.052111,            0.010745,            0.015085,             0.17249,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.037126,            0.011113,            0.013498,              0.1601,                   0,             0.48575,             0.13365,             0.17771,            0.046631,             0.05092,            0.010695,            0.015012,             0.17175,                   0,             0.00685,             0.00685,             0.00685
                 107,            0.035846,            0.010966,            0.013573,             0.17857,                   0,             0.50187,            0.052904,             0.13871,            0.040899,            0.053895,            0.010705,            0.015088,             0.17896,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.036759,            0.010981,             0.01351,             0.16744,                   0,             0.53127,            0.075869,             0.13215,            0.034047,            0.052561,            0.010631,             0.01492,             0.17969,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.036435,            0.010927,            0.013639,             0.16266,                   0,             0.49336,             0.15027,             0.15887,            0.040231,            0.053529,            0.010776,            0.015161,             0.18384,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.035382,            0.010894,            0.013612,             0.16295,                   0,             0.42848,            0.054292,             0.11643,            0.036496,            0.051978,             0.01074,             0.01496,              0.1825,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.036477,            0.010965,            0.013658,             0.16857,                   0,             0.50534,             0.11156,             0.13871,            0.037484,             0.05162,            0.010821,            0.014935,             0.18274,                   0,              0.0067,              0.0067,              0.0067
                 112,             0.03679,            0.010951,            0.013621,             0.16454,                   0,             0.48244,            0.045886,             0.12508,             0.03636,            0.051326,            0.010705,            0.014725,             0.18591,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.036442,            0.010901,            0.013749,             0.16523,                   0,              0.4452,             0.11424,             0.10753,            0.028138,            0.053005,            0.010732,            0.015338,             0.18872,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.035077,            0.010857,            0.013559,             0.15548,                   0,             0.44749,             0.15402,             0.12107,            0.033894,            0.050687,            0.010755,            0.015253,             0.17944,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.034455,            0.010816,            0.013459,             0.15454,                   0,              0.5278,             0.16309,             0.16418,            0.041614,            0.053919,            0.010574,            0.015353,             0.17957,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.035473,            0.010784,             0.01342,             0.14872,                   0,             0.50267,             0.20992,             0.20648,             0.04635,              0.0496,             0.01079,            0.015253,             0.18225,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.036492,            0.010788,            0.013552,             0.16146,                   0,             0.50477,             0.15711,             0.17522,            0.042066,            0.053786,            0.010582,            0.015048,             0.17737,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.034806,            0.010684,            0.013375,             0.16211,                   0,             0.55754,             0.18437,             0.20399,            0.048599,            0.052308,            0.010687,             0.01568,             0.18762,                   0,             0.00649,             0.00649,             0.00649
                 119,             0.03406,            0.010693,            0.013444,             0.15485,                   0,             0.48044,             0.15555,             0.12773,            0.037923,            0.052646,            0.010692,              0.0155,             0.18311,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.034911,            0.010733,            0.013637,             0.15027,                   0,             0.48713,             0.17273,             0.15004,            0.040355,            0.054459,            0.010684,             0.01557,             0.18237,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.034337,             0.01072,            0.013535,             0.14671,                   0,             0.50094,             0.18634,             0.16131,            0.047562,            0.055485,            0.010692,            0.015219,             0.17407,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.035129,            0.010586,            0.013449,             0.14611,                   0,             0.50848,             0.24585,             0.24345,            0.073985,            0.051488,            0.010784,            0.015347,             0.17822,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.033719,            0.010676,            0.013671,             0.15389,                   0,             0.57225,             0.28009,             0.34527,             0.10561,            0.051806,            0.010689,            0.015353,             0.16333,                   0,             0.00634,             0.00634,             0.00634
                 124,             0.03393,            0.010627,            0.013472,             0.14154,                   0,             0.60496,             0.22737,             0.26502,            0.077951,            0.049651,            0.010771,            0.015472,             0.16406,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.035422,            0.010624,            0.013504,             0.16004,                   0,             0.63148,             0.20206,             0.25951,            0.086627,            0.051016,            0.010737,            0.015286,             0.16809,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.032665,            0.010637,            0.013568,             0.14463,                   0,             0.58023,             0.28936,             0.36818,             0.11646,            0.051673,            0.010616,             0.01517,             0.17004,                   0,             0.00625,             0.00625,             0.00625
                 127,             0.03271,            0.010496,            0.013494,             0.16585,                   0,             0.60466,              0.2059,             0.24715,            0.071466,            0.050806,            0.010763,            0.015671,             0.17139,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.034069,            0.010507,            0.013405,             0.13999,                   0,             0.54767,             0.14195,             0.15686,            0.038808,             0.05335,            0.010703,            0.015472,             0.16553,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.032049,            0.010483,            0.013361,             0.12413,                   0,             0.53261,             0.19011,             0.15374,            0.039478,            0.050652,            0.010615,            0.015552,             0.16492,                   0,             0.00616,             0.00616,             0.00616
                 130,             0.03184,            0.010456,            0.013409,             0.13263,                   0,             0.59214,             0.11362,             0.13712,            0.040894,            0.051791,            0.010605,            0.015372,             0.15564,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033695,            0.010585,            0.013673,             0.13444,                   0,             0.52115,             0.17081,             0.17335,            0.049343,            0.050837,            0.010621,            0.015558,             0.14661,                   0,              0.0061,              0.0061,              0.0061
