                  epoch,             train/loss,              test/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                     55,                0.49535,                0.62759,                0.80822,                      1,              0.0008152
                     56,                0.50931,                0.45072,                0.94178,                      1,              0.0008119
                     57,                0.46797,                0.51592,                0.90068,                      1,              0.0008086
                     58,                0.51734,                 2.3798,                0.34589,                      1,              0.0008053
                     59,                0.49066,                0.50333,                0.89384,                      1,               0.000802
                     60,                 0.4843,                 0.4865,                0.92808,                      1,              0.0007987
                     61,                  0.485,                0.48441,                0.92466,                      1,              0.0007954
                     62,                0.49723,                0.52544,                0.89726,                      1,              0.0007921
                     63,                0.49911,                0.50387,                0.88699,                      1,              0.0007888
                     64,                0.49263,                0.57228,                0.86644,                      1,              0.0007855
                     65,                0.48902,                0.47395,                0.92808,                      1,              0.0007822
                     66,                0.50031,                0.57182,                0.88014,                      1,              0.0007789
                     67,                0.48853,                0.54283,                0.89041,                      1,              0.0007756
                     68,                0.49917,                 0.5727,                0.85616,                      1,              0.0007723
                     69,                0.48739,                0.52552,                0.86986,                      1,               0.000769
                     70,                0.47931,                0.48329,                0.91438,                      1,              0.0007657
                     71,                0.47429,                 0.5505,                0.85959,                      1,              0.0007624
                     72,                0.45212,                0.46622,                0.90753,                      1,              0.0007591
                     73,                0.45379,                0.43012,                0.93493,                      1,              0.0007558
                     74,                0.45379,                0.60367,                0.83219,                      1,              0.0007525
                     75,                0.48129,                0.50567,                0.88699,                      1,              0.0007492
                     76,                0.47241,                0.44411,                0.93836,                      1,              0.0007459
                     77,                0.48401,                0.42424,                 0.9589,                      1,              0.0007426
                     78,                0.46769,                0.56968,                0.85616,                      1,              0.0007393
                     79,                0.46097,                0.46533,                0.92808,                      1,               0.000736
                     80,                0.44711,                0.94187,                0.68836,                      1,              0.0007327
                     81,                0.47466,                0.46939,                0.93151,                      1,              0.0007294
                     82,                0.47945,                0.49088,                0.91096,                      1,              0.0007261
                     83,                0.46059,                0.45777,                0.93151,                      1,              0.0007228
                     84,                0.45899,                0.47552,                0.92466,                      1,              0.0007195
                     85,                0.46203,                0.83275,                0.64041,                      1,              0.0007162
                     86,                0.45706,                0.50336,                0.90068,                      1,              0.0007129
                     87,                0.45981,                0.52194,                0.89384,                      1,              0.0007096
                     88,                0.46804,                0.43161,                0.94863,                      1,              0.0007063
                     89,                0.46624,                0.47485,                0.92808,                      1,               0.000703
                     90,                0.44802,                 0.5217,                0.88356,                      1,              0.0006997
                     91,                0.44903,                0.51309,                0.88699,                      1,              0.0006964
                     92,                0.46107,                0.44184,                0.93493,                      1,              0.0006931
                     93,                0.46232,                0.52836,                0.89726,                      1,              0.0006898
                     94,                0.48038,                0.46578,                0.91096,                      1,              0.0006865
                     95,                0.46556,                0.44731,                0.94178,                      1,              0.0006832
                     96,                0.45959,                0.56245,                0.89041,                      1,              0.0006799
                     97,                0.45925,                0.43205,                 0.9589,                      1,              0.0006766
                     98,                0.43954,                 0.4862,                0.92123,                      1,              0.0006733
                     99,                0.45145,                 0.5405,                0.89041,                      1,                0.00067
                    100,                0.45909,                0.41934,                0.94521,                      1,              0.0006667
                    101,                0.44368,                0.42496,                 0.9589,                      1,              0.0006634
                    102,                 0.4551,                0.43523,                0.94521,                      1,              0.0006601
                    103,                0.44463,                0.42142,                0.94521,                      1,              0.0006568
                    104,                0.44854,                0.49384,                0.90068,                      1,              0.0006535
                    105,                0.44582,                0.45839,                0.90753,                      1,              0.0006502
                    106,                0.44516,                0.46254,                0.92123,                      1,              0.0006469
                    107,                0.43505,                 0.4716,                0.90753,                      1,              0.0006436
                    108,                 0.4459,                0.47024,                0.93493,                      1,              0.0006403
                    109,                0.45812,                0.54996,                0.90411,                      1,               0.000637
                    110,                0.44308,                0.56086,                0.85616,                      1,              0.0006337
                    111,                0.43788,                0.49567,                0.88356,                      1,              0.0006304
                    112,                0.45026,                0.54486,                0.88356,                      1,              0.0006271
                    113,                0.45569,                0.52639,                0.89041,                      1,              0.0006238
                    114,                0.45117,                0.45998,                0.93493,                      1,              0.0006205
                    115,                0.43543,                0.41402,                0.95548,                      1,              0.0006172
                    116,                0.45934,                  0.424,                0.95548,                      1,              0.0006139
                    117,                0.43062,                0.50921,                0.88699,                      1,              0.0006106
                    118,                0.43937,                0.56521,                0.86644,                      1,              0.0006073
                    119,                0.44034,                0.44825,                0.92808,                      1,               0.000604
                    120,                0.44523,                0.40663,                0.95548,                      1,              0.0006007
                    121,                0.42349,                0.40454,                 0.9589,                      1,              0.0005974
                    122,                0.42233,                0.60311,                0.83219,                      1,              0.0005941
                    123,                0.43386,                0.55502,                0.88699,                      1,              0.0005908
                    124,                0.41623,                0.40491,                 0.9589,                      1,              0.0005875
                    125,                 0.4358,                    0.4,                0.96233,                      1,              0.0005842
                    126,                0.43714,                0.45382,                0.92466,                      1,              0.0005809
                    127,                0.42763,                0.44595,                0.93836,                      1,              0.0005776
                    128,                0.43084,                0.46706,                0.92466,                      1,              0.0005743
                    129,                0.45258,                0.51737,                0.91096,                      1,               0.000571
                    130,                0.46057,                0.51594,                0.91096,                      1,              0.0005677
                    131,                0.46876,                0.42432,                0.93493,                      1,              0.0005644
                    132,                0.43565,                0.45675,                0.92466,                      1,              0.0005611
                    133,                0.41433,                0.42209,                0.94178,                      1,              0.0005578
                    134,                0.44233,                0.43932,                0.94863,                      1,              0.0005545
                    135,                0.43917,                0.44128,                0.94178,                      1,              0.0005512
                    136,                0.43519,                0.44921,                0.92808,                      1,              0.0005479
                    137,                0.43762,                0.53776,                0.89041,                      1,              0.0005446
                    138,                0.42643,                0.43529,                0.94863,                      1,              0.0005413
                    139,                0.42883,                 0.5008,                0.90068,                      1,               0.000538
                    140,                0.41811,                0.46362,                0.92466,                      1,              0.0005347
                    141,                0.42297,                0.50494,                0.90411,                      1,              0.0005314
                    142,                0.43758,                0.40811,                0.95548,                      1,              0.0005281
                    143,                0.42815,                0.44268,                0.93493,                      1,              0.0005248
                    144,                0.43866,                0.44033,                0.92808,                      1,              0.0005215
                    145,                0.44733,                0.40977,                 0.9589,                      1,              0.0005182
                    146,                0.40386,                0.45332,                0.93493,                      1,              0.0005149
                    147,                0.40758,                0.40988,                0.94178,                      1,              0.0005116
                    148,                0.41881,                 0.5032,                0.90068,                      1,              0.0005083
                    149,                 0.4416,                0.43698,                0.91781,                      1,               0.000505
                    150,                0.44741,                0.41523,                0.96918,                      1,              0.0005017
                    151,                0.42513,                0.40218,                0.96233,                      1,              0.0004984
                    152,                0.41747,                0.41981,                0.94863,                      1,              0.0004951
                    153,                0.41932,                0.42029,                0.95548,                      1,              0.0004918
                    154,                0.43834,                 0.5643,                0.85616,                      1,              0.0004885
                    155,                0.43353,                0.40391,                0.95548,                      1,              0.0004852
                    156,                0.40863,                0.43998,                0.92123,                      1,              0.0004819
                    157,                0.40891,                0.41793,                0.95548,                      1,              0.0004786
                    158,                0.42905,                0.39219,                0.96575,                      1,              0.0004753
                    159,                0.42791,                0.38887,                0.96575,                      1,               0.000472
                    160,                0.41021,                0.42661,                0.93836,                      1,              0.0004687
                    161,                0.41154,                0.41211,                0.95548,                      1,              0.0004654
                    162,                0.41729,                0.47909,                0.93493,                      1,              0.0004621
                    163,                0.42127,                0.42452,                0.94521,                      1,              0.0004588
                    164,                0.42291,                0.42176,                0.95205,                      1,              0.0004555
                    165,                0.41044,                0.42611,                0.93493,                      1,              0.0004522
                    166,                0.40283,                0.40831,                0.95205,                      1,              0.0004489
                    167,                 0.4055,                0.39578,                 0.9589,                      1,              0.0004456
                    168,                0.41529,                0.42961,                0.94863,                      1,              0.0004423
                    169,                0.41493,                0.39706,                0.96233,                      1,               0.000439
                    170,                0.41071,                0.47021,                0.92466,                      1,              0.0004357
                    171,                   0.41,                0.43211,                0.93836,                      1,              0.0004324
                    172,                  0.405,                0.44372,                0.93493,                      1,              0.0004291
                    173,                0.41126,                 0.3846,                 0.9589,                      1,              0.0004258
                    174,                0.41608,                0.39354,                0.96575,                      1,              0.0004225
                    175,                0.43307,                 0.3891,                0.96575,                      1,              0.0004192
                    176,                0.41068,                0.38205,                 0.9726,                      1,              0.0004159
                    177,                0.42127,                0.38635,                 0.9726,                      1,              0.0004126
                    178,                0.40971,                0.37134,                0.96918,                      1,              0.0004093
                    179,                0.40687,                0.41407,                0.95205,                      1,               0.000406
                    180,                0.41465,                0.40986,                0.94178,                      1,              0.0004027
                    181,                0.41152,                0.42007,                0.94178,                      1,              0.0003994
                    182,                0.40634,                0.37575,                0.96575,                      1,              0.0003961
                    183,                0.40923,                0.36115,                0.97603,                      1,              0.0003928
                    184,                0.40123,                0.39288,                0.96233,                      1,              0.0003895
                    185,                0.38461,                0.39662,                0.96233,                      1,              0.0003862
                    186,                0.40242,                0.41709,                0.93836,                      1,              0.0003829
                    187,                0.40582,                0.39899,                 0.9589,                      1,              0.0003796
                    188,                0.39149,                0.46116,                0.92466,                      1,              0.0003763
                    189,                0.39343,                0.39531,                0.96233,                      1,               0.000373
                    190,                 0.3964,                 0.4388,                0.92123,                      1,              0.0003697
                    191,                0.40092,                0.40241,                0.94521,                      1,              0.0003664
                    192,                0.40248,                0.38738,                 0.9589,                      1,              0.0003631
                    193,                0.39404,                 0.3694,                0.96575,                      1,              0.0003598
                    194,                 0.4004,                0.40032,                0.94178,                      1,              0.0003565
                    195,                0.39921,                0.41391,                0.94178,                      1,              0.0003532
                    196,                0.38883,                  0.372,                0.96575,                      1,              0.0003499
                    197,                0.39122,                0.36752,                 0.9726,                      1,              0.0003466
                    198,                0.39701,                0.36127,                0.97945,                      1,              0.0003433
                    199,                0.38886,                0.39718,                0.94863,                      1,                0.00034
                    200,                0.38807,                0.39655,                0.94863,                      1,              0.0003367
                    201,                0.38676,                0.37589,                0.95548,                      1,              0.0003334
                    202,                0.38828,                0.39793,                 0.9589,                      1,              0.0003301
                    203,                0.38429,                0.39969,                0.95548,                      1,              0.0003268
                    204,                0.40265,                0.39861,                 0.9589,                      1,              0.0003235
                    205,                 0.4142,                0.38591,                0.95548,                      1,              0.0003202
                    206,                0.39778,                0.38793,                 0.9589,                      1,              0.0003169
                    207,                0.39238,                 0.3818,                0.96233,                      1,              0.0003136
                    208,                0.39009,                0.38547,                0.96233,                      1,              0.0003103
                    209,                 0.3906,                0.37915,                0.96575,                      1,               0.000307
                    210,                0.38679,                0.35294,                0.97945,                      1,              0.0003037
                    211,                0.38882,                0.35699,                0.97603,                      1,              0.0003004
                    212,                0.39538,                0.37385,                 0.9726,                      1,              0.0002971
                    213,                0.38711,                0.38075,                0.96233,                      1,              0.0002938
                    214,                0.37911,                0.40249,                0.95205,                      1,              0.0002905
                    215,                0.36739,                0.38886,                0.96233,                      1,              0.0002872
                    216,                0.38297,                0.35592,                 0.9726,                      1,              0.0002839
                    217,                0.38058,                0.37254,                0.96918,                      1,              0.0002806
                    218,                0.37748,                0.38096,                0.96575,                      1,              0.0002773
                    219,                0.36776,                0.39632,                0.94863,                      1,               0.000274
                    220,                0.36655,                0.39508,                0.95548,                      1,              0.0002707
                    221,                0.38295,                0.36715,                0.96233,                      1,              0.0002674
                    222,                0.37719,                0.38574,                 0.9589,                      1,              0.0002641
                    223,                0.38541,                0.36657,                0.96918,                      1,              0.0002608
                    224,                0.38627,                 0.3744,                0.95548,                      1,              0.0002575
                    225,                0.37451,                0.37667,                0.95548,                      1,              0.0002542
                    226,                 0.3813,                0.37467,                0.96918,                      1,              0.0002509
                    227,                0.38028,                0.37192,                0.96918,                      1,              0.0002476
                    228,                0.36811,                0.36809,                0.96918,                      1,              0.0002443
                    229,                 0.3736,                0.37705,                0.95548,                      1,               0.000241
                    230,                0.36598,                 0.3824,                 0.9589,                      1,              0.0002377
                    231,                0.37167,                0.41617,                0.93836,                      1,              0.0002344
                    232,                0.36111,                0.40177,                0.95548,                      1,              0.0002311
                    233,                0.35937,                0.39015,                0.95548,                      1,              0.0002278
                    234,                0.37692,                0.38627,                0.95548,                      1,              0.0002245
                    235,                0.36805,                0.37739,                0.96233,                      1,              0.0002212
                    236,                0.37057,                0.37414,                0.96233,                      1,              0.0002179
                    237,                0.37886,                0.38177,                0.95548,                      1,              0.0002146
                    238,                0.37055,                  0.384,                 0.9589,                      1,              0.0002113
                    239,                0.37124,                0.36288,                0.96575,                      1,               0.000208
                    240,                0.35911,                0.36368,                0.96575,                      1,              0.0002047
                    241,                0.37263,                0.36573,                0.96233,                      1,              0.0002014
                    242,                0.38725,                0.35154,                 0.9726,                      1,              0.0001981
                    243,                0.35933,                0.35078,                 0.9726,                      1,              0.0001948
                    244,                0.36677,                0.36297,                0.96575,                      1,              0.0001915
                    245,                0.36453,                0.37888,                0.96233,                      1,              0.0001882
                    246,                0.36532,                0.37196,                0.96233,                      1,              0.0001849
                    247,                 0.3661,                 0.3818,                0.95548,                      1,              0.0001816
                    248,                0.36491,                0.38046,                0.94863,                      1,              0.0001783
                    249,                0.36597,                0.38764,                 0.9589,                      1,               0.000175
                    250,                0.35856,                0.38351,                0.95205,                      1,              0.0001717
                    251,                0.35675,                0.37686,                0.95548,                      1,              0.0001684
                    252,                0.36303,                0.38142,                0.95205,                      1,              0.0001651
                    253,                0.36579,                0.38807,                0.95205,                      1,              0.0001618
                    254,                0.36524,                0.39513,                0.95548,                      1,              0.0001585
                    255,                0.37168,                0.40363,                0.94863,                      1,              0.0001552
                    256,                0.35894,                0.39632,                0.96233,                      1,              0.0001519
                    257,                0.36726,                0.36999,                0.96233,                      1,              0.0001486
                    258,                0.36664,                0.38089,                 0.9589,                      1,              0.0001453
                    259,                0.36376,                0.38516,                0.95548,                      1,               0.000142
                    260,                0.35682,                0.39026,                 0.9589,                      1,              0.0001387
                    261,                0.35182,                0.38974,                0.95548,                      1,              0.0001354
                    262,                0.36432,                0.37797,                0.95548,                      1,              0.0001321
                    263,                0.35448,                0.37787,                 0.9589,                      1,              0.0001288
                    264,                0.35619,                0.37059,                0.96233,                      1,              0.0001255
                    265,                0.34949,                0.37662,                0.96233,                      1,              0.0001222
                    266,                 0.3622,                0.37645,                0.96575,                      1,              0.0001189
                    267,                0.35147,                0.36148,                0.96575,                      1,              0.0001156
                    268,                0.34777,                0.36644,                0.96575,                      1,              0.0001123
                    269,                0.35024,                0.36372,                0.96918,                      1,               0.000109
                    270,                0.35289,                 0.3647,                0.96918,                      1,              0.0001057
                    271,                0.36133,                0.36565,                 0.9726,                      1,              0.0001024
                    272,                0.34102,                0.36163,                0.96918,                      1,               9.91e-05
                    273,                0.34796,                0.37932,                0.96233,                      1,               9.58e-05
                    274,                0.34377,                0.36917,                 0.9589,                      1,               9.25e-05
                    275,                0.34552,                0.36956,                0.96575,                      1,               8.92e-05
                    276,                0.35103,                0.36573,                0.96575,                      1,               8.59e-05
                    277,                0.35219,                0.37012,                0.96575,                      1,               8.26e-05
                    278,                0.36525,                0.35718,                0.96575,                      1,               7.93e-05
                    279,                0.34229,                0.36286,                0.96575,                      1,                7.6e-05
                    280,                 0.3443,                0.37269,                0.96575,                      1,               7.27e-05
                    281,                0.34949,                0.36604,                0.96575,                      1,               6.94e-05
                    282,                0.33849,                 0.3631,                0.96575,                      1,               6.61e-05
                    283,                0.34136,                0.36543,                0.96918,                      1,               6.28e-05
                    284,                0.33455,                0.35964,                0.96918,                      1,               5.95e-05
                    285,                0.34395,                0.36451,                0.96918,                      1,               5.62e-05
                    286,                0.33877,                0.36297,                0.96575,                      1,               5.29e-05
                    287,                0.34217,                 0.3659,                0.96233,                      1,               4.96e-05
                    288,                 0.3347,                0.36956,                0.96233,                      1,               4.63e-05
                    289,                0.34035,                 0.3659,                0.96233,                      1,                4.3e-05
                    290,                0.34475,                0.37479,                0.96233,                      1,               3.97e-05
                    291,                0.33219,                0.36329,                0.96575,                      1,               3.64e-05
                    292,                 0.3416,                0.36367,                0.96575,                      1,               3.31e-05
                    293,                0.33198,                0.37008,                0.96575,                      1,               2.98e-05
                    294,                0.33983,                0.36519,                0.96233,                      1,               2.65e-05
                    295,                0.33424,                 0.3665,                0.96575,                      1,               2.32e-05
                    296,                0.33524,                0.36298,                0.96575,                      1,               1.99e-05
                    297,                0.33714,                0.36129,                0.96575,                      1,               1.66e-05
                    298,                0.33449,                0.35712,                0.96575,                      1,               1.33e-05
                    299,                0.33011,                0.36518,                0.96575,                      1,                  1e-05
