# epoch,accuracy,precision,recall,f1_score
0,0.1923,0.0370,0.1923,0.0620
1,0.1923,0.0370,0.1923,0.0620
2,0.1923,0.0370,0.1923,0.0620
3,0.1923,0.0370,0.1923,0.0620
4,0.1923,0.0370,0.1923,0.0620
5,0.1923,0.0370,0.1923,0.0620
6,0.1923,0.0370,0.1923,0.0620
7,0.1923,0.0370,0.1923,0.0620
8,0.1923,0.0370,0.1923,0.0620
9,0.1923,0.0370,0.1923,0.0620
10,0.1923,0.0370,0.1923,0.0620
11,0.1923,0.0370,0.1923,0.0620
12,0.1923,0.0370,0.1923,0.0620
13,0.1923,0.0370,0.1923,0.0620
14,0.1923,0.0370,0.1923,0.0620
15,0.1923,0.0370,0.1923,0.0620
16,0.1923,0.0370,0.1923,0.0620
17,0.2143,0.5433,0.2143,0.1053
18,0.2418,0.5444,0.2418,0.1548
19,0.2088,0.5431,0.2088,0.0948
20,0.1923,0.0370,0.1923,0.0620
21,0.1923,0.0374,0.1923,0.0626
22,0.1923,0.0421,0.1923,0.0690
23,0.2527,0.5934,0.2527,0.1778
24,0.3571,0.6754,0.3571,0.2916
25,0.3571,0.6021,0.3571,0.2456
26,0.3571,0.5243,0.3571,0.2516
27,0.3352,0.5999,0.3352,0.2058
28,0.3242,0.5140,0.3242,0.1929
29,0.3242,0.5989,0.3242,0.1848
30,0.3077,0.5973,0.3077,0.1517
31,0.3077,0.5973,0.3077,0.1517
32,0.3022,0.0913,0.3022,0.1403
33,0.3022,0.0913,0.3022,0.1403
34,0.3022,0.0913,0.3022,0.1403
35,0.3022,0.0913,0.3022,0.1403
36,0.3022,0.0913,0.3022,0.1403
37,0.3022,0.0913,0.3022,0.1403
38,0.3022,0.0913,0.3022,0.1403
39,0.3022,0.0913,0.3022,0.1403
40,0.3022,0.0913,0.3022,0.1403
41,0.3022,0.0913,0.3022,0.1403
42,0.3022,0.0913,0.3022,0.1403
43,0.3022,0.0913,0.3022,0.1403
44,0.3022,0.0913,0.3022,0.1403
45,0.3022,0.0913,0.3022,0.1403
46,0.3022,0.0913,0.3022,0.1403
47,0.3022,0.0913,0.3022,0.1403
48,0.3022,0.0913,0.3022,0.1403
49,0.3022,0.0913,0.3022,0.1403
50,0.3022,0.0913,0.3022,0.1403
51,0.3022,0.0913,0.3022,0.1403
52,0.3022,0.0913,0.3022,0.1403
53,0.3022,0.0913,0.3022,0.1403
54,0.3022,0.0913,0.3022,0.1403
55,0.3022,0.0913,0.3022,0.1403
56,0.3022,0.0913,0.3022,0.1403
57,0.3022,0.0913,0.3022,0.1403
58,0.3022,0.0913,0.3022,0.1403
59,0.3022,0.0913,0.3022,0.1403
60,0.3022,0.0983,0.3022,0.1484
61,0.3077,0.1168,0.3077,0.1679
62,0.3022,0.0939,0.3022,0.1433
63,0.3022,0.0995,0.3022,0.1497
64,0.3022,0.0995,0.3022,0.1497
65,0.3022,0.1059,0.3022,0.1568
66,0.3132,0.1232,0.3132,0.1743
67,0.3077,0.1212,0.3077,0.1731
68,0.3132,0.1388,0.3132,0.1921
69,0.3681,0.6987,0.3681,0.2621
70,0.3022,0.1170,0.3022,0.1687
71,0.3407,0.1677,0.3407,0.2248
72,0.3132,0.1292,0.3132,0.1820
73,0.3077,0.1226,0.3077,0.1747
74,0.3407,0.1792,0.3407,0.2346
75,0.4231,0.2735,0.4231,0.3193
76,0.4231,0.2870,0.4231,0.3253
77,0.4066,0.2998,0.4066,0.3198
78,0.3846,0.2901,0.3846,0.3011
79,0.4231,0.2914,0.4231,0.3240
80,0.4066,0.2645,0.4066,0.3117
81,0.3736,0.2259,0.3736,0.2781
82,0.4451,0.3165,0.4451,0.3473
83,0.4396,0.2881,0.4396,0.3319
84,0.4396,0.2954,0.4396,0.3345
85,0.3736,0.8074,0.3736,0.3037
86,0.3681,0.8421,0.3681,0.3142
87,0.3736,0.8337,0.3736,0.3197
88,0.4396,0.8199,0.4396,0.3593
89,0.4451,0.2830,0.4451,0.3320
90,0.4451,0.2800,0.4451,0.3304
91,0.4231,0.3292,0.4231,0.3369
92,0.4505,0.2732,0.4505,0.3292
93,0.4560,0.3064,0.4560,0.3482
94,0.4286,0.3142,0.4286,0.3357
95,0.4066,0.3100,0.4066,0.3209
96,0.4451,0.8089,0.4451,0.3495
97,0.4286,0.2966,0.4286,0.3293
98,0.4011,0.2898,0.4011,0.3124
99,0.4176,0.3292,0.4176,0.3315
100,0.4121,0.8396,0.4121,0.3371
101,0.4396,0.2881,0.4396,0.3319
102,0.4231,0.2649,0.4231,0.3139
103,0.4780,0.8244,0.4780,0.4120
104,0.4396,0.8061,0.4396,0.3556
105,0.4286,0.3003,0.4286,0.3322
106,0.3846,0.3170,0.3846,0.3090
107,0.4560,0.3241,0.4560,0.3541
108,0.4396,0.2721,0.4396,0.3260
109,0.4505,0.2845,0.4505,0.3353
110,0.4560,0.2749,0.4560,0.3318
111,0.4396,0.2435,0.4396,0.3089
112,0.4615,0.8213,0.4615,0.3615
113,0.4505,0.7771,0.4505,0.3385
114,0.4396,0.2668,0.4396,0.3229
115,0.4341,0.2677,0.4341,0.3218
116,0.4505,0.2979,0.4505,0.3413
117,0.4231,0.2589,0.4231,0.3134
118,0.4670,0.8098,0.4670,0.3610
