# epoch,accuracy,precision,recall,f1_score
0,0.1833,0.0336,0.1833,0.0568
1,0.1833,0.0336,0.1833,0.0568
2,0.1833,0.0336,0.1833,0.0568
3,0.1833,0.0336,0.1833,0.0568
4,0.1833,0.0336,0.1833,0.0568
5,0.1833,0.0336,0.1833,0.0568
6,0.1833,0.0336,0.1833,0.0568
7,0.1833,0.0336,0.1833,0.0568
8,0.1833,0.0336,0.1833,0.0568
9,0.1833,0.0336,0.1833,0.0568
10,0.1833,0.0336,0.1833,0.0568
11,0.1833,0.0336,0.1833,0.0568
12,0.1833,0.0336,0.1833,0.0568
13,0.1833,0.0336,0.1833,0.0568
14,0.1833,0.0336,0.1833,0.0568
15,0.1889,0.3394,0.1889,0.0680
16,0.2000,0.6985,0.2000,0.0899
17,0.1889,0.2062,0.1889,0.0707
18,0.2111,0.4024,0.2111,0.1137
19,0.2444,0.4720,0.2444,0.1721
20,0.2111,0.4049,0.2111,0.1170
21,0.1944,0.2959,0.1944,0.0874
22,0.1944,0.2979,0.1944,0.0900
23,0.3500,0.5223,0.3500,0.2435
24,0.3611,0.5357,0.3611,0.2623
25,0.3500,0.5223,0.3500,0.2435
26,0.3556,0.5295,0.3556,0.2530
27,0.3333,0.4922,0.3333,0.2142
28,0.3389,0.5042,0.3389,0.2241
29,0.3556,0.5623,0.3556,0.2466
30,0.3889,0.4974,0.3889,0.3045
31,0.3667,0.5706,0.3667,0.2655
32,0.3222,0.6061,0.3222,0.1772
33,0.3056,0.0934,0.3056,0.1430
34,0.3056,0.0934,0.3056,0.1430
35,0.3056,0.0934,0.3056,0.1430
36,0.3056,0.0934,0.3056,0.1430
37,0.3056,0.0934,0.3056,0.1430
38,0.3056,0.0934,0.3056,0.1430
39,0.3056,0.0934,0.3056,0.1430
40,0.3056,0.0934,0.3056,0.1430
41,0.3056,0.0934,0.3056,0.1430
42,0.3056,0.0934,0.3056,0.1430
43,0.3056,0.0934,0.3056,0.1430
44,0.3056,0.0934,0.3056,0.1430
45,0.3056,0.0934,0.3056,0.1430
46,0.3056,0.0934,0.3056,0.1430
47,0.3056,0.0934,0.3056,0.1430
48,0.3056,0.0934,0.3056,0.1430
49,0.3056,0.0934,0.3056,0.1430
50,0.3056,0.0934,0.3056,0.1430
51,0.3056,0.0934,0.3056,0.1430
52,0.3056,0.0934,0.3056,0.1430
53,0.3056,0.0934,0.3056,0.1430
54,0.3056,0.0939,0.3056,0.1436
55,0.3056,0.0934,0.3056,0.1430
56,0.3056,0.0955,0.3056,0.1455
57,0.3056,0.0934,0.3056,0.1430
58,0.3056,0.0934,0.3056,0.1430
59,0.3056,0.0944,0.3056,0.1443
60,0.3056,0.0949,0.3056,0.1449
61,0.3056,0.1000,0.3056,0.1507
62,0.3056,0.0994,0.3056,0.1500
63,0.3056,0.1006,0.3056,0.1514
64,0.3111,0.1139,0.3111,0.1615
65,0.3278,0.1365,0.3278,0.1881
66,0.3111,0.1176,0.3111,0.1691
67,0.3222,0.1381,0.3222,0.1925
68,0.3056,0.0966,0.3056,0.1468
69,0.3056,0.1000,0.3056,0.1507
70,0.3389,0.1789,0.3389,0.2339
71,0.3278,0.1742,0.3278,0.2273
72,0.3167,0.1312,0.3167,0.1847
73,0.3056,0.1192,0.3056,0.1715
74,0.3500,0.1931,0.3500,0.2480
75,0.3444,0.7127,0.3444,0.2625
76,0.3500,0.1727,0.3500,0.2312
77,0.3667,0.2021,0.3667,0.2586
78,0.3667,0.1847,0.3667,0.2455
79,0.3722,0.2172,0.3722,0.2716
80,0.3667,0.1981,0.3667,0.2561
81,0.3611,0.1967,0.3611,0.2533
82,0.3556,0.2074,0.3556,0.2601
83,0.4111,0.2731,0.4111,0.3149
84,0.4278,0.8291,0.4278,0.3459
85,0.4278,0.2881,0.4278,0.3277
86,0.4111,0.2728,0.4111,0.3157
87,0.4111,0.3007,0.4111,0.3238
88,0.4056,0.3267,0.4056,0.3260
89,0.4167,0.2850,0.4167,0.3228
90,0.4278,0.3035,0.4278,0.3353
91,0.4167,0.3014,0.4167,0.3285
92,0.3722,0.2352,0.3722,0.2831
93,0.4222,0.3431,0.4222,0.3370
94,0.4222,0.8222,0.4222,0.3490
95,0.4056,0.3488,0.4056,0.3273
96,0.4222,0.2944,0.4222,0.3280
97,0.4167,0.3226,0.4167,0.3315
98,0.4000,0.3265,0.4000,0.3203
99,0.4111,0.3491,0.4111,0.3313
100,0.3944,0.3482,0.3944,0.3188
101,0.4278,0.8533,0.4278,0.3644
102,0.4222,0.8608,0.4222,0.3468
103,0.4111,0.3491,0.4111,0.3313
104,0.4222,0.8608,0.4222,0.3673
105,0.3778,0.3473,0.3778,0.3056
106,0.3778,0.3473,0.3778,0.3056
107,0.4444,0.8423,0.4444,0.3596
108,0.4000,0.3485,0.4000,0.3231
109,0.4167,0.8605,0.4167,0.3427
110,0.4278,0.8612,0.4278,0.3507
111,0.4611,0.8448,0.4611,0.3766
112,0.4444,0.8431,0.4444,0.3583
113,0.4444,0.3323,0.4444,0.3505
114,0.3944,0.3398,0.3944,0.3187
115,0.4056,0.8599,0.4056,0.3543
116,0.4222,0.8608,0.4222,0.3539
117,0.4333,0.3316,0.4333,0.3418
118,0.4833,0.8576,0.4833,0.4354
119,0.4111,0.8602,0.4111,0.3587
120,0.4222,0.8608,0.4222,0.3795
121,0.4222,0.3497,0.4222,0.3393
122,0.3833,0.8587,0.3833,0.3170
123,0.4556,0.8497,0.4556,0.3676
124,0.4278,0.8612,0.4278,0.3507
125,0.3944,0.3482,0.3944,0.3188
126,0.3722,0.8581,0.3722,0.3078
127,0.4056,0.8517,0.4056,0.3342
128,0.4056,0.3408,0.4056,0.3269
129,0.4444,0.3385,0.4444,0.3513
130,0.4722,0.8511,0.4722,0.4130
131,0.5389,0.8688,0.5389,0.5393
132,0.4056,0.8599,0.4056,0.3414
133,0.4556,0.8628,0.4556,0.3771
134,0.5944,0.8737,0.5944,0.5971
135,0.4889,0.8561,0.4889,0.4969
136,0.3722,0.3470,0.3722,0.3011
137,0.4222,0.8608,0.4222,0.3795
138,0.4722,0.8639,0.4722,0.3954
139,0.4167,0.3494,0.4167,0.3354
140,0.4056,0.8599,0.4056,0.3480
141,0.4167,0.3494,0.4167,0.3354
142,0.3667,0.8578,0.3667,0.3152
143,0.4444,0.8622,0.4444,0.3768
144,0.4611,0.8565,0.4611,0.3721
145,0.4333,0.3432,0.4333,0.3463
146,0.4167,0.3494,0.4167,0.3354
147,0.5556,0.8702,0.5556,0.5721
148,0.6111,0.8754,0.6111,0.6445
149,0.4611,0.8560,0.4611,0.4012
150,0.5889,0.8668,0.5889,0.5765
151,0.5611,0.8632,0.5611,0.5694
152,0.4278,0.8612,0.4278,0.3839
153,0.5556,0.8702,0.5556,0.5776
154,0.5444,0.8693,0.5444,0.5260
155,0.4556,0.8505,0.4556,0.3664
156,0.5167,0.8606,0.5167,0.4630
157,0.5556,0.8635,0.5556,0.5370
158,0.4556,0.8341,0.4556,0.3623
159,0.4444,0.3323,0.4444,0.3505
160,0.5056,0.8593,0.5056,0.4679
161,0.4167,0.8455,0.4167,0.3418
162,0.4944,0.8655,0.4944,0.4814
163,0.5333,0.8613,0.5333,0.5176
164,0.4833,0.8579,0.4833,0.4225
165,0.4556,0.8492,0.4556,0.3827
166,0.4222,0.8532,0.4222,0.3463
167,0.4111,0.8602,0.4111,0.3387
168,0.4389,0.8618,0.4389,0.3983
169,0.6778,0.8832,0.6778,0.7091
170,0.5778,0.8722,0.5778,0.5887
171,0.4444,0.8622,0.4444,0.3836
172,0.5833,0.8445,0.5833,0.5673
173,0.4833,0.8358,0.4833,0.4102
174,0.5944,0.8566,0.5944,0.5811
175,0.4500,0.3220,0.4500,0.3519
176,0.4722,0.8571,0.4722,0.4016
177,0.5444,0.8626,0.5444,0.5201
178,0.6167,0.8760,0.6167,0.6258
179,0.4889,0.8580,0.4889,0.4452
180,0.4722,0.8459,0.4722,0.3911
181,0.4778,0.8469,0.4778,0.3869
182,0.5000,0.8426,0.5000,0.4353
183,0.5889,0.8502,0.5889,0.5763
184,0.5667,0.8481,0.5667,0.5445
185,0.5333,0.8513,0.5333,0.4822
186,0.5000,0.8595,0.5000,0.4260
187,0.5167,0.8491,0.5167,0.4719
188,0.7000,0.8862,0.7000,0.7105
189,0.8944,0.9147,0.8944,0.8994
190,0.7222,0.8717,0.7222,0.7374
191,0.6833,0.8661,0.6833,0.6930
192,0.8722,0.9103,0.8722,0.8800
193,0.5444,0.8510,0.5444,0.5071
194,0.6500,0.8466,0.6500,0.6620
195,0.6278,0.8594,0.6278,0.6226
196,0.5056,0.8442,0.5056,0.4378
197,0.5611,0.8584,0.5611,0.5294
198,0.6111,0.8577,0.6111,0.6112
199,0.6333,0.8652,0.6333,0.6380
200,0.6944,0.8730,0.6944,0.7091
201,0.5500,0.8200,0.5500,0.5152
202,0.8056,0.8905,0.8056,0.8177
203,0.9000,0.9254,0.9000,0.9058
204,0.5167,0.8537,0.5167,0.4853
205,0.7944,0.8915,0.7944,0.8099
206,0.7333,0.8684,0.7333,0.7476
207,0.7889,0.8816,0.7889,0.8047
208,0.8611,0.9104,0.8611,0.8715
209,0.8111,0.8997,0.8111,0.8303
210,0.7611,0.8762,0.7611,0.7732
211,0.6389,0.8623,0.6389,0.6467
212,0.8833,0.9196,0.8833,0.8893
213,0.8889,0.9219,0.8889,0.8944
214,0.8778,0.9112,0.8778,0.8844
215,0.8444,0.8983,0.8444,0.8548
216,0.8000,0.8930,0.8000,0.8139
217,0.8611,0.9210,0.8611,0.8723
218,0.5389,0.8559,0.5389,0.5283
219,0.7500,0.8826,0.7500,0.7635
220,0.8944,0.9212,0.8944,0.8996
221,0.9167,0.9380,0.9167,0.9215
222,0.8944,0.9277,0.8944,0.9020
223,0.9222,0.9412,0.9222,0.9261
224,0.8833,0.9093,0.8833,0.8894
225,0.8611,0.9091,0.8611,0.8722
226,0.9333,0.9474,0.9333,0.9362
227,0.9000,0.9254,0.9000,0.9062
228,0.5722,0.8375,0.5722,0.5675
229,0.7611,0.8786,0.7611,0.7781
230,0.8722,0.9109,0.8722,0.8788
231,0.7833,0.8802,0.7833,0.7953
232,0.9111,0.9269,0.9111,0.9138
233,0.8556,0.9017,0.8556,0.8623
234,0.7667,0.8718,0.7667,0.7778
235,0.9056,0.9211,0.9056,0.9087
236,0.9278,0.9366,0.9278,0.9303
237,0.8278,0.9038,0.8278,0.8426
238,0.9333,0.9405,0.9333,0.9354
239,0.8111,0.8931,0.8111,0.8264
240,0.8889,0.9260,0.8889,0.8959
241,0.9056,0.9291,0.9056,0.9106
242,0.7611,0.8794,0.7611,0.7734
243,0.6889,0.8785,0.6889,0.6966
244,0.7000,0.8802,0.7000,0.7066
245,0.8944,0.9151,0.8944,0.8985
246,0.8556,0.9093,0.8556,0.8637
247,0.9333,0.9409,0.9333,0.9349
248,0.9500,0.9548,0.9500,0.9513
249,0.9722,0.9727,0.9722,0.9724
250,0.9222,0.9379,0.9222,0.9255
251,0.9444,0.9513,0.9444,0.9462
252,0.9611,0.9638,0.9611,0.9617
253,0.9056,0.9245,0.9056,0.9092
254,0.8889,0.9137,0.8889,0.8930
255,0.9556,0.9572,0.9556,0.9561
256,0.8778,0.9113,0.8778,0.8838
257,0.9500,0.9548,0.9500,0.9512
258,0.8333,0.8971,0.8333,0.8439
259,0.9444,0.9517,0.9444,0.9458
260,0.9500,0.9555,0.9500,0.9511
261,0.9333,0.9408,0.9333,0.9352
262,0.9667,0.9695,0.9667,0.9674
263,0.9500,0.9527,0.9500,0.9508
264,0.9611,0.9618,0.9611,0.9614
265,0.9167,0.9306,0.9167,0.9195
266,0.9333,0.9446,0.9333,0.9354
267,0.8889,0.9204,0.8889,0.8950
268,0.9333,0.9409,0.9333,0.9349
269,0.8944,0.9151,0.8944,0.8985
270,0.9444,0.9543,0.9444,0.9462
271,0.9278,0.9384,0.9278,0.9299
272,0.9444,0.9487,0.9444,0.9454
273,0.9722,0.9727,0.9722,0.9723
274,0.9667,0.9678,0.9667,0.9670
275,0.9667,0.9698,0.9667,0.9673
276,0.9444,0.9543,0.9444,0.9462
277,0.9778,0.9778,0.9778,0.9778
278,0.9722,0.9727,0.9722,0.9723
279,0.9667,0.9669,0.9667,0.9666
280,0.9778,0.9778,0.9778,0.9778
281,0.9722,0.9727,0.9722,0.9721
282,0.9500,0.9531,0.9500,0.9505
283,0.9556,0.9564,0.9556,0.9554
284,0.9611,0.9618,0.9611,0.9611
285,0.9667,0.9678,0.9667,0.9670
286,0.9222,0.9416,0.9222,0.9255
287,0.8500,0.9042,0.8500,0.8574
288,0.9444,0.9504,0.9444,0.9454
289,0.9667,0.9671,0.9667,0.9666
290,0.9667,0.9671,0.9667,0.9666
291,0.9722,0.9727,0.9722,0.9721
292,0.9611,0.9618,0.9611,0.9611
293,0.9611,0.9633,0.9611,0.9616
294,0.9667,0.9678,0.9667,0.9670
295,0.9722,0.9727,0.9722,0.9723
296,0.9667,0.9678,0.9667,0.9670
297,0.9722,0.9727,0.9722,0.9723
298,0.9778,0.9778,0.9778,0.9778
299,0.9722,0.9727,0.9722,0.9723
