                  epoch,             train/loss,              test/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    118,                0.43876,                0.39879,                0.94966,                      1,              0.0006073
                    119,                0.44765,                0.38997,                0.96644,                      1,               0.000604
                    120,                0.43203,                0.35519,                0.97651,                      1,              0.0006007
                    121,                0.43768,                0.38977,                0.96309,                      1,              0.0005974
                    122,                0.42098,                0.39616,                0.96309,                      1,              0.0005941
                    123,                0.42734,                0.36536,                0.97651,                      1,              0.0005908
                    124,                0.43075,                0.38003,                0.96644,                      1,              0.0005875
                    125,                0.44448,                0.36146,                0.97651,                      1,              0.0005842
                    126,                0.43712,                0.39738,                 0.9698,                      1,              0.0005809
                    127,                0.43662,                0.39589,                0.94631,                      1,              0.0005776
                    128,                0.41389,                0.36684,                0.97315,                      1,              0.0005743
                    129,                0.43442,                0.40997,                0.94295,                      1,               0.000571
                    130,                0.41532,                0.37613,                 0.9698,                      1,              0.0005677
                    131,                0.43923,                 0.3954,                0.95302,                      1,              0.0005644
                    132,                0.42771,                0.75739,                0.71477,                      1,              0.0005611
                    133,                0.44284,                0.36331,                0.96309,                      1,              0.0005578
                    134,                0.45801,                0.37472,                0.97315,                      1,              0.0005545
                    135,                0.43043,                0.37613,                0.96644,                      1,              0.0005512
                    136,                0.40567,                0.39125,                0.95302,                      1,              0.0005479
                    137,                0.42566,                0.37074,                0.96644,                      1,              0.0005446
                    138,                0.43498,                0.35395,                0.97987,                      1,              0.0005413
                    139,                0.43445,                0.36387,                0.98322,                      1,               0.000538
                    140,                 0.4134,                0.35784,                0.97315,                      1,              0.0005347
                    141,                0.39828,                0.38293,                0.96644,                      1,              0.0005314
                    142,                0.42247,                0.34182,                0.98658,                      1,              0.0005281
                    143,                0.40347,                0.37162,                 0.9698,                      1,              0.0005248
                    144,                0.42556,                0.34075,                0.97987,                      1,              0.0005215
                    145,                0.42323,                0.36262,                0.98658,                      1,              0.0005182
                    146,                0.41331,                0.36047,                 0.9698,                      1,              0.0005149
                    147,                0.43609,                0.36564,                0.98658,                      1,              0.0005116
                    148,                0.40683,                0.36945,                0.97315,                      1,              0.0005083
                    149,                0.41224,                0.34048,                0.98658,                      1,               0.000505
                    150,                0.41401,                0.35729,                0.97651,                      1,              0.0005017
                    151,                0.41845,                0.34961,                0.98322,                      1,              0.0004984
                    152,                0.42295,                0.36623,                0.96644,                      1,              0.0004951
                    153,                0.42044,                0.36302,                0.97315,                      1,              0.0004918
                    154,                0.42715,                 0.3466,                0.98658,                      1,              0.0004885
                    155,                0.42887,                0.34163,                0.98322,                      1,              0.0004852
                    156,                0.40184,                0.36147,                0.96644,                      1,              0.0004819
                    157,                0.41975,                0.34709,                0.97651,                      1,              0.0004786
                    158,                0.42667,                0.34961,                0.98322,                      1,              0.0004753
                    159,                0.41436,                0.36418,                0.98322,                      1,               0.000472
                    160,                0.41943,                 0.3386,                0.98993,                      1,              0.0004687
                    161,                0.42634,                0.35255,                0.97651,                      1,              0.0004654
                    162,                0.41471,                 0.4412,                0.94966,                      1,              0.0004621
                    163,                0.41634,                0.34612,                0.98322,                      1,              0.0004588
                    164,                0.41509,                0.37501,                 0.9698,                      1,              0.0004555
                    165,                0.41002,                0.34861,                0.98322,                      1,              0.0004522
                    166,                0.41082,                0.33924,                0.98658,                      1,              0.0004489
                    167,                0.39282,                0.35501,                0.97651,                      1,              0.0004456
                    168,                0.41126,                 0.3663,                 0.9698,                      1,              0.0004423
                    169,                0.41728,                0.34545,                0.97987,                      1,               0.000439
                    170,                 0.4134,                 0.3753,                0.96644,                      1,              0.0004357
                    171,                0.40812,                0.34285,                0.97987,                      1,              0.0004324
                    172,                0.41015,                0.34352,                0.98322,                      1,              0.0004291
                    173,                 0.4062,                0.33754,                0.98322,                      1,              0.0004258
                    174,                0.39234,                0.35976,                0.97315,                      1,              0.0004225
                    175,                0.39827,                0.37742,                0.95638,                      1,              0.0004192
                    176,                0.39807,                0.34975,                0.98322,                      1,              0.0004159
                    177,                 0.3885,                0.35676,                0.97651,                      1,              0.0004126
                    178,                0.40782,                0.36877,                 0.9698,                      1,              0.0004093
                    179,                0.37818,                0.33988,                0.98322,                      1,               0.000406
                    180,                 0.4037,                0.35735,                0.97987,                      1,              0.0004027
                    181,                0.38343,                0.34464,                0.97651,                      1,              0.0003994
                    182,                0.39877,                0.33791,                0.98322,                      1,              0.0003961
                    183,                0.39048,                0.35159,                0.97987,                      1,              0.0003928
                    184,                0.39123,                0.34459,                0.98322,                      1,              0.0003895
                    185,                0.39167,                0.33322,                0.98658,                      1,              0.0003862
                    186,                0.39278,                0.34036,                0.98322,                      1,              0.0003829
                    187,                0.40208,                0.33622,                0.98322,                      1,              0.0003796
                    188,                 0.3971,                0.33873,                0.98658,                      1,              0.0003763
                    189,                0.39366,                0.34118,                0.98658,                      1,               0.000373
                    190,                0.39953,                0.33128,                0.98658,                      1,              0.0003697
                    191,                 0.3887,                0.33344,                0.98322,                      1,              0.0003664
                    192,                 0.3838,                0.33495,                0.98993,                      1,              0.0003631
                    193,                0.39988,                0.34852,                0.97987,                      1,              0.0003598
                    194,                0.39033,                0.34091,                0.98658,                      1,              0.0003565
                    195,                0.38742,                0.35752,                0.96644,                      1,              0.0003532
                    196,                0.39421,                0.33188,                0.97987,                      1,              0.0003499
                    197,                0.39504,                 0.3372,                0.98993,                      1,              0.0003466
                    198,                0.39573,                0.33472,                0.98658,                      1,              0.0003433
                    199,                0.40348,                 0.3302,                0.98993,                      1,                0.00034
                    200,                 0.3918,                0.34467,                0.97651,                      1,              0.0003367
                    201,                 0.3782,                 0.3393,                0.98993,                      1,              0.0003334
                    202,                 0.4026,                0.33659,                0.98658,                      1,              0.0003301
                    203,                0.37106,                0.33376,                0.98658,                      1,              0.0003268
                    204,                 0.3804,                0.32395,                0.98993,                      1,              0.0003235
                    205,                  0.385,                0.32792,                0.98658,                      1,              0.0003202
                    206,                0.38943,                 0.3441,                0.98658,                      1,              0.0003169
                    207,                0.38807,                0.33327,                0.98658,                      1,              0.0003136
                    208,                0.37963,                0.33459,                0.98993,                      1,              0.0003103
                    209,                0.37838,                0.33838,                0.98993,                      1,               0.000307
                    210,                0.39632,                0.33069,                0.98993,                      1,              0.0003037
                    211,                0.37563,                  0.332,                0.98993,                      1,              0.0003004
                    212,                0.39304,                0.33817,                0.98658,                      1,              0.0002971
                    213,                0.39147,                0.34005,                0.98322,                      1,              0.0002938
                    214,                0.38961,                0.33403,                0.98658,                      1,              0.0002905
                    215,                0.39655,                0.33116,                0.97987,                      1,              0.0002872
                    216,                0.38281,                0.33633,                0.98322,                      1,              0.0002839
                    217,                0.37434,                0.34655,                0.97987,                      1,              0.0002806
                    218,                0.35961,                0.34254,                0.97987,                      1,              0.0002773
                    219,                0.38823,                0.34094,                0.97315,                      1,               0.000274
                    220,                0.38317,                0.33243,                0.97987,                      1,              0.0002707
                    221,                 0.3853,                0.33134,                0.98322,                      1,              0.0002674
                    222,                0.37738,                0.32791,                0.98322,                      1,              0.0002641
                    223,                 0.3784,                0.33666,                0.98322,                      1,              0.0002608
                    224,                 0.3711,                0.33093,                0.97987,                      1,              0.0002575
                    225,                0.37906,                 0.3274,                0.98993,                      1,              0.0002542
                    226,                0.36192,                0.33087,                0.98993,                      1,              0.0002509
                    227,                0.36142,                0.32822,                0.98658,                      1,              0.0002476
                    228,                0.35938,                0.32867,                0.98658,                      1,              0.0002443
                    229,                0.36846,                0.33743,                0.97987,                      1,               0.000241
                    230,                 0.3593,                0.32964,                0.98658,                      1,              0.0002377
                    231,                0.36584,                0.32887,                0.98658,                      1,              0.0002344
                    232,                0.36079,                0.32912,                0.98658,                      1,              0.0002311
                    233,                0.35787,                0.33453,                0.98658,                      1,              0.0002278
                    234,                0.36674,                0.32789,                0.98322,                      1,              0.0002245
                    235,                 0.3669,                0.33299,                0.98658,                      1,              0.0002212
                    236,                 0.3811,                0.32888,                0.98658,                      1,              0.0002179
                    237,                0.36576,                0.33128,                0.98322,                      1,              0.0002146
                    238,                0.36626,                0.32929,                0.98322,                      1,              0.0002113
                    239,                0.36186,                 0.3297,                0.98322,                      1,               0.000208
                    240,                0.36951,                0.32565,                0.98658,                      1,              0.0002047
                    241,                0.35475,                0.32625,                0.98322,                      1,              0.0002014
                    242,                0.38623,                0.33288,                0.98993,                      1,              0.0001981
                    243,                0.36982,                0.32406,                0.98993,                      1,              0.0001948
                    244,                0.37693,                0.33079,                0.98993,                      1,              0.0001915
                    245,                0.35563,                0.33427,                0.98322,                      1,              0.0001882
                    246,                0.35453,                0.32586,                0.98658,                      1,              0.0001849
                    247,                0.35923,                0.32067,                0.98993,                      1,              0.0001816
                    248,                 0.3692,                0.32226,                0.98993,                      1,              0.0001783
                    249,                0.35283,                0.32139,                0.98993,                      1,               0.000175
                    250,                0.35828,                0.32069,                0.98658,                      1,              0.0001717
                    251,                0.35555,                0.32377,                0.98322,                      1,              0.0001684
                    252,                0.35303,                0.33071,                0.98658,                      1,              0.0001651
                    253,                0.35948,                0.32412,                0.98322,                      1,              0.0001618
                    254,                0.36382,                0.32533,                0.98658,                      1,              0.0001585
                    255,                0.36162,                0.32236,                0.98658,                      1,              0.0001552
                    256,                0.36327,                0.32212,                0.98658,                      1,              0.0001519
                    257,                0.34934,                0.32301,                0.98993,                      1,              0.0001486
                    258,                0.35768,                0.32176,                0.98658,                      1,              0.0001453
                    259,                 0.3481,                 0.3269,                0.98658,                      1,               0.000142
                    260,                0.34738,                0.32456,                0.98322,                      1,              0.0001387
                    261,                0.34401,                0.32485,                0.98322,                      1,              0.0001354
                    262,                0.36199,                0.32358,                0.98322,                      1,              0.0001321
                    263,                0.34835,                0.32589,                0.98658,                      1,              0.0001288
                    264,                 0.3512,                 0.3201,                0.98658,                      1,              0.0001255
                    265,                0.34972,                0.32067,                0.98658,                      1,              0.0001222
                    266,                0.35094,                0.32742,                0.98658,                      1,              0.0001189
                    267,                0.35078,                0.33226,                0.98658,                      1,              0.0001156
                    268,                0.35036,                0.32602,                0.98322,                      1,              0.0001123
                    269,                0.35695,                0.33158,                0.97987,                      1,               0.000109
                    270,                0.34403,                0.32577,                0.97987,                      1,              0.0001057
                    271,                0.35656,                0.32502,                0.98658,                      1,              0.0001024
                    272,                  0.351,                0.32607,                0.98993,                      1,               9.91e-05
                    273,                0.34292,                0.32856,                0.98993,                      1,               9.58e-05
                    274,                0.34511,                0.32212,                0.98993,                      1,               9.25e-05
                    275,                0.35629,                0.32068,                0.98993,                      1,               8.92e-05
                    276,                0.34991,                0.32591,                0.98993,                      1,               8.59e-05
                    277,                0.34984,                0.32056,                0.98658,                      1,               8.26e-05
                    278,                0.34279,                0.31979,                0.98993,                      1,               7.93e-05
                    279,                0.34341,                0.32244,                0.98658,                      1,                7.6e-05
                    280,                0.35254,                0.32313,                0.98658,                      1,               7.27e-05
                    281,                0.35134,                0.31832,                0.98658,                      1,               6.94e-05
                    282,                0.33532,                0.31906,                0.98658,                      1,               6.61e-05
                    283,                0.34081,                0.32016,                0.98658,                      1,               6.28e-05
                    284,                0.33999,                0.32255,                0.98658,                      1,               5.95e-05
                    285,                0.34348,                0.31812,                0.98658,                      1,               5.62e-05
                    286,                0.34529,                0.31825,                0.98658,                      1,               5.29e-05
                    287,                0.33095,                0.31957,                0.98658,                      1,               4.96e-05
                    288,                0.34727,                0.31915,                0.98658,                      1,               4.63e-05
                    289,                0.34412,                0.31905,                0.98658,                      1,                4.3e-05
                    290,                0.34103,                0.31989,                0.98658,                      1,               3.97e-05
                    291,                0.33748,                0.31865,                0.98658,                      1,               3.64e-05
                    292,                0.33452,                0.32232,                0.98658,                      1,               3.31e-05
                    293,                 0.3293,                0.32303,                0.98658,                      1,               2.98e-05
                    294,                 0.3396,                0.32024,                0.98658,                      1,               2.65e-05
                    295,                0.33796,                0.32048,                0.98658,                      1,               2.32e-05
                    296,                0.33123,                0.32478,                0.98658,                      1,               1.99e-05
                    297,                0.33999,                0.31966,                0.98658,                      1,               1.66e-05
                    298,                0.34146,                0.32423,                0.98322,                      1,               1.33e-05
                    299,                0.33015,                0.32064,                0.98658,                      1,                  1e-05
