# epoch,accuracy,precision,recall,f1_score
0,0.2346,0.2105,0.2346,0.2198
1,0.3017,0.2534,0.3017,0.2651
2,0.4134,0.2577,0.4134,0.3175
3,0.4804,0.3351,0.4804,0.3642
4,0.4693,0.2900,0.4693,0.3510
5,0.4916,0.2760,0.4916,0.3535
6,0.5196,0.2834,0.5196,0.3667
7,0.5363,0.2876,0.5363,0.3744
8,0.5363,0.2876,0.5363,0.3744
9,0.5363,0.2876,0.5363,0.3744
10,0.5363,0.2876,0.5363,0.3744
11,0.5363,0.2876,0.5363,0.3744
12,0.5363,0.2876,0.5363,0.3744
13,0.5754,0.5787,0.5754,0.4528
14,0.6760,0.5786,0.6760,0.5989
15,0.7039,0.5762,0.7039,0.6295
16,0.7542,0.6219,0.7542,0.6797
17,0.7430,0.6307,0.7430,0.6747
18,0.7486,0.6369,0.7486,0.6798
19,0.7542,0.6454,0.7542,0.6863
20,0.7598,0.6541,0.7598,0.6929
21,0.7654,0.6597,0.7654,0.6985
22,0.7598,0.6656,0.7598,0.6957
23,0.7709,0.6699,0.7709,0.7048
24,0.7709,0.6699,0.7709,0.7048
25,0.7709,0.6699,0.7709,0.7048
26,0.7709,0.6773,0.7709,0.7072
27,0.7709,0.6773,0.7709,0.7072
28,0.7765,0.6794,0.7765,0.7117
29,0.7654,0.6754,0.7654,0.7027
30,0.7709,0.6735,0.7709,0.7060
31,0.7709,0.6813,0.7709,0.7084
32,0.7486,0.6696,0.7486,0.6891
33,0.7486,0.6740,0.7486,0.6904
34,0.7598,0.6734,0.7598,0.6981
35,0.7654,0.6754,0.7654,0.7027
36,0.7598,0.6734,0.7598,0.6981
37,0.7821,0.8692,0.7821,0.7390
38,0.7542,0.7857,0.7542,0.7232
39,0.7933,0.8156,0.7933,0.7553
40,0.8212,0.8594,0.8212,0.7920
41,0.8268,0.8643,0.8268,0.8010
42,0.8324,0.8687,0.8324,0.8096
43,0.8436,0.8663,0.8436,0.8260
44,0.8436,0.8694,0.8436,0.8269
45,0.8436,0.8713,0.8436,0.8299
46,0.8268,0.8450,0.8268,0.8184
47,0.8659,0.8777,0.8659,0.8639
48,0.9050,0.9143,0.9050,0.9044
49,0.8603,0.8738,0.8603,0.8572
50,0.8883,0.9023,0.8883,0.8857
51,0.9162,0.9250,0.9162,0.9158
52,0.9106,0.9153,0.9106,0.9084
53,0.9274,0.9323,0.9274,0.9277
54,0.8994,0.9083,0.8994,0.9008
55,0.8994,0.9135,0.8994,0.9017
56,0.8939,0.9101,0.8939,0.8964
57,0.8883,0.9023,0.8883,0.8906
58,0.8994,0.9114,0.8994,0.9014
59,0.8994,0.9156,0.8994,0.9019
60,0.8994,0.9114,0.8994,0.9014
61,0.8994,0.9156,0.8994,0.9019
62,0.9050,0.9190,0.9050,0.9071
63,0.9050,0.9207,0.9050,0.9076
64,0.9050,0.9166,0.9050,0.9072
65,0.8994,0.9083,0.8994,0.9010
66,0.9050,0.9161,0.9050,0.9074
67,0.8994,0.9157,0.8994,0.9030
68,0.8939,0.9081,0.8939,0.8972
69,0.9050,0.9155,0.9050,0.9073
70,0.8883,0.9010,0.8883,0.8905
71,0.8939,0.9124,0.8939,0.8966
72,0.8827,0.9013,0.8827,0.8858
73,0.9050,0.9190,0.9050,0.9071
74,0.9274,0.9356,0.9274,0.9285
75,0.9106,0.9209,0.9106,0.9123
76,0.9106,0.9246,0.9106,0.9125
77,0.9218,0.9317,0.9218,0.9232
78,0.9162,0.9245,0.9162,0.9175
79,0.9218,0.9297,0.9218,0.9232
80,0.9106,0.9254,0.9106,0.9133
81,0.9106,0.9246,0.9106,0.9125
82,0.9218,0.9262,0.9218,0.9226
83,0.9218,0.9317,0.9218,0.9232
84,0.8994,0.9156,0.8994,0.9019
85,0.8994,0.9135,0.8994,0.9017
86,0.8883,0.9068,0.8883,0.8912
87,0.8715,0.8979,0.8715,0.8755
88,0.8771,0.9008,0.8771,0.8807
89,0.8939,0.9124,0.8939,0.8966
90,0.8827,0.9064,0.8827,0.8861
91,0.8994,0.9156,0.8994,0.9019
92,0.9106,0.9225,0.9106,0.9124
93,0.9050,0.9184,0.9050,0.9075
94,0.9106,0.9240,0.9106,0.9129
95,0.8603,0.8911,0.8603,0.8645
96,0.8212,0.8731,0.8212,0.8270
97,0.8603,0.8911,0.8603,0.8645
98,0.8715,0.8950,0.8715,0.8743
99,0.8771,0.8982,0.8771,0.8805
100,0.8994,0.9123,0.8994,0.9018
101,0.8883,0.9028,0.8883,0.8907
102,0.8827,0.8990,0.8827,0.8852
103,0.8883,0.9033,0.8883,0.8910
104,0.8939,0.9074,0.8939,0.8956
105,0.9162,0.9246,0.9162,0.9170
106,0.9106,0.9178,0.9106,0.9117
107,0.9162,0.9264,0.9162,0.9183
108,0.9385,0.9418,0.9385,0.9391
109,0.9553,0.9584,0.9553,0.9558
110,0.9218,0.9327,0.9218,0.9235
111,0.9385,0.9439,0.9385,0.9394
112,0.9274,0.9363,0.9274,0.9288
113,0.9274,0.9363,0.9274,0.9288
114,0.9274,0.9352,0.9274,0.9284
