# epoch,accuracy,precision,recall,f1_score
0,0.2818,0.2542,0.2818,0.2638
1,0.2873,0.2100,0.2873,0.2411
2,0.3646,0.2435,0.3646,0.2860
3,0.4365,0.2669,0.4365,0.3133
4,0.4807,0.2363,0.4807,0.3168
5,0.4862,0.2364,0.4862,0.3181
6,0.5028,0.4821,0.5028,0.3539
7,0.5414,0.5430,0.5414,0.4245
8,0.5470,0.5721,0.5470,0.4338
9,0.6133,0.5796,0.6133,0.5290
10,0.7072,0.5989,0.7072,0.6320
11,0.6685,0.5585,0.6685,0.6000
12,0.6519,0.5781,0.6519,0.5928
13,0.6740,0.5851,0.6740,0.6104
14,0.6906,0.5992,0.6906,0.6275
15,0.6961,0.6017,0.6961,0.6323
16,0.7072,0.6005,0.7072,0.6397
17,0.7127,0.6061,0.7127,0.6453
18,0.7072,0.6035,0.7072,0.6407
19,0.7238,0.6345,0.7238,0.6592
20,0.7459,0.8440,0.7459,0.6876
21,0.7017,0.6403,0.7017,0.6442
22,0.7293,0.8424,0.7293,0.6750
23,0.7569,0.8053,0.7569,0.7123
24,0.7680,0.7825,0.7680,0.7223
25,0.7735,0.8581,0.7735,0.7187
26,0.7901,0.8644,0.7901,0.7452
27,0.8177,0.8754,0.8177,0.7967
28,0.8453,0.8706,0.8453,0.8350
29,0.8453,0.8639,0.8453,0.8348
30,0.8398,0.8625,0.8398,0.8319
31,0.8453,0.8785,0.8453,0.8353
32,0.8232,0.8521,0.8232,0.8113
33,0.8453,0.8748,0.8453,0.8380
34,0.8729,0.8933,0.8729,0.8696
35,0.8895,0.9044,0.8895,0.8872
36,0.8840,0.9004,0.8840,0.8810
37,0.8840,0.8973,0.8840,0.8819
38,0.8895,0.9015,0.8895,0.8880
39,0.8674,0.8784,0.8674,0.8667
40,0.8564,0.8672,0.8564,0.8570
41,0.8840,0.8916,0.8840,0.8843
42,0.8674,0.8780,0.8674,0.8680
43,0.8564,0.8681,0.8564,0.8578
44,0.8564,0.8690,0.8564,0.8574
45,0.8674,0.8784,0.8674,0.8684
46,0.8177,0.8448,0.8177,0.8212
47,0.8564,0.8727,0.8564,0.8590
48,0.8674,0.8802,0.8674,0.8697
49,0.8895,0.8975,0.8895,0.8911
50,0.8840,0.8921,0.8840,0.8855
51,0.8895,0.8975,0.8895,0.8911
