                  epoch,             train/loss,              test/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                     79,                0.48887,                0.41168,                0.95254,                      1,               0.000736
                     80,                0.47082,                0.43788,                0.93559,                      1,              0.0007327
                     81,                0.49182,                0.47655,                0.92542,                      1,              0.0007294
                     82,                0.47708,                0.42063,                0.94237,                      1,              0.0007261
                     83,                0.48481,                0.39534,                0.96271,                      1,              0.0007228
                     84,                0.46664,                 0.4664,                 0.9322,                      1,              0.0007195
                     85,                0.47271,                0.48316,                0.91525,                      1,              0.0007162
                     86,                0.47834,                0.50273,                0.91186,                      1,              0.0007129
                     87,                0.47256,                0.54746,                0.91186,                      1,              0.0007096
                     88,                0.46814,                0.57317,                0.87458,                      1,              0.0007063
                     89,                0.48464,                0.54309,                0.88814,                      1,               0.000703
                     90,                0.48004,                0.46111,                0.92203,                      1,              0.0006997
                     91,                0.46256,                0.42011,                0.95254,                      1,              0.0006964
                     92,                0.47306,                0.43467,                0.95593,                      1,              0.0006931
                     93,                0.46761,                0.46333,                0.92203,                      1,              0.0006898
                     94,                0.47186,                0.43284,                0.92881,                      1,              0.0006865
                     95,                0.50001,                0.62015,                0.84068,                      1,              0.0006832
                     96,                0.47393,                0.48779,                0.89831,                      1,              0.0006799
                     97,                0.47521,                0.47394,                0.93898,                      1,              0.0006766
                     98,                0.46802,                0.38762,                0.95593,                      1,              0.0006733
                     99,                0.46251,                0.43749,                0.91525,                      1,                0.00067
                    100,                0.46064,                0.41331,                0.94915,                      1,              0.0006667
                    101,                0.46817,                0.39839,                0.94915,                      1,              0.0006634
                    102,                0.44806,                0.46257,                0.94576,                      1,              0.0006601
                    103,                0.45478,                0.53242,                 0.8678,                      1,              0.0006568
                    104,                0.45568,                0.45231,                0.93559,                      1,              0.0006535
                    105,                0.44193,                 0.4001,                0.95593,                      1,              0.0006502
                    106,                0.45184,                 0.5055,                0.88814,                      1,              0.0006469
                    107,                0.43728,                0.44898,                 0.9322,                      1,              0.0006436
                    108,                0.43069,                0.39439,                0.95932,                      1,              0.0006403
                    109,                0.45187,                0.40598,                0.96271,                      1,               0.000637
                    110,                0.43226,                0.43065,                0.94237,                      1,              0.0006337
                    111,                0.46223,                0.45462,                0.92542,                      1,              0.0006304
                    112,                 0.4332,                 0.4559,                0.90169,                      1,              0.0006271
                    113,                0.44424,                0.39969,                0.95932,                      1,              0.0006238
                    114,                0.44084,                0.39899,                0.95593,                      1,              0.0006205
                    115,                0.45515,                0.42685,                0.94237,                      1,              0.0006172
                    116,                0.44844,                0.39472,                0.94237,                      1,              0.0006139
                    117,                0.44571,                0.38818,                0.95932,                      1,              0.0006106
                    118,                0.43201,                0.47714,                0.90508,                      1,              0.0006073
                    119,                0.45638,                 0.4208,                0.95932,                      1,               0.000604
                    120,                0.43442,                0.44092,                0.91864,                      1,              0.0006007
                    121,                0.44247,                0.39811,                0.96271,                      1,              0.0005974
                    122,                0.44513,                0.42757,                0.92881,                      1,              0.0005941
                    123,                 0.4423,                0.48083,                0.92542,                      1,              0.0005908
                    124,                0.43521,                0.41184,                 0.9661,                      1,              0.0005875
                    125,                0.47218,                0.39841,                0.95254,                      1,              0.0005842
                    126,                0.42438,                0.36688,                0.97288,                      1,              0.0005809
                    127,                0.44578,                0.39348,                0.95254,                      1,              0.0005776
                    128,                0.43528,                0.38864,                0.95593,                      1,              0.0005743
                    129,                0.43875,                0.40976,                0.95593,                      1,               0.000571
                    130,                0.44061,                0.41146,                0.95593,                      1,              0.0005677
                    131,                0.44966,                 0.4027,                0.95932,                      1,              0.0005644
                    132,                 0.4266,                0.38327,                 0.9661,                      1,              0.0005611
                    133,                0.43517,                0.44904,                0.92203,                      1,              0.0005578
                    134,                0.42511,                0.43345,                0.95254,                      1,              0.0005545
                    135,                0.42998,                0.53839,                0.89153,                      1,              0.0005512
                    136,                0.42133,                0.42398,                0.94915,                      1,              0.0005479
                    137,                0.45573,                0.42222,                0.94915,                      1,              0.0005446
                    138,                0.41758,                0.38825,                0.96271,                      1,              0.0005413
                    139,                0.42238,                0.38366,                 0.9661,                      1,               0.000538
                    140,                  0.437,                0.46052,                0.92203,                      1,              0.0005347
                    141,                0.44415,                0.38025,                0.96271,                      1,              0.0005314
                    142,                0.40745,                0.39353,                0.95593,                      1,              0.0005281
                    143,                0.42401,                0.39945,                0.95593,                      1,              0.0005248
                    144,                0.43651,                0.41102,                0.94237,                      1,              0.0005215
                    145,                0.41594,                 0.3842,                0.96271,                      1,              0.0005182
                    146,                0.42278,                0.37389,                0.95593,                      1,              0.0005149
                    147,                0.40174,                0.41664,                0.94576,                      1,              0.0005116
                    148,                 0.4044,                0.36181,                0.97627,                      1,              0.0005083
                    149,                0.43722,                0.38811,                0.96271,                      1,               0.000505
                    150,                0.39524,                 0.3646,                0.97288,                      1,              0.0005017
                    151,                0.42437,                0.39239,                0.95932,                      1,              0.0004984
                    152,                0.40847,                0.41764,                0.93898,                      1,              0.0004951
                    153,                0.42293,                0.37229,                0.96949,                      1,              0.0004918
                    154,                 0.4338,                0.38816,                0.95254,                      1,              0.0004885
                    155,                0.44118,                0.42235,                0.93898,                      1,              0.0004852
                    156,                0.41648,                0.37954,                0.95593,                      1,              0.0004819
                    157,                0.41301,                0.38961,                0.94915,                      1,              0.0004786
                    158,                0.42461,                0.35843,                0.97966,                      1,              0.0004753
                    159,                0.41432,                0.38076,                 0.9661,                      1,               0.000472
                    160,                0.42895,                0.39794,                0.93559,                      1,              0.0004687
                    161,                0.42213,                0.43081,                0.94915,                      1,              0.0004654
                    162,                0.41979,                0.39563,                0.95932,                      1,              0.0004621
                    163,                0.42244,                0.40054,                0.94237,                      1,              0.0004588
                    164,                0.42505,                0.39257,                0.95254,                      1,              0.0004555
                    165,                0.41726,                0.39953,                0.94237,                      1,              0.0004522
                    166,                0.43803,                0.40929,                0.93898,                      1,              0.0004489
                    167,                0.40022,                0.38679,                0.95593,                      1,              0.0004456
                    168,                0.42952,                0.36869,                0.97288,                      1,              0.0004423
                    169,                0.41344,                0.37598,                0.95932,                      1,               0.000439
                    170,                0.40486,                0.38196,                0.94915,                      1,              0.0004357
                    171,                0.40969,                0.43358,                 0.9322,                      1,              0.0004324
                    172,                 0.4151,                 0.3902,                0.96949,                      1,              0.0004291
                    173,                0.41184,                0.39698,                0.95254,                      1,              0.0004258
                    174,                 0.4068,                0.43493,                0.92881,                      1,              0.0004225
                    175,                0.41199,                0.40601,                0.94915,                      1,              0.0004192
                    176,                 0.4045,                0.38164,                 0.9661,                      1,              0.0004159
                    177,                0.42028,                0.37249,                0.95932,                      1,              0.0004126
                    178,                0.42112,                0.67827,                0.83729,                      1,              0.0004093
                    179,                0.40833,                0.41893,                0.93898,                      1,               0.000406
                    180,                0.42457,                0.37617,                0.95932,                      1,              0.0004027
                    181,                0.40662,                0.38918,                0.95254,                      1,              0.0003994
                    182,                0.40098,                0.37458,                0.97288,                      1,              0.0003961
                    183,                0.38931,                0.37595,                 0.9661,                      1,              0.0003928
                    184,                0.42363,                 0.4215,                0.93898,                      1,              0.0003895
                    185,                0.40546,                 0.3886,                0.94915,                      1,              0.0003862
                    186,                0.39299,                0.39984,                0.94915,                      1,              0.0003829
                    187,                0.39789,                0.37576,                0.95593,                      1,              0.0003796
                    188,                0.40812,                0.40893,                0.94915,                      1,              0.0003763
                    189,                0.41991,                0.39928,                0.94915,                      1,               0.000373
                    190,                0.41119,                0.39281,                0.96271,                      1,              0.0003697
                    191,                0.39952,                0.39758,                0.95593,                      1,              0.0003664
                    192,                0.39602,                0.36137,                0.96271,                      1,              0.0003631
                    193,                0.41364,                 0.3756,                0.96271,                      1,              0.0003598
                    194,                0.41002,                 0.3974,                0.94915,                      1,              0.0003565
                    195,                  0.405,                0.40579,                0.93898,                      1,              0.0003532
                    196,                0.39433,                0.38152,                0.95593,                      1,              0.0003499
                    197,                0.39277,                0.37851,                0.96271,                      1,              0.0003466
                    198,                0.40301,                0.39146,                0.95254,                      1,              0.0003433
                    199,                0.39323,                0.39877,                0.95932,                      1,                0.00034
                    200,                0.39397,                0.41596,                0.95593,                      1,              0.0003367
                    201,                0.40208,                0.38788,                0.95593,                      1,              0.0003334
                    202,                0.38809,                0.36664,                 0.9661,                      1,              0.0003301
                    203,                0.40138,                0.35962,                 0.9661,                      1,              0.0003268
                    204,                 0.3891,                0.36445,                 0.9661,                      1,              0.0003235
                    205,                0.37646,                0.39174,                0.95932,                      1,              0.0003202
                    206,                0.39415,                0.38352,                0.95932,                      1,              0.0003169
                    207,                0.39503,                 0.3907,                0.95593,                      1,              0.0003136
                    208,                0.39787,                0.39398,                0.94915,                      1,              0.0003103
                    209,                0.38267,                0.38359,                0.96271,                      1,               0.000307
                    210,                0.38233,                0.37533,                0.95932,                      1,              0.0003037
                    211,                0.38261,                0.37389,                0.95593,                      1,              0.0003004
                    212,                 0.3884,                0.37523,                 0.9661,                      1,              0.0002971
                    213,                0.37733,                0.38305,                0.96271,                      1,              0.0002938
                    214,                 0.3977,                0.37022,                0.96271,                      1,              0.0002905
                    215,                0.40187,                0.37194,                 0.9661,                      1,              0.0002872
                    216,                0.38688,                0.38256,                 0.9661,                      1,              0.0002839
                    217,                0.38085,                0.37171,                0.96271,                      1,              0.0002806
                    218,                0.38846,                0.36117,                 0.9661,                      1,              0.0002773
                    219,                0.38454,                 0.3746,                0.96271,                      1,               0.000274
                    220,                0.37914,                0.36951,                0.96271,                      1,              0.0002707
                    221,                0.38323,                 0.3729,                0.95593,                      1,              0.0002674
                    222,                0.38323,                0.36712,                0.95932,                      1,              0.0002641
                    223,                0.38471,                0.38425,                0.96949,                      1,              0.0002608
                    224,                0.38435,                  0.372,                0.96271,                      1,              0.0002575
                    225,                0.39363,                0.37638,                0.95254,                      1,              0.0002542
                    226,                0.37707,                0.38291,                0.95593,                      1,              0.0002509
                    227,                0.37008,                0.41464,                0.95593,                      1,              0.0002476
                    228,                0.37552,                0.36704,                 0.9661,                      1,              0.0002443
                    229,                0.38246,                0.37438,                0.95932,                      1,               0.000241
                    230,                0.37792,                0.37472,                0.96949,                      1,              0.0002377
                    231,                 0.3721,                0.38216,                0.97288,                      1,              0.0002344
                    232,                0.37341,                0.37296,                 0.9661,                      1,              0.0002311
                    233,                0.37595,                0.37279,                0.96271,                      1,              0.0002278
                    234,                0.37789,                0.37486,                0.96271,                      1,              0.0002245
                    235,                0.37272,                0.37667,                0.95593,                      1,              0.0002212
                    236,                0.38496,                0.40177,                0.94237,                      1,              0.0002179
                    237,                0.36868,                0.38665,                0.95593,                      1,              0.0002146
                    238,                0.37299,                0.38097,                0.95593,                      1,              0.0002113
                    239,                0.36811,                0.37588,                0.96271,                      1,               0.000208
                    240,                0.37171,                0.38894,                0.95932,                      1,              0.0002047
                    241,                0.36539,                0.37887,                0.96271,                      1,              0.0002014
                    242,                0.35556,                 0.3722,                0.96271,                      1,              0.0001981
                    243,                0.36869,                0.37819,                0.95932,                      1,              0.0001948
                    244,                 0.3809,                0.38068,                0.95593,                      1,              0.0001915
                    245,                0.35626,                0.37128,                 0.9661,                      1,              0.0001882
                    246,                0.36484,                0.36456,                0.96271,                      1,              0.0001849
                    247,                0.36238,                0.36447,                 0.9661,                      1,              0.0001816
                    248,                0.36212,                0.36367,                0.96949,                      1,              0.0001783
                    249,                 0.3735,                0.35764,                 0.9661,                      1,               0.000175
                    250,                0.35671,                0.36592,                 0.9661,                      1,              0.0001717
                    251,                0.37501,                0.36171,                0.95593,                      1,              0.0001684
                    252,                0.35056,                0.37573,                 0.9661,                      1,              0.0001651
                    253,                0.35894,                0.37797,                 0.9661,                      1,              0.0001618
                    254,                0.36427,                0.37126,                 0.9661,                      1,              0.0001585
                    255,                0.36637,                0.37275,                 0.9661,                      1,              0.0001552
                    256,                0.35689,                 0.3633,                 0.9661,                      1,              0.0001519
                    257,                0.37314,                0.36362,                0.96271,                      1,              0.0001486
                    258,                0.34663,                0.36755,                 0.9661,                      1,              0.0001453
                    259,                0.35092,                0.36481,                0.95932,                      1,               0.000142
                    260,                0.35029,                0.36148,                0.95932,                      1,              0.0001387
                    261,                0.35015,                0.37011,                0.96271,                      1,              0.0001354
                    262,                0.34864,                0.36939,                 0.9661,                      1,              0.0001321
                    263,                0.36079,                0.37554,                0.95593,                      1,              0.0001288
                    264,                0.35109,                0.36864,                 0.9661,                      1,              0.0001255
                    265,                0.36299,                0.36995,                 0.9661,                      1,              0.0001222
                    266,                0.34876,                0.37052,                0.95593,                      1,              0.0001189
                    267,                0.35624,                0.36745,                0.95593,                      1,              0.0001156
                    268,                0.36497,                0.37522,                0.95593,                      1,              0.0001123
                    269,                0.36697,                 0.3857,                0.95593,                      1,               0.000109
                    270,                0.35812,                0.38086,                0.94915,                      1,              0.0001057
                    271,                0.35966,                0.37638,                0.95593,                      1,              0.0001024
                    272,                0.36183,                0.36716,                0.95932,                      1,               9.91e-05
                    273,                0.34043,                0.37402,                0.95932,                      1,               9.58e-05
                    274,                 0.3546,                0.37316,                0.95932,                      1,               9.25e-05
                    275,                0.34538,                0.37661,                0.95932,                      1,               8.92e-05
                    276,                0.35628,                0.37029,                0.96271,                      1,               8.59e-05
                    277,                0.35086,                0.37987,                0.95932,                      1,               8.26e-05
                    278,                0.35079,                0.36732,                0.96271,                      1,               7.93e-05
                    279,                0.35015,                0.36992,                0.95932,                      1,                7.6e-05
                    280,                0.35739,                0.37137,                0.95593,                      1,               7.27e-05
                    281,                0.34497,                0.36789,                0.96271,                      1,               6.94e-05
                    282,                0.33354,                0.36544,                0.96271,                      1,               6.61e-05
                    283,                0.34786,                0.37056,                 0.9661,                      1,               6.28e-05
                    284,                0.34133,                0.37196,                 0.9661,                      1,               5.95e-05
                    285,                0.34967,                0.37076,                 0.9661,                      1,               5.62e-05
                    286,                0.34047,                0.36923,                0.96949,                      1,               5.29e-05
                    287,                0.34652,                0.37263,                0.96949,                      1,               4.96e-05
                    288,                 0.3369,                0.36744,                0.96949,                      1,               4.63e-05
                    289,                0.33773,                0.37781,                0.96949,                      1,                4.3e-05
                    290,                0.34661,                0.37186,                0.96949,                      1,               3.97e-05
                    291,                0.34825,                0.37603,                0.96949,                      1,               3.64e-05
                    292,                0.34154,                0.36721,                0.96949,                      1,               3.31e-05
                    293,                0.34011,                0.36786,                0.96949,                      1,               2.98e-05
                    294,                0.34766,                0.37204,                0.96949,                      1,               2.65e-05
                    295,                0.33989,                0.36604,                0.96949,                      1,               2.32e-05
                    296,                0.34604,                0.36514,                0.96949,                      1,               1.99e-05
                    297,                0.34842,                0.36371,                0.96949,                      1,               1.66e-05
                    298,                0.33638,                0.36868,                0.96949,                      1,               1.33e-05
                    299,                 0.3414,                0.37107,                0.96949,                      1,                  1e-05
