               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.040652,            0.012139,            0.013931,             0.33338,                   0,            0.018468,             0.74896,             0.07107,            0.017063,            0.050051,            0.011113,            0.015811,             0.26685,                   0,             0.00739,             0.00739,             0.00739
                  89,             0.04124,            0.012047,            0.013833,             0.32272,                   0,            0.098845,             0.11771,            0.074548,            0.018111,            0.050679,             0.01099,            0.015643,             0.26392,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.040138,            0.012068,            0.014044,             0.32577,                   0,             0.40915,            0.083756,             0.08892,            0.022597,            0.051623,            0.011035,            0.015878,             0.25854,                   0,             0.00733,             0.00733,             0.00733
                  91,             0.04033,            0.011923,            0.013787,             0.31286,                   0,             0.21968,             0.11278,             0.12078,            0.031327,            0.050136,            0.010926,             0.01571,              0.2627,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.039665,            0.011837,            0.013628,             0.30381,                   0,             0.45333,            0.087721,              0.1271,            0.034333,            0.051748,            0.010895,            0.015671,             0.25366,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.039042,            0.011865,            0.013686,             0.30886,                   0,             0.44895,             0.12045,              0.1317,            0.032861,            0.053243,            0.010836,            0.015802,             0.24731,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.038805,            0.011825,            0.013815,             0.30176,                   0,             0.36383,             0.11236,            0.085917,            0.021897,            0.051913,              0.0108,            0.015915,             0.24219,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.038378,             0.01173,            0.013837,              0.2937,                   0,             0.33959,             0.10682,            0.092739,            0.024182,            0.051287,             0.01074,            0.015897,             0.23352,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.038237,            0.011722,            0.013679,             0.28181,                   0,              0.3485,            0.085511,            0.077457,            0.017045,            0.049814,            0.010794,            0.015948,             0.23547,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.037796,            0.011646,            0.013615,             0.26737,                   0,              0.3563,             0.09375,            0.088115,            0.021649,            0.051036,            0.010947,             0.01611,             0.23694,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.039125,            0.011532,            0.013786,             0.27577,                   0,             0.41936,             0.10019,            0.086585,            0.021359,            0.051358,            0.010827,            0.016013,             0.23474,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.038046,            0.011535,            0.013703,             0.27533,                   0,             0.38767,             0.12481,            0.082495,            0.020406,            0.049404,            0.010819,            0.015814,             0.22729,                   0,             0.00706,             0.00706,             0.00706
                 100,             0.03848,            0.011566,            0.013821,              0.2679,                   0,             0.38429,             0.13646,            0.096403,             0.02473,            0.049828,            0.010858,            0.016266,             0.22803,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.036987,            0.011457,            0.013578,             0.25081,                   0,             0.41628,             0.13307,             0.11599,            0.033197,             0.04941,            0.010789,            0.015814,             0.21692,                   0,               0.007,               0.007,               0.007
                 102,            0.037689,            0.011436,            0.013563,              0.2458,                   0,             0.44951,             0.17936,             0.14969,            0.040242,            0.050375,            0.010819,            0.016071,             0.21838,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.037488,            0.011386,            0.013629,             0.24267,                   0,             0.51736,             0.20009,             0.15851,            0.046056,            0.054314,            0.010678,            0.016043,             0.22205,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.037483,            0.011397,            0.013754,             0.24782,                   0,             0.64195,             0.19744,             0.14156,            0.036483,            0.052172,             0.01085,            0.015884,             0.22949,                   0,             0.00691,             0.00691,             0.00691
                 105,            0.036487,            0.011385,            0.013603,             0.24214,                   0,             0.39792,             0.13949,              0.1076,            0.026965,            0.051305,            0.010903,             0.01622,             0.21582,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.037474,              0.0114,            0.013607,             0.23737,                   0,             0.41808,             0.16316,              0.1165,            0.029052,            0.051138,             0.01079,            0.015765,             0.21472,                   0,             0.00685,             0.00685,             0.00685
                 107,             0.03634,            0.011275,            0.013625,             0.23497,                   0,               0.435,             0.16596,             0.10548,            0.023747,            0.050122,            0.010769,            0.016077,             0.21484,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.036445,             0.01128,            0.013577,             0.21306,                   0,             0.36387,              0.1447,            0.093069,              0.0216,            0.048439,            0.010707,            0.015585,             0.21021,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.037287,            0.011186,            0.013481,             0.21038,                   0,             0.39858,             0.17622,             0.11577,            0.028088,            0.049482,            0.010723,            0.015952,             0.20251,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.034707,            0.011064,            0.013438,             0.22154,                   0,              0.4957,            0.045739,             0.11389,             0.02819,            0.054149,            0.010832,             0.01644,             0.18921,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.035802,            0.011106,            0.013632,             0.21591,                   0,             0.39855,             0.14564,             0.10421,             0.02575,            0.050533,            0.010876,            0.016229,             0.19128,                   0,              0.0067,              0.0067,              0.0067
                 112,             0.03584,            0.011014,            0.013457,             0.19856,                   0,               0.242,            0.092614,             0.15736,            0.041107,             0.05058,            0.010836,            0.015793,             0.18896,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.034543,            0.011008,            0.013377,             0.20021,                   0,             0.27785,             0.22955,             0.18889,            0.045587,            0.048752,            0.010778,            0.015826,             0.18689,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.035401,            0.011019,            0.013496,             0.21567,                   0,             0.52564,             0.18356,             0.18296,            0.047214,            0.051092,            0.010789,            0.016083,              0.1803,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.035119,            0.011032,             0.01344,             0.20115,                   0,             0.45862,             0.18741,             0.16436,            0.042523,            0.051968,            0.010813,            0.015982,             0.18372,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.034215,            0.010981,            0.013415,             0.19338,                   0,             0.47458,             0.20363,             0.19605,            0.046994,            0.049428,            0.010742,            0.015744,             0.18335,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.035309,            0.011011,            0.013458,             0.19224,                   0,             0.49592,             0.20254,             0.17387,            0.042177,            0.050922,            0.010803,            0.015945,             0.18054,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.034009,            0.010904,            0.013456,             0.18715,                   0,             0.50303,             0.24918,             0.24387,            0.075444,            0.051639,            0.010697,             0.01586,             0.16187,                   0,             0.00649,             0.00649,             0.00649
                 119,            0.034261,             0.01089,            0.013459,              0.1822,                   0,             0.50636,             0.19078,             0.19543,             0.05404,            0.054776,            0.010649,            0.016043,             0.17334,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.035128,            0.010968,            0.013759,              0.1928,                   0,              0.3996,              0.2053,              0.1366,            0.037279,            0.050057,            0.010647,            0.015799,             0.16248,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.034465,            0.010868,            0.013572,             0.18167,                   0,             0.41361,              0.1772,              0.1164,            0.027306,            0.047686,             0.01067,             0.01579,              0.1615,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.033552,            0.010733,            0.013387,             0.17578,                   0,             0.43437,             0.17274,             0.13751,            0.037855,            0.048247,             0.01069,            0.015787,             0.14844,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.034364,            0.010799,            0.013381,             0.16469,                   0,             0.43357,             0.16534,             0.13057,             0.03299,            0.050919,            0.010671,            0.015552,             0.15088,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.034908,             0.01086,            0.013587,             0.16409,                   0,             0.20084,             0.17727,             0.16358,             0.03905,            0.050326,            0.010716,            0.016043,             0.14648,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.034865,            0.010887,            0.013518,             0.16318,                   0,              0.2838,              0.2766,              0.2596,             0.06624,            0.050471,            0.010687,            0.016061,             0.14148,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.033076,            0.010756,            0.013342,             0.16517,                   0,             0.19612,             0.22604,             0.19842,            0.051847,            0.050288,            0.010794,            0.015924,              0.1543,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.033727,            0.010773,            0.013363,             0.15446,                   0,             0.49676,             0.20767,             0.17529,            0.049206,            0.053827,            0.010776,            0.016141,             0.14551,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.034637,            0.010829,            0.013499,             0.16072,                   0,             0.43776,             0.22037,             0.13316,            0.035363,            0.049964,            0.010826,             0.01582,             0.13843,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.032583,            0.010703,             0.01339,             0.16125,                   0,             0.42217,             0.17234,             0.14934,            0.038105,             0.04926,            0.010748,            0.015683,             0.14062,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.033398,             0.01059,            0.013339,             0.15225,                   0,             0.49517,             0.20995,             0.15209,            0.039884,            0.049185,            0.010802,             0.01615,             0.15234,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033521,            0.010671,            0.013406,             0.15185,                   0,             0.48283,              0.1983,             0.17688,            0.051249,            0.048976,            0.010703,            0.015674,             0.14868,                   0,              0.0061,              0.0061,              0.0061
                 132,            0.032643,            0.010559,            0.013414,             0.14812,                   0,             0.47209,             0.23155,             0.18241,            0.049985,            0.048956,            0.010748,            0.015802,             0.14258,                   0,             0.00607,             0.00607,             0.00607
                 133,            0.033119,             0.01063,            0.013477,             0.14453,                   0,             0.40981,             0.20508,             0.14243,            0.037428,            0.049449,            0.010768,            0.016098,             0.14111,                   0,             0.00604,             0.00604,             0.00604
