# epoch,accuracy,precision,recall,f1_score
0,0.1823,0.0332,0.1823,0.0562
1,0.1823,0.0332,0.1823,0.0562
2,0.1823,0.0332,0.1823,0.0562
3,0.1823,0.0332,0.1823,0.0562
4,0.1823,0.0332,0.1823,0.0562
5,0.1823,0.0332,0.1823,0.0562
6,0.1823,0.0332,0.1823,0.0562
7,0.1823,0.0332,0.1823,0.0562
8,0.1823,0.0332,0.1823,0.0562
9,0.1823,0.0332,0.1823,0.0562
10,0.1823,0.0332,0.1823,0.0562
11,0.1823,0.0332,0.1823,0.0562
12,0.1823,0.0332,0.1823,0.0562
13,0.1823,0.0332,0.1823,0.0562
14,0.1823,0.0332,0.1823,0.0562
15,0.1823,0.0332,0.1823,0.0562
16,0.4917,0.2418,0.4917,0.3242
17,0.4972,0.4254,0.4972,0.3361
18,0.4917,0.2418,0.4917,0.3242
19,0.4917,0.2418,0.4917,0.3242
20,0.5028,0.4268,0.5028,0.3474
21,0.4862,0.2417,0.4862,0.3229
22,0.4917,0.4920,0.4917,0.3450
23,0.4751,0.2837,0.4751,0.3300
24,0.4696,0.2785,0.4696,0.3309
25,0.4751,0.3142,0.4751,0.3456
26,0.4807,0.3319,0.4807,0.3469
27,0.4917,0.3110,0.4917,0.3368
28,0.4972,0.3545,0.4972,0.3383
29,0.4917,0.2431,0.4917,0.3254
30,0.4917,0.2431,0.4917,0.3254
31,0.4917,0.2431,0.4917,0.3254
32,0.4917,0.2418,0.4917,0.3242
33,0.4917,0.2418,0.4917,0.3242
34,0.4917,0.2418,0.4917,0.3242
35,0.4917,0.2418,0.4917,0.3242
36,0.4917,0.2418,0.4917,0.3242
37,0.4917,0.2418,0.4917,0.3242
38,0.4917,0.2418,0.4917,0.3242
39,0.4917,0.2418,0.4917,0.3242
40,0.4917,0.2418,0.4917,0.3242
41,0.4917,0.2418,0.4917,0.3242
42,0.4917,0.2418,0.4917,0.3242
43,0.4917,0.2418,0.4917,0.3242
44,0.4917,0.2418,0.4917,0.3242
45,0.4917,0.2418,0.4917,0.3242
46,0.4917,0.2418,0.4917,0.3242
47,0.4917,0.2418,0.4917,0.3242
48,0.4917,0.2418,0.4917,0.3242
49,0.4917,0.2418,0.4917,0.3242
50,0.4917,0.2418,0.4917,0.3242
