               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.094117,            0.016018,            0.045983,               1.081,                   0,          0.00038144,             0.17765,          0.00060325,          0.00014765,            0.090518,            0.013936,            0.046021,              1.0469,                   0,             0.00931,             0.00931,             0.00931
                  25,            0.092814,            0.016122,            0.045681,              1.0659,                   0,          0.00083206,             0.23542,           0.0018399,          0.00048166,            0.089453,            0.014064,            0.045374,              1.0391,                   0,             0.00928,             0.00928,             0.00928
                  26,            0.091551,            0.016265,            0.045491,              1.0696,                   0,          0.00048794,             0.21174,           0.0021322,          0.00066871,             0.08745,            0.014272,            0.045117,              1.0361,                   0,             0.00925,             0.00925,             0.00925
                  27,            0.089833,            0.016369,            0.045262,              1.0642,                   0,          0.00059539,             0.18939,           0.0025689,          0.00093556,            0.084996,            0.014541,            0.044788,              1.0244,                   0,             0.00922,             0.00922,             0.00922
                  28,            0.087515,            0.016663,            0.044871,              1.0653,                   0,           0.0018034,             0.19991,           0.0023683,          0.00055911,            0.082125,            0.014873,            0.044238,              1.0234,                   0,             0.00919,             0.00919,             0.00919
                  29,            0.086047,            0.016758,            0.044518,              1.0592,                   0,           0.0026865,             0.20104,           0.0026041,          0.00042099,            0.079638,            0.015123,             0.04397,              1.0215,                   0,             0.00916,             0.00916,             0.00916
                  30,            0.083137,            0.017073,            0.044065,              1.0529,                   0,            0.004226,             0.19574,           0.0040385,          0.00062832,            0.077475,            0.015313,            0.043652,              1.0166,                   0,             0.00913,             0.00913,             0.00913
                  31,            0.080814,            0.017347,            0.043791,              1.0481,                   0,           0.0042305,             0.25549,           0.0060115,          0.00099761,            0.075362,            0.015497,            0.042932,              1.0117,                   0,              0.0091,              0.0091,              0.0091
                  32,            0.078595,            0.017486,            0.043041,              1.0497,                   0,            0.003591,             0.29848,           0.0060451,           0.0010879,            0.074271,            0.015506,            0.042175,              1.0049,                   0,             0.00907,             0.00907,             0.00907
                  33,            0.076758,            0.017631,            0.042252,              1.0442,                   0,           0.0053495,             0.35161,             0.00811,            0.001641,            0.071883,            0.015595,             0.04104,              1.0068,                   0,             0.00904,             0.00904,             0.00904
                  34,            0.075064,             0.01758,            0.041298,              1.0265,                   0,           0.0064373,             0.57737,            0.011273,           0.0025885,              0.0709,            0.015369,            0.039832,                   1,                   0,             0.00901,             0.00901,             0.00901
                  35,             0.07307,            0.017576,            0.040154,              1.0205,                   0,           0.0053572,             0.67254,            0.013086,           0.0029408,            0.069593,            0.015287,            0.038593,             0.99316,                   0,             0.00898,             0.00898,             0.00898
                  36,            0.072064,            0.017282,            0.039006,              1.0105,                   0,            0.004317,             0.77576,             0.01692,           0.0046081,            0.068777,            0.015032,            0.037305,             0.96289,                   0,             0.00895,             0.00895,             0.00895
                  37,            0.069558,            0.017285,            0.037444,             0.99012,                   0,            0.018078,            0.077652,            0.018086,           0.0045086,            0.066653,            0.015032,            0.035724,             0.92676,                   0,             0.00892,             0.00892,             0.00892
                  38,            0.068954,            0.016967,             0.03624,             0.97908,                   0,             0.34077,            0.066448,            0.028838,            0.006797,            0.066196,             0.01462,            0.034344,             0.91357,                   0,             0.00889,             0.00889,             0.00889
                  39,            0.066117,            0.016819,            0.034671,             0.94172,                   0,             0.30284,             0.10542,             0.04556,            0.010098,            0.064794,            0.014507,             0.03338,             0.87891,                   0,             0.00886,             0.00886,             0.00886
                  40,            0.065158,            0.016688,            0.033736,             0.90204,                   0,             0.30611,              0.2143,            0.049172,            0.012033,            0.063943,             0.01427,            0.032104,             0.81689,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.064014,            0.016542,            0.032769,             0.87856,                   0,             0.30095,             0.15114,            0.041283,           0.0098536,            0.062744,            0.014241,            0.031622,             0.78516,                   0,              0.0088,              0.0088,              0.0088
                  42,            0.062383,            0.016397,            0.031864,             0.85732,                   0,             0.39558,             0.16206,            0.052906,            0.013412,            0.063393,            0.014117,            0.031012,             0.75488,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.061869,            0.016339,            0.030664,             0.82262,                   0,             0.35514,             0.19534,            0.079499,            0.015052,            0.063372,            0.013848,            0.030243,             0.73926,                   0,             0.00874,             0.00874,             0.00874
                  44,             0.06083,            0.016183,            0.029842,             0.78412,                   0,             0.39733,             0.17386,            0.074422,            0.014688,            0.061976,            0.013756,            0.029004,             0.70264,                   0,             0.00871,             0.00871,             0.00871
                  45,            0.060237,            0.015878,            0.028909,             0.74601,                   0,               0.338,            0.079356,            0.046663,            0.012684,            0.060956,            0.013579,            0.027557,             0.63965,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.058197,            0.015912,            0.027726,             0.72308,                   0,             0.34085,            0.080777,            0.047797,            0.012882,            0.061309,            0.013453,            0.026001,             0.62305,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.058465,            0.015657,            0.026499,              0.6759,                   0,             0.34938,            0.065625,             0.04929,            0.013121,            0.061208,            0.013282,            0.025751,             0.60742,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.057976,            0.015479,             0.02497,             0.66342,                   0,              0.2654,            0.018939,            0.047567,            0.013649,            0.060256,            0.013142,            0.023541,             0.55615,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.057175,            0.015454,            0.023812,             0.63882,                   0,             0.44533,              0.0349,            0.043669,            0.011037,             0.06103,            0.012928,            0.022577,             0.49585,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.056137,            0.015277,            0.022539,             0.59867,                   0,             0.27351,            0.030303,            0.036977,            0.010765,            0.061072,            0.012908,            0.021381,             0.48022,                   0,             0.00853,             0.00853,             0.00853
                  51,             0.05591,            0.015016,            0.022025,             0.56794,                   0,            0.052412,             0.05142,            0.028744,           0.0079129,            0.059282,            0.012787,            0.020685,             0.44092,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.054569,            0.014976,            0.020806,             0.55152,                   0,             0.35011,              0.0583,              0.0385,           0.0096686,            0.060074,            0.012639,             0.01958,             0.41553,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.054762,            0.014836,            0.020032,             0.53016,                   0,             0.38037,            0.049053,            0.041283,            0.010502,            0.057727,            0.012525,            0.018994,             0.41187,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.053765,            0.014738,            0.019518,             0.51185,                   0,             0.36596,            0.061174,            0.041516,            0.011337,            0.058825,            0.012568,            0.019244,             0.41284,                   0,             0.00841,             0.00841,             0.00841
                  55,              0.0531,            0.014715,            0.018756,             0.50802,                   0,               0.342,            0.033129,            0.040702,            0.011635,             0.05836,            0.012409,            0.017917,             0.37988,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.052158,            0.014515,            0.018415,             0.48023,                   0,            0.047635,             0.15114,            0.032667,           0.0088199,            0.057516,            0.012302,            0.017673,             0.35742,                   0,             0.00835,             0.00835,             0.00835
                  57,              0.0519,            0.014381,            0.017894,             0.45548,                   0,             0.52483,            0.056818,            0.052313,            0.015153,            0.059663,            0.012115,            0.017621,             0.34131,                   0,             0.00832,             0.00832,             0.00832
                  58,            0.050966,             0.01422,            0.017332,              0.4279,                   0,            0.018277,             0.70568,            0.051902,            0.013549,            0.058199,             0.01213,            0.017557,             0.34058,                   0,             0.00829,             0.00829,             0.00829
                  59,             0.05053,            0.014165,            0.017083,             0.42242,                   0,            0.004055,             0.86411,            0.037365,           0.0099437,             0.05658,            0.012144,             0.01756,             0.32104,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.049533,            0.014124,            0.016725,             0.41577,                   0,           0.0041417,             0.85928,            0.033042,           0.0082285,            0.056132,            0.012017,            0.017581,             0.32959,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.049923,             0.01394,            0.016585,             0.39194,                   0,           0.0040261,             0.89271,            0.036332,           0.0088134,            0.053744,            0.012093,             0.01792,             0.32788,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.049716,            0.013859,            0.016136,             0.37403,                   0,             0.01481,             0.73125,            0.035101,           0.0094267,            0.054784,            0.011857,            0.017197,             0.30957,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.048878,            0.013839,             0.01604,             0.37168,                   0,           0.0036614,             0.92879,            0.047208,            0.012538,            0.058633,            0.011672,            0.016922,              0.2937,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.047992,            0.013682,            0.015738,             0.36027,                   0,           0.0037525,             0.94337,             0.05532,            0.014813,            0.062062,            0.011448,            0.016428,             0.29199,                   0,             0.00811,             0.00811,             0.00811
                  65,             0.04832,            0.013505,            0.015514,             0.33345,                   0,           0.0036202,             0.93958,              0.0375,           0.0095254,            0.054837,            0.011638,            0.016626,             0.27026,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.048106,            0.013486,            0.015467,             0.31823,                   0,           0.0036988,             0.93059,             0.05015,            0.011213,            0.054075,            0.011551,            0.016794,             0.29077,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.047598,            0.013385,            0.015218,             0.31637,                   0,           0.0036947,             0.92708,            0.066851,            0.014908,            0.052354,            0.011646,            0.016614,             0.28296,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.046744,            0.013302,            0.015342,             0.31233,                   0,           0.0038159,             0.95691,            0.071886,            0.017613,            0.058159,            0.011314,             0.01658,             0.26025,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.047108,            0.013335,            0.015216,             0.30314,                   0,           0.0039655,             0.94934,            0.041889,           0.0096815,            0.053438,            0.011453,            0.016617,             0.29224,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.046271,            0.013203,            0.015171,             0.29536,                   0,           0.0043098,               0.941,            0.054505,            0.012774,            0.051722,            0.011448,            0.016373,             0.26636,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.045988,            0.013135,            0.014856,             0.27425,                   0,           0.0043507,             0.93371,             0.05429,            0.012376,            0.055639,            0.011219,            0.016354,             0.24377,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.046228,            0.013086,            0.014659,             0.27437,                   0,           0.0041917,             0.93674,            0.052223,            0.012236,            0.054565,            0.011316,            0.016202,             0.24487,                   0,             0.00787,             0.00787,             0.00787
                  73,            0.044803,            0.013012,            0.014659,             0.26475,                   0,             0.78483,             0.05303,            0.055495,            0.013827,            0.052711,            0.011327,            0.016214,             0.23279,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.045378,             0.01287,            0.014477,             0.26125,                   0,             0.53772,            0.093087,            0.068292,            0.016996,             0.05246,            0.011305,            0.016617,              0.2384,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.044289,            0.012801,            0.014373,             0.25171,                   0,             0.33942,             0.10393,            0.076226,            0.019078,            0.051573,            0.011251,            0.016354,             0.23584,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.045131,            0.012825,            0.014163,             0.23877,                   0,             0.42243,             0.16809,             0.10338,             0.02582,            0.054225,             0.01124,            0.016028,             0.21875,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.042558,            0.012808,            0.014126,             0.23391,                   0,           0.0042077,             0.95616,            0.079594,            0.020538,            0.055006,            0.011045,            0.016406,             0.21655,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.044142,            0.012683,            0.014244,             0.22988,                   0,             0.54183,            0.098485,            0.073525,            0.019036,            0.052424,            0.011118,            0.015952,             0.19678,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.043222,            0.012594,            0.014158,              0.2168,                   0,              0.3053,            0.099799,            0.070411,            0.016914,            0.049491,            0.011197,            0.016019,             0.19373,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.042489,            0.012626,            0.014072,             0.21287,                   0,            0.033746,             0.16335,             0.05096,            0.012017,            0.050021,            0.011234,            0.016168,             0.19849,                   0,             0.00763,             0.00763,             0.00763
                  81,            0.042012,            0.012528,            0.014166,             0.20572,                   0,             0.39415,             0.15369,             0.12658,            0.031406,            0.052651,            0.011024,            0.015765,             0.20862,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.042716,            0.012533,            0.013983,             0.20292,                   0,             0.57922,             0.10368,             0.09593,            0.027762,            0.051181,             0.01109,            0.015796,             0.19373,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.042136,            0.012354,            0.013837,             0.19428,                   0,             0.62657,            0.075758,              0.1288,             0.03734,            0.053079,            0.011074,            0.016202,              0.1936,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.042087,            0.012347,            0.013927,             0.19167,                   0,             0.56965,             0.11926,             0.09154,            0.025383,            0.052024,            0.010969,            0.015472,             0.19434,                   0,             0.00751,             0.00751,             0.00751
                  85,              0.0418,            0.012363,            0.014228,             0.19802,                   0,             0.56036,             0.05303,            0.086389,            0.025484,            0.053908,            0.011093,             0.01611,             0.18994,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.041282,             0.01236,             0.01404,             0.20226,                   0,             0.39566,            0.099242,             0.10433,            0.027138,            0.049928,            0.011071,            0.016278,             0.19141,                   0,             0.00745,             0.00745,             0.00745
                  87,            0.041644,            0.012205,             0.01382,             0.17685,                   0,             0.33482,             0.11672,              0.1028,            0.026993,            0.053407,            0.010813,            0.015747,             0.18335,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.041281,            0.012294,            0.013927,             0.19242,                   0,             0.65889,            0.077178,             0.13443,            0.037657,            0.050628,            0.010885,            0.016077,             0.19507,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.041687,            0.012158,            0.013743,             0.18445,                   0,             0.57335,             0.14015,            0.097894,            0.025404,            0.049699,            0.010979,            0.015799,             0.17676,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.040116,            0.012169,            0.014027,             0.17163,                   0,             0.58707,             0.05264,            0.088056,            0.022662,            0.051311,            0.010903,            0.016046,             0.17957,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.040661,            0.012068,            0.013874,             0.17565,                   0,             0.56929,               0.125,             0.10355,            0.028454,            0.050183,            0.010929,            0.016013,             0.18518,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.039606,            0.011921,            0.013504,             0.17045,                   0,             0.64035,             0.13314,               0.136,            0.038428,            0.050999,             0.01079,            0.015839,             0.18469,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.039684,            0.012027,            0.013657,             0.16156,                   0,             0.58566,            0.075758,              0.1001,            0.026821,            0.053138,            0.010779,             0.01557,             0.16882,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.039053,            0.011968,            0.013826,             0.17064,                   0,             0.32556,            0.068182,            0.088516,            0.022284,            0.051483,            0.010863,            0.016275,             0.19434,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.039644,            0.011881,            0.013887,             0.16742,                   0,             0.58289,            0.098485,            0.098924,            0.027074,            0.051398,            0.010826,            0.015695,             0.16455,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.038319,            0.011883,            0.013646,             0.14625,                   0,             0.39351,              0.1273,            0.090874,            0.021163,            0.049529,            0.010889,            0.016013,             0.17188,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.038125,            0.011856,            0.013695,              0.1574,                   0,             0.44004,             0.15824,             0.11819,            0.028188,            0.050535,            0.010737,             0.01579,             0.16931,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.038711,            0.011757,            0.013775,             0.14686,                   0,             0.42321,              0.1375,             0.11452,            0.030699,            0.053501,            0.010729,             0.01564,             0.15955,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.038973,            0.011751,            0.013653,               0.153,                   0,             0.51046,             0.19261,             0.16257,             0.04257,            0.050569,            0.010766,            0.015417,              0.1731,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.038427,            0.011753,             0.01361,             0.14404,                   0,             0.42305,             0.16665,             0.14645,            0.039141,            0.049986,            0.010876,            0.015692,             0.16223,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.037544,            0.011641,            0.013534,             0.14536,                   0,             0.44256,             0.12504,             0.15847,            0.040927,            0.049886,            0.010758,            0.015567,             0.17346,                   0,               0.007,               0.007,               0.007
                 102,            0.037596,            0.011586,            0.013457,             0.14078,                   0,             0.61154,             0.12121,             0.14851,            0.038756,            0.052668,            0.010753,            0.015625,             0.17566,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.038339,             0.01157,            0.013714,             0.14554,                   0,             0.56902,             0.15284,             0.15735,            0.045561,             0.05408,            0.010769,            0.015851,             0.17517,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.037151,            0.011623,            0.013752,             0.15071,                   0,             0.57976,             0.11884,             0.10265,            0.027719,            0.052812,            0.010697,             0.01557,             0.16675,                   0,             0.00691,             0.00691,             0.00691
                 105,            0.036517,            0.011502,            0.013508,             0.14331,                   0,             0.58541,             0.15999,             0.15395,            0.041851,            0.050018,            0.010818,            0.015967,             0.17322,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.036842,            0.011532,            0.013615,              0.1415,                   0,             0.51343,              0.1563,             0.13862,            0.044348,            0.052338,            0.010758,             0.01572,             0.15454,                   0,             0.00685,             0.00685,             0.00685
                 107,            0.036496,            0.011493,            0.013687,             0.13509,                   0,             0.65632,            0.095644,               0.122,            0.032362,            0.049868,            0.010802,            0.015781,             0.15186,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.037102,            0.011504,            0.013628,             0.12183,                   0,             0.59282,            0.099905,            0.086007,            0.023916,            0.050724,            0.010782,            0.015585,             0.14905,                   0,             0.00679,             0.00679,             0.00679
                 109,             0.03799,            0.011376,            0.013457,             0.12811,                   0,             0.63356,             0.13589,             0.13378,            0.042416,            0.050766,            0.010763,            0.015671,             0.17273,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.035228,            0.011314,            0.013353,             0.13081,                   0,             0.64882,              0.1508,              0.1643,            0.057654,            0.052932,            0.010694,            0.016052,             0.15991,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.036063,            0.011323,            0.013474,             0.12585,                   0,             0.53946,             0.19411,             0.16316,            0.044711,            0.051039,            0.010798,            0.015955,             0.16919,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.036714,            0.011312,            0.013505,             0.12749,                   0,             0.46804,             0.15812,             0.14751,            0.042881,            0.050994,            0.010716,            0.016043,             0.16187,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.035734,            0.011206,            0.013377,             0.12072,                   0,             0.38516,             0.13336,             0.11312,            0.028181,            0.049483,            0.010705,            0.015982,             0.15515,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.035076,             0.01119,            0.013416,              0.1431,                   0,              0.4942,             0.15114,             0.14111,             0.03735,            0.052539,            0.010671,            0.015976,              0.1571,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.035662,            0.011253,            0.013393,             0.12928,                   0,             0.62356,             0.09233,             0.12757,              0.0376,            0.052014,             0.01062,            0.015839,              0.1532,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.034382,            0.011133,            0.013313,             0.11382,                   0,             0.55248,             0.16932,             0.15879,            0.047857,            0.050293,            0.010666,            0.015686,             0.14978,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.034934,            0.011189,             0.01338,             0.11595,                   0,             0.51301,             0.17235,             0.16663,            0.051079,            0.050055,            0.010784,            0.015771,             0.14355,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.033421,            0.011091,             0.01344,             0.12555,                   0,             0.48753,             0.11931,              0.1428,            0.046177,            0.053391,            0.010555,            0.015836,             0.15112,                   0,             0.00649,             0.00649,             0.00649
                 119,             0.03524,            0.011112,            0.013495,             0.12194,                   0,             0.53129,             0.14068,             0.13606,            0.044687,            0.054602,            0.010516,            0.015833,             0.14758,                   0,             0.00646,             0.00646,             0.00646
                 120,             0.03598,            0.011137,            0.013623,             0.12207,                   0,             0.49429,             0.15848,             0.14892,            0.043609,            0.050427,            0.010745,            0.015649,             0.14758,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.033957,            0.011095,            0.013416,             0.11687,                   0,             0.49822,              0.1702,              0.1721,            0.044261,            0.048546,            0.010695,            0.015897,             0.16162,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.034017,            0.010981,            0.013421,             0.12125,                   0,             0.51379,             0.16836,             0.14617,            0.039379,            0.049759,            0.010823,            0.015778,             0.14893,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.035293,            0.010998,            0.013439,             0.12041,                   0,              0.5149,             0.17623,              0.1549,            0.044313,            0.051715,            0.010624,            0.015768,             0.15759,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.034849,             0.01103,            0.013438,              0.1109,                   0,             0.20489,             0.16271,             0.15633,            0.036901,            0.049435,            0.010608,            0.015787,              0.1554,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.034919,            0.010984,            0.013509,             0.12229,                   0,             0.23961,             0.22729,             0.21026,            0.056849,            0.052135,            0.010584,            0.015857,             0.15503,                   0,             0.00628,             0.00628,             0.00628
                 126,             0.03345,            0.010991,            0.013392,             0.11193,                   0,             0.52852,             0.14972,             0.16097,             0.04497,            0.050202,             0.01057,            0.015976,             0.15125,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.033855,            0.010923,            0.013352,             0.11083,                   0,             0.59279,             0.14375,             0.15956,            0.048034,            0.053443,            0.010566,            0.015799,             0.14331,                   0,             0.00622,             0.00622,             0.00622
                 128,             0.03352,            0.010919,            0.013412,             0.11199,                   0,             0.52346,             0.19962,             0.16168,            0.046985,            0.051924,            0.010686,            0.015726,             0.13684,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.033195,             0.01087,            0.013276,             0.11717,                   0,             0.32704,             0.24557,             0.17237,            0.049511,            0.049995,            0.010639,             0.01582,             0.13989,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.033508,            0.010818,            0.013299,             0.11301,                   0,             0.56096,             0.20114,             0.22394,             0.06698,             0.04868,             0.01061,            0.015775,              0.1488,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033735,            0.010834,             0.01334,             0.10961,                   0,             0.48365,             0.22801,             0.18081,            0.051498,            0.049792,            0.010642,            0.015695,             0.13318,                   0,              0.0061,              0.0061,              0.0061
