# epoch,accuracy,precision,recall,f1_score
0,0.5111,0.2612,0.5111,0.3458
1,0.5111,0.2612,0.5111,0.3458
2,0.5111,0.2612,0.5111,0.3458
3,0.1833,0.0336,0.1833,0.0568
4,0.1833,0.0336,0.1833,0.0568
5,0.1833,0.0336,0.1833,0.0568
6,0.1833,0.0336,0.1833,0.0568
7,0.1833,0.0336,0.1833,0.0568
8,0.1833,0.0336,0.1833,0.0568
9,0.1833,0.0336,0.1833,0.0568
10,0.1833,0.0336,0.1833,0.0568
11,0.1833,0.0336,0.1833,0.0568
12,0.1833,0.0336,0.1833,0.0568
13,0.1833,0.0336,0.1833,0.0568
14,0.1833,0.0336,0.1833,0.0568
15,0.1833,0.2508,0.1833,0.0844
16,0.4833,0.2570,0.4833,0.3356
17,0.5111,0.2612,0.5111,0.3458
18,0.5111,0.2612,0.5111,0.3458
19,0.5111,0.2612,0.5111,0.3458
20,0.5111,0.2612,0.5111,0.3458
21,0.5111,0.2612,0.5111,0.3458
22,0.5111,0.2612,0.5111,0.3458
23,0.5111,0.2612,0.5111,0.3458
24,0.5111,0.2612,0.5111,0.3458
25,0.5111,0.2612,0.5111,0.3458
26,0.5111,0.2612,0.5111,0.3458
27,0.5111,0.2612,0.5111,0.3458
28,0.5111,0.2612,0.5111,0.3458
29,0.5111,0.2612,0.5111,0.3458
30,0.5111,0.2612,0.5111,0.3458
31,0.5111,0.2612,0.5111,0.3458
32,0.5111,0.2612,0.5111,0.3458
33,0.5111,0.2612,0.5111,0.3458
34,0.5111,0.2612,0.5111,0.3458
35,0.5111,0.2612,0.5111,0.3458
36,0.5111,0.2612,0.5111,0.3458
37,0.5111,0.2612,0.5111,0.3458
38,0.5111,0.2612,0.5111,0.3458
39,0.5111,0.2612,0.5111,0.3458
40,0.5278,0.5712,0.5278,0.3812
41,0.5167,0.5682,0.5167,0.3579
42,0.5222,0.5697,0.5222,0.3698
43,0.5556,0.5466,0.5556,0.4340
44,0.6389,0.5375,0.6389,0.5621
45,0.6167,0.5619,0.6167,0.5303
46,0.6222,0.5231,0.6222,0.5463
47,0.6444,0.5326,0.6444,0.5737
48,0.6444,0.6250,0.6444,0.5968
49,0.6722,0.7239,0.6722,0.6716
50,0.7389,0.7349,0.7389,0.7363
51,0.6222,0.8019,0.6222,0.6605
52,0.4778,0.7688,0.4778,0.5065
53,0.4444,0.7962,0.4444,0.4705
54,0.2889,0.3038,0.2889,0.2226
55,0.2556,0.2698,0.2556,0.1906
56,0.4111,0.8023,0.4111,0.4220
57,0.3167,0.2701,0.3167,0.2519
58,0.3278,0.7860,0.3278,0.2821
59,0.3278,0.7636,0.3278,0.2865
60,0.5056,0.8050,0.5056,0.5464
61,0.5833,0.8379,0.5833,0.6224
62,0.5056,0.8301,0.5056,0.5459
63,0.3056,0.2998,0.3056,0.2417
64,0.2833,0.8354,0.2833,0.2289
65,0.2611,0.3420,0.2611,0.1848
66,0.2722,0.8536,0.2722,0.2160
67,0.2222,0.8516,0.2222,0.1324
68,0.3056,0.8550,0.3056,0.2744
69,0.5833,0.8357,0.5833,0.5923
70,0.6444,0.8790,0.6444,0.5931
71,0.5500,0.8697,0.5500,0.5164
72,0.5500,0.8697,0.5500,0.5408
73,0.2444,0.5469,0.2444,0.1691
74,0.3556,0.8573,0.3556,0.3288
75,0.3389,0.8565,0.3389,0.3267
76,0.1944,0.3395,0.1944,0.0788
77,0.2056,0.8510,0.2056,0.1011
78,0.1889,0.5449,0.1889,0.0681
79,0.3056,0.8550,0.3056,0.2756
80,0.5278,0.8679,0.5278,0.5112
81,0.2444,0.5469,0.2444,0.1691
82,0.2278,0.5463,0.2278,0.1408
83,0.2944,0.8545,0.2944,0.2486
84,0.3056,0.5494,0.3056,0.2606
85,0.2556,0.5473,0.2556,0.1871
86,0.2722,0.8536,0.2722,0.2156
87,0.3389,0.8565,0.3389,0.3121
88,0.4389,0.8618,0.4389,0.4343
89,0.4222,0.8608,0.4222,0.4125
90,0.3000,0.8547,0.3000,0.2639
91,0.3944,0.8382,0.3944,0.4085
92,0.3667,0.8578,0.3667,0.3463
93,0.2333,0.5465,0.2333,0.1504
94,0.3167,0.5499,0.3167,0.2755
95,0.2167,0.5459,0.2167,0.1210
96,0.2000,0.8508,0.2000,0.0901
97,0.3889,0.8590,0.3889,0.3911
98,0.5333,0.8684,0.5333,0.5621
99,0.5444,0.8693,0.5444,0.5781
100,0.4611,0.8632,0.4611,0.4888
101,0.4111,0.8602,0.4111,0.4008
102,0.2722,0.8536,0.2722,0.2156
103,0.4667,0.8636,0.4667,0.4744
104,0.3333,0.8562,0.3333,0.3176
105,0.5167,0.8671,0.5167,0.5416
106,0.3556,0.7955,0.3556,0.3444
107,0.3167,0.8554,0.3167,0.2880
108,0.3500,0.8345,0.3500,0.3472
109,0.3667,0.8402,0.3667,0.3677
110,0.3778,0.8584,0.3778,0.3731
111,0.5167,0.8671,0.5167,0.5258
112,0.4778,0.8643,0.4778,0.4854
113,0.3944,0.8593,0.3944,0.3825
114,0.4000,0.8596,0.4000,0.4023
115,0.3889,0.8455,0.3889,0.3887
116,0.4556,0.8344,0.4556,0.4748
117,0.2111,0.7895,0.2111,0.1194
118,0.3111,0.8552,0.3111,0.2841
119,0.4111,0.8602,0.4111,0.4122
120,0.5167,0.8671,0.5167,0.5390
121,0.5278,0.8679,0.5278,0.5221
122,0.5444,0.8525,0.5444,0.5795
123,0.4444,0.8435,0.4444,0.4711
124,0.3444,0.8369,0.3444,0.3369
125,0.3500,0.8430,0.3500,0.3283
126,0.3667,0.8438,0.3667,0.3562
127,0.4056,0.8431,0.4056,0.4217
128,0.5222,0.8546,0.5222,0.5604
129,0.4167,0.8453,0.4167,0.4347
130,0.3833,0.8587,0.3833,0.3896
131,0.2944,0.5489,0.2944,0.2452
132,0.5000,0.8659,0.5000,0.4976
133,0.3000,0.8547,0.3000,0.2639
134,0.5000,0.8659,0.5000,0.5202
135,0.5611,0.8587,0.5611,0.6014
136,0.6722,0.8666,0.6722,0.6919
137,0.4944,0.8655,0.4944,0.5087
138,0.3556,0.8573,0.3556,0.3366
139,0.3278,0.8560,0.3278,0.2939
140,0.2611,0.8531,0.2611,0.1983
141,0.2667,0.8533,0.2667,0.2096
142,0.4222,0.8608,0.4222,0.4383
143,0.5889,0.8638,0.5889,0.6257
144,0.6611,0.8614,0.6611,0.6858
145,0.8167,0.9020,0.8167,0.8343
146,0.6333,0.8670,0.6333,0.6724
147,0.6667,0.8817,0.6667,0.6956
148,0.6167,0.8760,0.6167,0.6558
149,0.4056,0.8599,0.4056,0.4193
150,0.4889,0.8651,0.4889,0.5138
151,0.6000,0.8743,0.6000,0.6331
152,0.6889,0.8846,0.6889,0.6960
153,0.5889,0.8732,0.5889,0.6266
154,0.5556,0.8702,0.5556,0.5599
155,0.6944,0.8854,0.6944,0.7244
156,0.7556,0.8859,0.7556,0.7805
157,0.5611,0.8707,0.5611,0.5998
158,0.5667,0.8618,0.5667,0.6010
159,0.6389,0.8690,0.6389,0.6771
160,0.6111,0.8655,0.6111,0.6505
161,0.6722,0.8744,0.6722,0.7053
162,0.6889,0.8761,0.6889,0.7234
163,0.4944,0.8422,0.4944,0.4251
164,0.7833,0.8922,0.7833,0.8053
165,0.6889,0.8846,0.6889,0.7234
166,0.7667,0.8868,0.7667,0.7849
167,0.7611,0.8963,0.7611,0.7780
168,0.6000,0.8743,0.6000,0.6294
169,0.7500,0.8942,0.7500,0.7565
170,0.7500,0.8942,0.7500,0.7637
171,0.7833,0.9007,0.7833,0.7809
172,0.7222,0.8896,0.7222,0.7000
173,0.7389,0.8806,0.7389,0.7586
174,0.6000,0.8743,0.6000,0.6192
175,0.7722,0.8860,0.7722,0.7945
176,0.8889,0.9308,0.8889,0.8962
177,0.8056,0.9011,0.8056,0.8083
178,0.8778,0.9267,0.8778,0.8819
179,0.9167,0.9351,0.9167,0.9208
180,0.7889,0.8869,0.7889,0.8038
181,0.7444,0.8829,0.7444,0.7554
182,0.6611,0.8810,0.6611,0.6906
183,0.7722,0.8984,0.7722,0.7965
184,0.8333,0.8995,0.8333,0.8467
185,0.6556,0.8804,0.6556,0.6846
186,0.8278,0.9112,0.8278,0.8450
187,0.8556,0.9134,0.8556,0.8681
188,0.8222,0.9097,0.8222,0.8402
189,0.8500,0.9121,0.8500,0.8551
190,0.8000,0.8968,0.8000,0.8207
191,0.8611,0.9109,0.8611,0.8719
192,0.7667,0.8791,0.7667,0.7882
193,0.9222,0.9342,0.9222,0.9243
194,0.9000,0.9256,0.9000,0.9050
195,0.8722,0.9188,0.8722,0.8827
196,0.8000,0.8919,0.8000,0.8186
197,0.8389,0.9082,0.8389,0.8535
198,0.8111,0.9012,0.8111,0.8294
199,0.8500,0.9038,0.8500,0.8605
200,0.8889,0.9204,0.8889,0.8966
201,0.9278,0.9406,0.9278,0.9303
202,0.9611,0.9637,0.9611,0.9617
203,0.9500,0.9555,0.9500,0.9511
204,0.8611,0.9136,0.8611,0.8698
205,0.9111,0.9351,0.9111,0.9164
206,0.9111,0.9401,0.9111,0.9155
207,0.8278,0.8996,0.8278,0.8433
208,0.8889,0.9158,0.8889,0.8944
209,0.9500,0.9607,0.9500,0.9521
210,0.8444,0.9158,0.8444,0.8583
211,0.8167,0.9025,0.8167,0.8340
212,0.7667,0.8755,0.7667,0.7850
213,0.8889,0.9246,0.8889,0.8955
214,0.9111,0.9358,0.9111,0.9161
215,0.8389,0.9037,0.8389,0.8492
216,0.8500,0.9175,0.8500,0.8634
217,0.8444,0.9158,0.8444,0.8543
218,0.8722,0.9177,0.8722,0.8796
219,0.9500,0.9556,0.9500,0.9513
220,0.9389,0.9473,0.9389,0.9402
221,0.9667,0.9689,0.9667,0.9670
222,0.9667,0.9687,0.9667,0.9671
223,0.8167,0.8989,0.8167,0.8271
224,0.9722,0.9731,0.9722,0.9723
225,0.9556,0.9612,0.9556,0.9569
226,0.9167,0.9427,0.9167,0.9219
227,0.9500,0.9581,0.9500,0.9513
228,0.9556,0.9599,0.9556,0.9565
229,0.9778,0.9782,0.9778,0.9778
230,0.9778,0.9782,0.9778,0.9778
231,0.8722,0.8988,0.8722,0.8763
232,0.9611,0.9626,0.9611,0.9613
233,0.9667,0.9675,0.9667,0.9669
234,0.9556,0.9587,0.9556,0.9561
235,0.8889,0.9021,0.8889,0.8900
236,0.9444,0.9504,0.9444,0.9454
237,0.9333,0.9427,0.9333,0.9352
238,0.9389,0.9513,0.9389,0.9412
239,0.9000,0.9313,0.9000,0.9064
240,0.9556,0.9589,0.9556,0.9558
241,0.9000,0.9278,0.9000,0.9050
242,0.9722,0.9728,0.9722,0.9724
243,0.9722,0.9728,0.9722,0.9724
244,0.9722,0.9734,0.9722,0.9722
245,0.9778,0.9785,0.9778,0.9778
246,0.9778,0.9782,0.9778,0.9778
247,0.9833,0.9842,0.9833,0.9834
248,0.9722,0.9725,0.9722,0.9723
249,0.9667,0.9697,0.9667,0.9672
250,0.9833,0.9839,0.9833,0.9834
251,0.9611,0.9660,0.9611,0.9620
252,0.9722,0.9734,0.9722,0.9725
253,0.9778,0.9783,0.9778,0.9779
254,0.9833,0.9842,0.9833,0.9834
255,0.9556,0.9573,0.9556,0.9556
256,0.9722,0.9731,0.9722,0.9723
257,0.9556,0.9577,0.9556,0.9558
258,0.9278,0.9349,0.9278,0.9284
259,0.9444,0.9496,0.9444,0.9451
260,0.9667,0.9680,0.9667,0.9668
261,0.9611,0.9632,0.9611,0.9614
262,0.9556,0.9583,0.9556,0.9559
263,0.9333,0.9427,0.9333,0.9352
264,0.9667,0.9685,0.9667,0.9671
265,0.9833,0.9842,0.9833,0.9834
266,0.9722,0.9731,0.9722,0.9723
267,0.9722,0.9731,0.9722,0.9723
268,0.9778,0.9781,0.9778,0.9779
269,0.9556,0.9620,0.9556,0.9568
270,0.9611,0.9626,0.9611,0.9613
271,0.9667,0.9684,0.9667,0.9665
272,0.9778,0.9785,0.9778,0.9778
273,0.9778,0.9783,0.9778,0.9779
274,0.9611,0.9632,0.9611,0.9614
275,0.9778,0.9793,0.9778,0.9779
276,0.9667,0.9678,0.9667,0.9667
277,0.9833,0.9837,0.9833,0.9834
278,0.9889,0.9893,0.9889,0.9889
279,0.9722,0.9734,0.9722,0.9722
280,0.9444,0.9483,0.9444,0.9447
281,0.9667,0.9688,0.9667,0.9669
282,0.9944,0.9945,0.9944,0.9945
283,0.9889,0.9893,0.9889,0.9889
284,0.9889,0.9893,0.9889,0.9889
285,0.9833,0.9842,0.9833,0.9834
286,0.9833,0.9842,0.9833,0.9834
287,0.9833,0.9842,0.9833,0.9834
288,0.9833,0.9842,0.9833,0.9834
289,0.9611,0.9638,0.9611,0.9612
290,0.9889,0.9893,0.9889,0.9889
291,0.9889,0.9893,0.9889,0.9889
292,0.9722,0.9745,0.9722,0.9721
293,0.9778,0.9793,0.9778,0.9778
294,0.9833,0.9842,0.9833,0.9834
295,0.9833,0.9837,0.9833,0.9834
296,0.9889,0.9893,0.9889,0.9889
297,0.9778,0.9793,0.9778,0.9778
298,0.9778,0.9793,0.9778,0.9778
299,0.9889,0.9893,0.9889,0.9889
