# epoch,accuracy,precision,recall,f1_score
156,0.9667,0.9680,0.9667,0.9668
157,0.9722,0.9731,0.9722,0.9723
158,0.9667,0.9680,0.9667,0.9668
159,0.9389,0.9466,0.9389,0.9401
160,0.9167,0.9279,0.9167,0.9183
161,0.9333,0.9402,0.9333,0.9339
162,0.9722,0.9731,0.9722,0.9723
163,0.9778,0.9785,0.9778,0.9779
164,0.9722,0.9726,0.9722,0.9723
165,0.9778,0.9785,0.9778,0.9779
166,0.9722,0.9731,0.9722,0.9723
167,0.9667,0.9671,0.9667,0.9667
168,0.9667,0.9680,0.9667,0.9668
169,0.9667,0.9671,0.9667,0.9667
170,0.9778,0.9784,0.9778,0.9778
171,0.9778,0.9785,0.9778,0.9778
172,0.9722,0.9731,0.9722,0.9723
173,0.9722,0.9731,0.9722,0.9723
174,0.9722,0.9731,0.9722,0.9723
175,0.9667,0.9680,0.9667,0.9668
176,0.9611,0.9631,0.9611,0.9613
177,0.9500,0.9536,0.9500,0.9503
178,0.9444,0.9484,0.9444,0.9448
179,0.9278,0.9362,0.9278,0.9285
180,0.9444,0.9496,0.9444,0.9451
181,0.9500,0.9545,0.9500,0.9507
182,0.9611,0.9632,0.9611,0.9614
183,0.9611,0.9620,0.9611,0.9613
184,0.9611,0.9620,0.9611,0.9613
185,0.9778,0.9778,0.9778,0.9778
186,0.9667,0.9672,0.9667,0.9667
187,0.9667,0.9672,0.9667,0.9667
188,0.9889,0.9893,0.9889,0.9889
189,0.9778,0.9781,0.9778,0.9779
190,0.9722,0.9728,0.9722,0.9724
191,0.9722,0.9734,0.9722,0.9725
192,0.9667,0.9677,0.9667,0.9669
193,0.9778,0.9782,0.9778,0.9778
194,0.9722,0.9728,0.9722,0.9724
195,0.9667,0.9680,0.9667,0.9668
196,0.9722,0.9731,0.9722,0.9723
197,0.9722,0.9731,0.9722,0.9723
198,0.9722,0.9731,0.9722,0.9723
199,0.9778,0.9785,0.9778,0.9778
200,0.9722,0.9731,0.9722,0.9723
201,0.9722,0.9731,0.9722,0.9723
202,0.9667,0.9680,0.9667,0.9668
203,0.9667,0.9680,0.9667,0.9668
204,0.9389,0.9455,0.9389,0.9398
205,0.9611,0.9632,0.9611,0.9614
206,0.9667,0.9680,0.9667,0.9668
207,0.9611,0.9632,0.9611,0.9614
208,0.9667,0.9689,0.9667,0.9670
209,0.9889,0.9893,0.9889,0.9889
210,0.9778,0.9785,0.9778,0.9778
211,0.9778,0.9785,0.9778,0.9778
212,0.9500,0.9538,0.9500,0.9505
213,0.9722,0.9731,0.9722,0.9723
214,0.9778,0.9785,0.9778,0.9778
215,0.9778,0.9785,0.9778,0.9778
216,0.9778,0.9785,0.9778,0.9778
217,0.9833,0.9842,0.9833,0.9834
218,0.9833,0.9842,0.9833,0.9834
219,0.9833,0.9842,0.9833,0.9834
220,0.9833,0.9842,0.9833,0.9834
221,0.9833,0.9842,0.9833,0.9834
222,0.9833,0.9842,0.9833,0.9834
223,0.9833,0.9842,0.9833,0.9834
224,0.9833,0.9842,0.9833,0.9834
225,0.9833,0.9842,0.9833,0.9834
226,0.9889,0.9893,0.9889,0.9889
227,0.9889,0.9893,0.9889,0.9889
228,0.9833,0.9837,0.9833,0.9834
229,0.9833,0.9842,0.9833,0.9834
230,0.9889,0.9893,0.9889,0.9889
231,0.9778,0.9778,0.9778,0.9778
232,0.9833,0.9835,0.9833,0.9834
233,0.9833,0.9835,0.9833,0.9834
234,0.9833,0.9837,0.9833,0.9834
235,0.9833,0.9837,0.9833,0.9834
236,0.9889,0.9893,0.9889,0.9889
237,0.9889,0.9893,0.9889,0.9889
238,0.9778,0.9785,0.9778,0.9778
239,0.9778,0.9785,0.9778,0.9779
240,0.9778,0.9785,0.9778,0.9779
241,0.9833,0.9837,0.9833,0.9834
242,0.9889,0.9893,0.9889,0.9889
243,0.9889,0.9893,0.9889,0.9889
244,0.9889,0.9893,0.9889,0.9889
245,0.9889,0.9893,0.9889,0.9889
246,0.9833,0.9842,0.9833,0.9834
247,0.9889,0.9893,0.9889,0.9889
248,0.9833,0.9842,0.9833,0.9834
249,0.9833,0.9842,0.9833,0.9834
250,0.9833,0.9842,0.9833,0.9834
251,0.9833,0.9842,0.9833,0.9834
252,0.9889,0.9893,0.9889,0.9889
253,0.9889,0.9893,0.9889,0.9889
254,0.9889,0.9893,0.9889,0.9889
255,0.9889,0.9893,0.9889,0.9889
256,0.9833,0.9842,0.9833,0.9834
257,0.9833,0.9835,0.9833,0.9834
258,0.9833,0.9835,0.9833,0.9834
259,0.9833,0.9835,0.9833,0.9834
260,0.9833,0.9835,0.9833,0.9834
261,0.9833,0.9835,0.9833,0.9834
262,0.9833,0.9835,0.9833,0.9834
263,0.9889,0.9893,0.9889,0.9889
264,0.9833,0.9842,0.9833,0.9834
265,0.9833,0.9842,0.9833,0.9834
266,0.9778,0.9785,0.9778,0.9778
267,0.9833,0.9842,0.9833,0.9834
268,0.9833,0.9842,0.9833,0.9834
269,0.9833,0.9842,0.9833,0.9834
270,0.9833,0.9842,0.9833,0.9834
271,0.9889,0.9893,0.9889,0.9889
272,0.9889,0.9893,0.9889,0.9889
273,0.9778,0.9779,0.9778,0.9778
274,0.9889,0.9893,0.9889,0.9889
275,0.9889,0.9893,0.9889,0.9889
276,0.9889,0.9893,0.9889,0.9889
277,0.9889,0.9893,0.9889,0.9889
278,0.9833,0.9842,0.9833,0.9834
279,0.9889,0.9893,0.9889,0.9889
280,0.9889,0.9893,0.9889,0.9889
281,0.9889,0.9893,0.9889,0.9889
282,0.9833,0.9842,0.9833,0.9834
283,0.9833,0.9842,0.9833,0.9834
284,0.9889,0.9893,0.9889,0.9889
285,0.9889,0.9893,0.9889,0.9889
286,0.9889,0.9893,0.9889,0.9889
287,0.9889,0.9893,0.9889,0.9889
288,0.9889,0.9893,0.9889,0.9889
289,0.9889,0.9893,0.9889,0.9889
290,0.9889,0.9893,0.9889,0.9889
291,0.9833,0.9842,0.9833,0.9834
292,0.9833,0.9842,0.9833,0.9834
293,0.9889,0.9893,0.9889,0.9889
294,0.9833,0.9842,0.9833,0.9834
295,0.9833,0.9842,0.9833,0.9834
296,0.9833,0.9842,0.9833,0.9834
297,0.9889,0.9893,0.9889,0.9889
298,0.9889,0.9893,0.9889,0.9889
299,0.9889,0.9893,0.9889,0.9889
