# epoch,accuracy,precision,recall,f1_score
0,0.1844,0.0340,0.1844,0.0574
1,0.1844,0.0340,0.1844,0.0574
2,0.2793,0.0780,0.2793,0.1220
3,0.2793,0.0780,0.2793,0.1220
4,0.2793,0.0780,0.2793,0.1220
5,0.2793,0.0780,0.2793,0.1220
6,0.2793,0.0780,0.2793,0.1220
7,0.2793,0.0780,0.2793,0.1220
8,0.2793,0.0780,0.2793,0.1220
9,0.2793,0.0780,0.2793,0.1220
10,0.2793,0.0780,0.2793,0.1220
11,0.2793,0.0780,0.2793,0.1220
12,0.2793,0.0780,0.2793,0.1220
13,0.2793,0.0780,0.2793,0.1220
14,0.2793,0.0780,0.2793,0.1220
15,0.5363,0.2876,0.5363,0.3744
16,0.5363,0.2876,0.5363,0.3744
17,0.5363,0.2876,0.5363,0.3744
18,0.5363,0.2876,0.5363,0.3744
19,0.5363,0.2876,0.5363,0.3744
20,0.5363,0.2876,0.5363,0.3744
21,0.5363,0.2876,0.5363,0.3744
22,0.3408,0.6194,0.3408,0.2384
23,0.3464,0.6199,0.3464,0.2479
24,0.4358,0.6288,0.4358,0.3812
25,0.4190,0.6270,0.4190,0.3585
26,0.3408,0.6194,0.3408,0.2384
27,0.2793,0.0780,0.2793,0.1220
28,0.2793,0.0780,0.2793,0.1220
29,0.2793,0.0780,0.2793,0.1220
30,0.2793,0.0780,0.2793,0.1220
31,0.2793,0.0780,0.2793,0.1220
32,0.2793,0.0780,0.2793,0.1220
33,0.2793,0.0780,0.2793,0.1220
34,0.2793,0.0780,0.2793,0.1220
35,0.2793,0.0780,0.2793,0.1220
36,0.2793,0.0780,0.2793,0.1220
37,0.2793,0.0780,0.2793,0.1220
38,0.2793,0.0780,0.2793,0.1220
39,0.2737,0.0805,0.2737,0.1244
40,0.2737,0.0800,0.2737,0.1239
41,0.2737,0.1000,0.2737,0.1414
42,0.2737,0.0810,0.2737,0.1250
43,0.2737,0.0835,0.2737,0.1279
44,0.2793,0.1069,0.2793,0.1484
45,0.2682,0.0838,0.2682,0.1277
46,0.2737,0.0840,0.2737,0.1285
47,0.2905,0.1246,0.2905,0.1725
48,0.2905,0.1175,0.2905,0.1642
49,0.3352,0.6824,0.3352,0.2420
50,0.3128,0.6643,0.3128,0.2193
51,0.3520,0.6033,0.3520,0.2635
52,0.3575,0.5659,0.3575,0.2532
53,0.3520,0.7211,0.3520,0.2627
54,0.4246,0.7529,0.4246,0.3924
55,0.4581,0.7699,0.4581,0.4435
56,0.3296,0.1812,0.3296,0.2232
57,0.3128,0.1761,0.3128,0.2136
58,0.3184,0.2223,0.3184,0.2338
59,0.3240,0.2277,0.3240,0.2375
60,0.4190,0.7528,0.4190,0.4131
61,0.3911,0.7168,0.3911,0.3501
62,0.3408,0.5444,0.3408,0.2495
63,0.6480,0.7996,0.6480,0.6791
64,0.4413,0.7706,0.4413,0.4420
65,0.5754,0.8137,0.5754,0.6028
66,0.6257,0.8051,0.6257,0.6570
67,0.4413,0.7655,0.4413,0.4347
68,0.4078,0.8096,0.4078,0.4163
69,0.4749,0.8040,0.4749,0.5025
70,0.4134,0.8209,0.4134,0.4196
71,0.4860,0.8262,0.4860,0.5128
72,0.4581,0.8110,0.4581,0.4821
73,0.4358,0.8441,0.4358,0.4556
74,0.3687,0.7689,0.3687,0.3363
75,0.4749,0.8270,0.4749,0.4979
76,0.6145,0.8507,0.6145,0.6408
77,0.5922,0.8415,0.5922,0.6067
78,0.6983,0.8661,0.6983,0.7119
79,0.6816,0.8707,0.6816,0.6910
80,0.6536,0.8540,0.6536,0.6487
81,0.5587,0.8593,0.5587,0.5942
82,0.5810,0.8618,0.5810,0.6176
83,0.6089,0.8641,0.6089,0.6453
84,0.6089,0.8639,0.6089,0.6447
85,0.4693,0.8462,0.4693,0.4947
86,0.5978,0.8640,0.5978,0.6339
87,0.7318,0.8671,0.7318,0.7600
88,0.7542,0.8798,0.7542,0.7797
89,0.6927,0.8695,0.6927,0.7218
90,0.7263,0.8760,0.7263,0.7495
91,0.5642,0.8479,0.5642,0.6023
92,0.6145,0.8585,0.6145,0.6405
93,0.5810,0.8456,0.5810,0.6070
94,0.6536,0.8657,0.6536,0.6566
95,0.4860,0.8474,0.4860,0.5121
96,0.5587,0.8467,0.5587,0.5870
97,0.6145,0.8479,0.6145,0.6405
98,0.5922,0.8608,0.5922,0.6249
99,0.5642,0.8561,0.5642,0.5916
100,0.5475,0.8532,0.5475,0.5715
101,0.4134,0.8318,0.4134,0.4155
102,0.5642,0.8582,0.5642,0.5997
103,0.6704,0.8643,0.6704,0.7012
104,0.5531,0.8556,0.5531,0.5641
105,0.7542,0.8880,0.7542,0.7796
106,0.5419,0.8571,0.5419,0.5771
107,0.4804,0.8388,0.4804,0.4825
108,0.8212,0.8982,0.8212,0.8341
109,0.7821,0.8879,0.7821,0.7995
110,0.6536,0.8518,0.6536,0.6693
111,0.5140,0.8446,0.5140,0.5394
112,0.7598,0.8899,0.7598,0.7785
113,0.6201,0.8646,0.6201,0.6523
114,0.5475,0.8592,0.5475,0.5752
115,0.6648,0.8742,0.6648,0.6824
116,0.5978,0.8579,0.5978,0.6000
117,0.5307,0.8559,0.5307,0.5649
118,0.6592,0.8705,0.6592,0.6914
119,0.5251,0.8453,0.5251,0.5279
120,0.5028,0.8369,0.5028,0.5197
121,0.5698,0.8470,0.5698,0.5861
122,0.7765,0.8852,0.7765,0.7983
123,0.7598,0.8902,0.7598,0.7715
124,0.6704,0.8757,0.6704,0.6614
125,0.6760,0.8756,0.6760,0.6986
126,0.5475,0.8375,0.5475,0.5695
127,0.7207,0.8732,0.7207,0.7492
128,0.7709,0.8837,0.7709,0.7942
129,0.7318,0.8785,0.7318,0.7513
130,0.8659,0.9041,0.8659,0.8733
131,0.9162,0.9251,0.9162,0.9185
132,0.8883,0.9122,0.8883,0.8936
133,0.8771,0.9070,0.8771,0.8839
134,0.7933,0.8890,0.7933,0.8133
135,0.8715,0.9045,0.8715,0.8791
136,0.8659,0.9019,0.8659,0.8740
137,0.7318,0.8755,0.7318,0.7583
138,0.6872,0.8693,0.6872,0.7113
139,0.8045,0.8799,0.8045,0.8033
140,0.7542,0.8882,0.7542,0.7787
141,0.8547,0.9078,0.8547,0.8663
142,0.7765,0.8935,0.7765,0.7918
143,0.8492,0.9003,0.8492,0.8594
144,0.9162,0.9346,0.9162,0.9203
145,0.8268,0.8864,0.8268,0.8366
146,0.8212,0.8971,0.8212,0.8367
147,0.8436,0.9107,0.8436,0.8555
148,0.8771,0.9174,0.8771,0.8823
149,0.9050,0.9169,0.9050,0.9081
150,0.8827,0.9060,0.8827,0.8882
151,0.8492,0.9022,0.8492,0.8590
152,0.7374,0.8715,0.7374,0.7592
153,0.8715,0.9153,0.8715,0.8803
154,0.8436,0.9004,0.8436,0.8533
155,0.9106,0.9290,0.9106,0.9143
156,0.8547,0.9031,0.8547,0.8651
157,0.6816,0.8744,0.6816,0.7140
158,0.8883,0.9220,0.8883,0.8932
159,0.5698,0.8477,0.5698,0.5818
160,0.8547,0.9089,0.8547,0.8654
161,0.9050,0.9215,0.9050,0.9090
162,0.9050,0.9215,0.9050,0.9090
163,0.8268,0.8939,0.8268,0.8409
164,0.8715,0.9152,0.8715,0.8777
165,0.9274,0.9449,0.9274,0.9307
166,0.9106,0.9256,0.9106,0.9139
167,0.8659,0.9081,0.8659,0.8747
168,0.8659,0.9038,0.8659,0.8737
169,0.8994,0.9176,0.8994,0.9027
170,0.9274,0.9382,0.9274,0.9297
171,0.9385,0.9455,0.9385,0.9401
172,0.8771,0.9115,0.8771,0.8850
173,0.8659,0.9012,0.8659,0.8722
174,0.8045,0.8905,0.8045,0.8031
175,0.7765,0.8894,0.7765,0.7724
176,0.9274,0.9382,0.9274,0.9297
177,0.9274,0.9299,0.9274,0.9282
178,0.9385,0.9455,0.9385,0.9401
179,0.9218,0.9305,0.9218,0.9237
180,0.8994,0.9195,0.8994,0.9037
181,0.8827,0.9074,0.8827,0.8881
182,0.9274,0.9357,0.9274,0.9294
183,0.8883,0.9209,0.8883,0.8954
184,0.8045,0.8818,0.8045,0.8206
185,0.8883,0.9180,0.8883,0.8939
186,0.7933,0.8851,0.7933,0.8078
187,0.8156,0.9023,0.8156,0.8330
188,0.8771,0.9175,0.8771,0.8851
189,0.8939,0.9167,0.8939,0.8986
190,0.9106,0.9225,0.9106,0.9135
191,0.8827,0.9037,0.8827,0.8863
192,0.9330,0.9360,0.9330,0.9337
193,0.8994,0.9270,0.8994,0.9042
194,0.8771,0.9223,0.8771,0.8839
195,0.8939,0.9243,0.8939,0.8989
196,0.9106,0.9285,0.9106,0.9144
197,0.9050,0.9177,0.9050,0.9084
198,0.9274,0.9351,0.9274,0.9293
199,0.9050,0.9259,0.9050,0.9094
200,0.9274,0.9302,0.9274,0.9283
201,0.9274,0.9303,0.9274,0.9281
202,0.9330,0.9354,0.9330,0.9336
203,0.9385,0.9405,0.9385,0.9391
204,0.9330,0.9365,0.9330,0.9340
205,0.9330,0.9418,0.9330,0.9348
206,0.9274,0.9266,0.9274,0.9261
207,0.9330,0.9341,0.9330,0.9333
208,0.9497,0.9499,0.9497,0.9498
209,0.9441,0.9453,0.9441,0.9444
210,0.9497,0.9503,0.9497,0.9499
211,0.9385,0.9430,0.9385,0.9397
212,0.9441,0.9494,0.9441,0.9453
213,0.8659,0.9072,0.8659,0.8712
214,0.8324,0.9017,0.8324,0.8461
215,0.8994,0.9146,0.8994,0.9034
216,0.9274,0.9324,0.9274,0.9288
217,0.9385,0.9436,0.9385,0.9397
218,0.9162,0.9251,0.9162,0.9185
219,0.9050,0.9129,0.9050,0.9071
220,0.9330,0.9360,0.9330,0.9337
221,0.9553,0.9555,0.9553,0.9554
222,0.9218,0.9259,0.9218,0.9231
223,0.9385,0.9412,0.9385,0.9393
224,0.9330,0.9369,0.9330,0.9340
225,0.9553,0.9554,0.9553,0.9553
226,0.9274,0.9326,0.9274,0.9289
227,0.9218,0.9322,0.9218,0.9242
228,0.9274,0.9299,0.9274,0.9283
229,0.9441,0.9443,0.9441,0.9442
230,0.9330,0.9397,0.9330,0.9345
231,0.9218,0.9317,0.9218,0.9240
232,0.9441,0.9479,0.9441,0.9448
233,0.9330,0.9369,0.9330,0.9340
234,0.9330,0.9360,0.9330,0.9337
235,0.9330,0.9360,0.9330,0.9337
236,0.9441,0.9494,0.9441,0.9452
237,0.9330,0.9418,0.9330,0.9349
238,0.9274,0.9324,0.9274,0.9289
239,0.9330,0.9332,0.9330,0.9327
240,0.9330,0.9360,0.9330,0.9337
241,0.9274,0.9305,0.9274,0.9278
242,0.9497,0.9503,0.9497,0.9499
243,0.9553,0.9555,0.9553,0.9554
244,0.9609,0.9624,0.9609,0.9612
245,0.9553,0.9562,0.9553,0.9556
246,0.9553,0.9556,0.9553,0.9552
247,0.9609,0.9607,0.9609,0.9608
248,0.9497,0.9496,0.9497,0.9494
249,0.9553,0.9579,0.9553,0.9559
250,0.9441,0.9454,0.9441,0.9446
251,0.9385,0.9412,0.9385,0.9393
252,0.9330,0.9369,0.9330,0.9340
253,0.9441,0.9457,0.9441,0.9446
254,0.9497,0.9494,0.9497,0.9495
255,0.9609,0.9613,0.9609,0.9610
256,0.9553,0.9579,0.9553,0.9559
257,0.9553,0.9568,0.9553,0.9556
258,0.9441,0.9494,0.9441,0.9453
259,0.9162,0.9235,0.9162,0.9180
260,0.9330,0.9355,0.9330,0.9335
261,0.9385,0.9410,0.9385,0.9393
262,0.9609,0.9613,0.9609,0.9610
263,0.9665,0.9672,0.9665,0.9667
264,0.9609,0.9611,0.9609,0.9610
265,0.9274,0.9326,0.9274,0.9289
266,0.9385,0.9412,0.9385,0.9393
267,0.9385,0.9412,0.9385,0.9393
268,0.9330,0.9365,0.9330,0.9340
269,0.9497,0.9517,0.9497,0.9503
270,0.9609,0.9613,0.9609,0.9610
271,0.9553,0.9557,0.9553,0.9553
272,0.9497,0.9495,0.9497,0.9496
273,0.9497,0.9505,0.9497,0.9500
274,0.9609,0.9617,0.9609,0.9609
275,0.9553,0.9553,0.9553,0.9553
276,0.9497,0.9503,0.9497,0.9499
277,0.9497,0.9510,0.9497,0.9500
278,0.9330,0.9369,0.9330,0.9340
279,0.9385,0.9412,0.9385,0.9393
280,0.9497,0.9505,0.9497,0.9500
281,0.9609,0.9613,0.9609,0.9610
282,0.9497,0.9505,0.9497,0.9500
283,0.9497,0.9517,0.9497,0.9503
284,0.9497,0.9501,0.9497,0.9499
285,0.9497,0.9505,0.9497,0.9500
286,0.9553,0.9557,0.9553,0.9553
287,0.9497,0.9516,0.9497,0.9503
288,0.9497,0.9516,0.9497,0.9503
289,0.9441,0.9457,0.9441,0.9446
290,0.9441,0.9443,0.9441,0.9442
291,0.9441,0.9443,0.9441,0.9442
292,0.9497,0.9495,0.9497,0.9496
293,0.9553,0.9553,0.9553,0.9552
294,0.9553,0.9555,0.9553,0.9554
295,0.9609,0.9611,0.9609,0.9610
296,0.9497,0.9503,0.9497,0.9499
297,0.9553,0.9563,0.9553,0.9556
298,0.9609,0.9611,0.9609,0.9610
299,0.9609,0.9611,0.9609,0.9610
