# epoch,accuracy,precision,recall,f1_score
0,0.2431,0.2256,0.2431,0.2187
1,0.2707,0.2449,0.2707,0.2313
2,0.3757,0.2143,0.3757,0.2730
3,0.4033,0.2367,0.4033,0.2934
4,0.4309,0.2545,0.4309,0.3072
5,0.4586,0.2706,0.4586,0.3186
6,0.4641,0.2767,0.4641,0.3213
7,0.4862,0.2404,0.4862,0.3217
8,0.4917,0.2418,0.4917,0.3242
9,0.4917,0.2418,0.4917,0.3242
10,0.4917,0.2418,0.4917,0.3242
11,0.4972,0.5691,0.4972,0.3362
12,0.5083,0.4917,0.5083,0.3601
13,0.5746,0.5708,0.5746,0.4750
14,0.6906,0.6084,0.6906,0.6199
15,0.7293,0.6061,0.7293,0.6560
16,0.7624,0.6233,0.7624,0.6858
17,0.7569,0.6249,0.7569,0.6826
18,0.7624,0.6314,0.7624,0.6883
19,0.7569,0.6413,0.7569,0.6873
20,0.7127,0.6394,0.7127,0.6537
21,0.7348,0.6472,0.7348,0.6734
22,0.7680,0.6691,0.7680,0.7028
23,0.7514,0.6708,0.7514,0.6914
24,0.7569,0.6728,0.7569,0.6960
25,0.7569,0.6728,0.7569,0.6960
26,0.7569,0.6728,0.7569,0.6960
27,0.7845,0.6829,0.7845,0.7187
28,0.7901,0.6815,0.7901,0.7221
29,0.7845,0.6829,0.7845,0.7187
30,0.7569,0.6686,0.7569,0.6948
31,0.7956,0.8694,0.7956,0.7427
32,0.7956,0.8744,0.7956,0.7436
33,0.8177,0.8831,0.8177,0.7802
34,0.7956,0.8744,0.7956,0.7436
35,0.8343,0.8711,0.8343,0.8089
36,0.8564,0.8934,0.8564,0.8372
37,0.8564,0.8934,0.8564,0.8372
38,0.8785,0.8961,0.8785,0.8675
39,0.8564,0.8960,0.8564,0.8441
40,0.8343,0.8690,0.8343,0.8221
41,0.8343,0.8690,0.8343,0.8221
42,0.8287,0.8597,0.8287,0.8200
43,0.8398,0.8669,0.8398,0.8320
44,0.8619,0.8786,0.8619,0.8574
45,0.8564,0.8814,0.8564,0.8541
46,0.8729,0.8916,0.8729,0.8705
47,0.8950,0.9103,0.8950,0.8935
48,0.8895,0.9069,0.8895,0.8884
49,0.9061,0.9134,0.9061,0.9061
50,0.8950,0.9052,0.8950,0.8953
51,0.8785,0.8921,0.8785,0.8799
52,0.8840,0.8972,0.8840,0.8855
53,0.9116,0.9182,0.9116,0.9130
54,0.9116,0.9176,0.9116,0.9132
55,0.9171,0.9224,0.9171,0.9180
56,0.9171,0.9228,0.9171,0.9185
57,0.9337,0.9343,0.9337,0.9337
58,0.9503,0.9518,0.9503,0.9502
59,0.9558,0.9576,0.9558,0.9561
60,0.9503,0.9536,0.9503,0.9509
61,0.9448,0.9494,0.9448,0.9456
62,0.9282,0.9372,0.9282,0.9302
