               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  10,             0.11056,            0.014244,            0.048562,              1.0981,                   0,                   0,                   0,                   0,                   0,             0.11148,            0.011599,            0.048853,              1.1006,                   0,            0.021439,            0.008439,            0.008439
                  11,             0.10926,            0.014334,            0.048267,              1.1007,                   0,                   0,                   0,                   0,                   0,             0.11051,            0.011662,            0.048706,              1.0986,                   0,            0.014186,           0.0091865,           0.0091865
                  12,             0.10789,            0.014408,            0.047828,              1.0991,                   0,                   0,                   0,                   0,                   0,             0.10916,            0.011712,            0.048645,              1.0996,                   0,             0.00964,             0.00964,             0.00964
                  13,             0.10621,            0.014556,            0.047851,              1.0965,                   0,                   0,                   0,                   0,                   0,             0.10702,            0.011894,            0.048486,              1.0996,                   0,             0.00964,             0.00964,             0.00964
                  14,             0.10515,              0.0146,            0.047684,              1.0951,                   0,                   0,                   0,                   0,                   0,             0.10484,            0.012186,            0.047546,              1.0996,                   0,             0.00961,             0.00961,             0.00961
                  15,             0.10342,            0.014795,            0.047168,              1.0961,                   0,                   0,                   0,                   0,                   0,             0.10288,            0.012396,            0.047583,              1.0938,                   0,             0.00958,             0.00958,             0.00958
                  16,             0.10231,            0.014945,            0.047136,              1.0963,                   0,                   0,                   0,                   0,                   0,             0.10161,            0.012515,            0.047852,              1.0957,                   0,             0.00955,             0.00955,             0.00955
                  17,             0.10177,            0.014931,            0.047071,              1.0951,                   0,                   0,                   0,                   0,                   0,             0.10071,            0.012637,              0.0479,              1.0918,                   0,             0.00952,             0.00952,             0.00952
                  18,             0.10085,            0.015056,            0.046964,              1.0933,                   0,                   0,                   0,                   0,                   0,            0.099318,            0.012784,            0.047437,              1.0928,                   0,             0.00949,             0.00949,             0.00949
                  19,            0.099741,            0.015222,            0.046426,              1.0931,                   0,          8.9496e-05,            0.028226,          5.0038e-05,          1.8004e-05,            0.097562,             0.01301,            0.046936,              1.0898,                   0,             0.00946,             0.00946,             0.00946
                  20,            0.099741,            0.015174,            0.046533,              1.0912,                   0,          0.00020891,            0.076613,          0.00013778,          4.2121e-05,            0.096702,            0.013108,            0.047046,              1.0889,                   0,             0.00943,             0.00943,             0.00943
                  21,            0.098417,            0.015322,            0.046321,              1.0905,                   0,          0.00029393,               0.125,          0.00022582,          6.0549e-05,            0.095761,            0.013239,            0.046387,              1.0869,                   0,              0.0094,              0.0094,              0.0094
                  22,            0.097513,            0.015413,            0.046185,              1.0903,                   0,           0.0014144,             0.14141,          0.00088701,          0.00019446,            0.095356,            0.013274,            0.046753,              1.0898,                   0,             0.00937,             0.00937,             0.00937
                  23,            0.096473,             0.01554,            0.046405,              1.0908,                   0,           0.0014899,             0.15599,           0.0010652,          0.00020892,            0.093553,            0.013501,            0.046277,              1.0898,                   0,             0.00934,             0.00934,             0.00934
                  24,            0.095045,            0.015682,            0.046326,              1.0898,                   0,          0.00084067,             0.18023,           0.0011837,          0.00029357,             0.09267,            0.013633,            0.046069,              1.0879,                   0,             0.00931,             0.00931,             0.00931
                  25,            0.094235,            0.015743,            0.045901,              1.0903,                   0,           0.0010767,             0.22523,           0.0027513,          0.00094758,             0.09097,            0.013854,            0.045911,               1.083,                   0,             0.00928,             0.00928,             0.00928
                  26,            0.092836,               0.016,            0.045938,              1.0864,                   0,           0.0014198,             0.25516,           0.0049836,           0.0016913,             0.08891,            0.014104,            0.045459,              1.0859,                   0,             0.00925,             0.00925,             0.00925
                  27,            0.091054,            0.016176,            0.045469,              1.0845,                   0,           0.0014008,             0.25054,           0.0014028,          0.00034701,             0.08706,            0.014289,            0.045496,              1.0801,                   0,             0.00922,             0.00922,             0.00922
                  28,            0.088748,            0.016341,            0.045363,              1.0816,                   0,           0.0016689,             0.25893,           0.0029806,          0.00085537,            0.084723,            0.014541,            0.045129,              1.0791,                   0,             0.00919,             0.00919,             0.00919
                  29,            0.087499,            0.016464,              0.0451,              1.0819,                   0,           0.0025578,             0.28641,           0.0070187,            0.001035,            0.082448,            0.014829,            0.044495,              1.0791,                   0,             0.00916,             0.00916,             0.00916
                  30,            0.085816,            0.016653,            0.044659,              1.0815,                   0,           0.0010169,             0.30342,           0.0035004,          0.00080871,            0.080662,            0.014963,            0.044116,              1.0752,                   0,             0.00913,             0.00913,             0.00913
                  31,            0.082832,            0.017053,            0.044323,              1.0807,                   0,           0.0012383,             0.31341,           0.0066188,           0.0017375,            0.078687,            0.015073,            0.043445,              1.0723,                   0,              0.0091,              0.0091,              0.0091
                  32,            0.081473,            0.017083,            0.043764,              1.0758,                   0,           0.0050771,             0.33307,            0.012216,            0.003047,            0.077081,            0.015131,            0.042957,              1.0703,                   0,             0.00907,             0.00907,             0.00907
                  33,            0.079431,            0.017251,            0.043058,              1.0742,                   0,           0.0041315,             0.37811,            0.011605,           0.0030339,            0.074947,            0.015247,            0.042297,              1.0664,                   0,             0.00904,             0.00904,             0.00904
                  34,            0.077926,            0.017203,            0.042361,              1.0678,                   0,           0.0037944,              0.4534,            0.012268,           0.0030567,            0.074456,             0.01515,            0.041248,              1.0615,                   0,             0.00901,             0.00901,             0.00901
                  35,            0.074788,            0.017375,            0.041077,              1.0639,                   0,           0.0030101,             0.58423,            0.014195,           0.0039445,            0.073187,            0.015134,            0.039789,              1.0537,                   0,             0.00898,             0.00898,             0.00898
                  36,            0.073739,            0.017287,            0.039905,               1.062,                   0,           0.0032701,             0.69966,            0.021583,           0.0062575,            0.071407,            0.015202,            0.038147,              1.0449,                   0,             0.00895,             0.00895,             0.00895
                  37,            0.071613,            0.017241,            0.038351,              1.0538,                   0,           0.0030739,             0.72093,            0.039207,            0.009778,            0.068872,            0.015289,            0.036359,               1.042,                   0,             0.00892,             0.00892,             0.00892
                  38,            0.070577,            0.017062,            0.037036,              1.0447,                   0,             0.60868,            0.063099,            0.031815,            0.007654,            0.067882,            0.014976,            0.034906,              1.0293,                   0,             0.00889,             0.00889,             0.00889
                  39,            0.067902,            0.017023,            0.035587,              1.0433,                   0,             0.27584,            0.088988,            0.027933,           0.0074059,            0.067832,            0.014715,            0.033423,              1.0166,                   0,             0.00886,             0.00886,             0.00886
                  40,            0.066655,            0.016745,            0.034693,              1.0327,                   0,             0.30297,            0.098702,            0.047465,            0.012551,            0.064097,            0.014999,            0.032361,              1.0049,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.064109,            0.016769,            0.033116,              1.0239,                   0,             0.30513,             0.10273,            0.046435,            0.010809,            0.064271,            0.014741,            0.030878,             0.99609,                   0,              0.0088,              0.0088,              0.0088
                  42,            0.063877,            0.016565,            0.032359,              1.0117,                   0,             0.34025,              0.1598,            0.060677,            0.015224,            0.063275,            0.014567,            0.030414,             0.99023,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.063112,            0.016397,            0.031422,             0.99372,                   0,             0.34777,             0.12571,            0.072472,            0.018534,            0.065347,            0.014051,            0.029102,              0.9624,                   0,             0.00874,             0.00874,             0.00874
                  44,            0.061661,            0.016225,            0.030249,             0.98345,                   0,             0.34796,             0.15957,            0.070597,            0.019842,            0.063022,            0.014009,            0.028046,             0.94238,                   0,             0.00871,             0.00871,             0.00871
                  45,             0.06057,            0.016039,            0.028948,             0.96608,                   0,             0.31837,              0.1163,            0.059968,            0.015765,            0.063012,            0.013832,            0.026746,              0.9375,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.060169,            0.015965,            0.027899,             0.94401,                   0,             0.34732,             0.11547,            0.066955,            0.019164,            0.062804,            0.013604,            0.025201,             0.90723,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.059391,            0.015669,            0.026926,             0.92775,                   0,             0.40083,             0.14701,            0.092326,            0.028146,            0.061799,            0.013596,            0.024536,             0.87939,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.059004,            0.015613,            0.025735,              0.9049,                   0,             0.38885,             0.15795,             0.10511,            0.031202,            0.063139,            0.013401,            0.023474,             0.88867,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.057584,            0.015487,            0.024587,             0.88707,                   0,              0.3962,             0.17514,            0.093473,              0.0274,             0.06054,            0.013363,            0.022717,             0.83789,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.056377,            0.015351,            0.023586,             0.86211,                   0,             0.37413,             0.10955,            0.074549,            0.021513,            0.063171,            0.012976,            0.022247,             0.79932,                   0,             0.00853,             0.00853,             0.00853
                  51,            0.055896,            0.015305,            0.023146,             0.83869,                   0,             0.61932,            0.073415,            0.076566,            0.021696,            0.060943,            0.012971,            0.021198,              0.8042,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.055596,             0.01504,            0.021737,             0.81045,                   0,             0.64098,            0.054168,            0.092629,            0.026963,            0.061182,            0.012881,            0.020831,                0.75,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.055408,             0.01489,             0.02071,             0.77748,                   0,               0.568,             0.10595,            0.062176,            0.015517,            0.060805,            0.012737,             0.01991,             0.70752,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.054492,            0.014715,            0.020497,             0.75813,                   0,           0.0035366,             0.89884,            0.043031,           0.0090144,            0.062056,            0.012489,            0.020239,             0.68652,                   0,             0.00841,             0.00841,             0.00841
                  55,            0.053664,            0.014604,             0.01989,             0.73459,                   0,           0.0036795,             0.89105,            0.037319,           0.0086575,            0.058495,            0.012657,            0.019537,             0.64648,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.053448,            0.014357,             0.01907,             0.71035,                   0,           0.0037502,             0.90673,            0.056828,            0.012067,             0.05757,            0.012431,            0.018546,               0.625,                   0,             0.00835,             0.00835,             0.00835
                  57,            0.052645,            0.014243,            0.018401,             0.68376,                   0,            0.056607,             0.23145,            0.066113,            0.014608,            0.060634,            0.012183,            0.018298,             0.61719,                   0,             0.00832,             0.00832,             0.00832
                  58,             0.05234,             0.01416,            0.017906,             0.66535,                   0,           0.0078483,             0.81387,            0.061407,            0.014153,            0.059515,            0.012199,            0.017542,             0.58105,                   0,             0.00829,             0.00829,             0.00829
                  59,            0.051807,            0.014087,             0.01773,             0.65185,                   0,             0.43089,            0.044016,            0.068807,            0.016278,            0.063168,             0.01203,            0.017584,             0.55713,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.051066,            0.013943,            0.017331,             0.62061,                   0,           0.0035365,             0.88811,            0.060499,             0.01426,             0.05782,            0.012094,            0.017294,              0.5332,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.051155,            0.013817,            0.016994,             0.60264,                   0,           0.0037318,             0.91314,            0.069783,            0.015639,            0.055327,            0.012072,             0.01701,             0.50684,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.050483,            0.013735,            0.016504,             0.57652,                   0,           0.0037738,             0.91076,             0.07824,            0.018268,            0.059212,            0.011691,            0.017139,             0.50439,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.049991,            0.013657,            0.016436,             0.56889,                   0,           0.0037643,             0.91616,            0.074793,            0.018953,            0.055766,            0.011877,            0.016583,              0.4751,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.049657,            0.013449,              0.0156,             0.53777,                   0,           0.0039081,              0.9048,            0.071404,             0.01725,            0.056439,             0.01179,            0.016302,             0.46875,                   0,             0.00811,             0.00811,             0.00811
                  65,            0.049357,            0.013366,            0.015802,             0.52031,                   0,           0.0038758,             0.90049,            0.073111,            0.015118,            0.055791,            0.011601,            0.016122,             0.44751,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.049826,            0.013271,            0.015595,             0.50608,                   0,           0.0040618,             0.89912,            0.053428,            0.011722,            0.054996,            0.011706,            0.016281,             0.43213,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.048222,            0.013332,            0.015789,             0.49084,                   0,           0.0042604,             0.90233,            0.060214,            0.012888,            0.057784,             0.01143,             0.01575,             0.41699,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.048225,            0.013226,             0.01546,             0.47602,                   0,           0.0039786,             0.90508,             0.04372,            0.010053,            0.052613,            0.011601,            0.016263,             0.39697,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.047158,            0.013127,            0.015139,             0.44705,                   0,           0.0040744,             0.92341,            0.057204,            0.013111,            0.056409,            0.011335,            0.015994,             0.39551,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.047028,            0.013005,            0.015002,             0.43735,                   0,             0.58464,            0.038856,            0.065769,            0.014458,             0.05735,            0.011272,            0.015924,             0.38525,                   0,             0.00793,             0.00793,             0.00793
                  71,             0.04587,            0.013012,             0.01487,             0.43324,                   0,           0.0042444,             0.91286,             0.04815,            0.011239,            0.057121,            0.011211,            0.015286,             0.35522,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.046378,            0.012965,            0.014989,             0.42982,                   0,           0.0034905,             0.89321,            0.049226,            0.010233,            0.052505,            0.011522,            0.015549,             0.36011,                   0,             0.00787,             0.00787,             0.00787
                  73,            0.045629,            0.012706,            0.014452,             0.39798,                   0,           0.0037639,             0.92716,            0.067185,            0.013954,            0.053764,            0.011359,            0.015549,             0.33936,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.046265,            0.012744,             0.01483,             0.39584,                   0,           0.0041643,             0.89917,            0.053395,            0.012986,            0.054951,            0.011348,            0.015607,              0.3335,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.045569,            0.012707,            0.014827,              0.3886,                   0,           0.0043462,             0.89884,            0.054079,            0.013252,            0.054627,            0.011306,            0.015717,             0.33105,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.045445,             0.01269,            0.014686,             0.37175,                   0,            0.027591,             0.37201,            0.061659,            0.014732,            0.057475,            0.011151,            0.015762,             0.31177,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.044973,            0.012555,            0.014468,             0.35351,                   0,              0.3227,             0.11658,            0.040864,            0.010504,            0.055428,            0.011055,            0.015002,             0.30298,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.044329,            0.012374,             0.01426,             0.34779,                   0,             0.86788,            0.020462,            0.075609,            0.017221,              0.0533,            0.011079,            0.015363,             0.29663,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.044098,            0.012425,            0.014459,             0.34224,                   0,             0.82646,            0.017045,             0.08158,             0.01933,            0.051476,            0.011155,            0.015488,             0.28931,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.043408,            0.012331,            0.014341,             0.32456,                   0,             0.80302,            0.032915,            0.089544,            0.020099,            0.054114,            0.010993,            0.015125,             0.27979,                   0,             0.00763,             0.00763,             0.00763
                  81,            0.042396,            0.012368,            0.014185,             0.30666,                   0,            0.015417,             0.77635,            0.084509,            0.022554,            0.052846,            0.011002,            0.014886,             0.26489,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.043634,            0.012267,            0.014303,             0.31515,                   0,             0.81801,           0.0056818,            0.078925,            0.020406,            0.051967,            0.010981,            0.014706,             0.26538,                   0,             0.00757,             0.00757,             0.00757
                  83,             0.04256,            0.012198,            0.014165,             0.31188,                   0,             0.63982,            0.029918,            0.096348,            0.026308,            0.053944,            0.011016,            0.015314,             0.26514,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.042482,            0.012125,            0.014187,             0.29487,                   0,             0.49121,            0.018469,             0.10028,            0.025093,            0.055953,            0.010935,            0.014529,             0.25903,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.041875,            0.012112,            0.014185,              0.2986,                   0,             0.38629,            0.019428,            0.077857,            0.018616,            0.054963,             0.01096,            0.015033,             0.24426,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.041042,            0.012117,            0.013963,              0.2746,                   0,             0.41188,            0.034824,            0.096117,            0.020462,            0.053474,             0.01086,            0.014661,             0.24548,                   0,             0.00745,             0.00745,             0.00745
                  87,            0.041376,            0.011963,            0.013884,             0.27404,                   0,              0.5397,            0.060326,              0.1002,            0.022098,            0.054176,            0.010797,            0.014862,             0.23132,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.041062,            0.011976,            0.014023,             0.28192,                   0,             0.40792,            0.063707,            0.078886,            0.018272,            0.053391,            0.010844,            0.015097,             0.23743,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.039834,             0.01189,            0.013736,             0.25958,                   0,             0.67251,            0.028605,            0.075962,            0.017312,            0.055355,            0.010786,             0.01481,             0.21948,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.041653,            0.011854,            0.013973,             0.24471,                   0,             0.69503,            0.032405,            0.080662,            0.020315,             0.05659,            0.010787,             0.01474,             0.20996,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.039925,             0.01188,            0.013861,             0.24042,                   0,              0.6174,            0.027234,            0.082792,            0.016569,            0.051988,            0.010792,            0.014624,             0.20703,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.040688,            0.011687,            0.013798,             0.24624,                   0,             0.62202,            0.022923,            0.079138,            0.018954,            0.053048,            0.010844,            0.014822,             0.19885,                   0,             0.00727,             0.00727,             0.00727
                  93,             0.03889,            0.011722,            0.013854,             0.23921,                   0,           0.0037667,             0.90155,            0.099794,            0.029497,            0.054161,            0.010781,            0.014877,             0.19678,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.039496,            0.011728,            0.013827,             0.24527,                   0,             0.65837,            0.025347,            0.086957,            0.019846,            0.053725,            0.010808,            0.014566,              0.1908,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.039172,            0.011569,            0.013651,             0.22286,                   0,           0.0037252,             0.89724,            0.085783,            0.021382,            0.057141,            0.010702,            0.014771,             0.19153,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.038978,            0.011547,            0.013785,             0.21816,                   0,              0.4358,            0.016583,            0.059052,            0.013414,            0.052576,            0.010642,            0.014664,             0.18054,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.038781,            0.011559,             0.01375,             0.21319,                   0,             0.40963,            0.021811,            0.073845,            0.019665,            0.052923,            0.010623,            0.014502,             0.18481,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.038382,             0.01153,             0.01373,             0.21376,                   0,             0.36462,            0.011364,            0.072501,            0.017731,            0.050878,            0.010816,            0.014737,             0.19141,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.038958,             0.01156,             0.01385,             0.21173,                   0,             0.38075,             0.05498,            0.063445,            0.016523,            0.051196,            0.010723,            0.014554,             0.17896,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.039158,            0.011436,             0.01363,              0.2027,                   0,             0.86882,            0.045455,             0.12196,                0.03,            0.055013,            0.010602,             0.01489,             0.17993,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.037221,            0.011357,            0.013643,             0.19205,                   0,             0.10869,             0.23821,            0.081987,            0.024105,            0.052215,            0.010739,            0.014398,             0.16919,                   0,               0.007,               0.007,               0.007
                 102,            0.037521,            0.011392,            0.013704,             0.20107,                   0,             0.60221,            0.012097,             0.09552,            0.025667,            0.053192,            0.010779,            0.015018,             0.16577,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.037992,            0.011337,            0.013709,             0.18438,                   0,              0.6646,            0.089822,             0.13198,            0.039728,            0.056078,            0.010676,            0.014871,             0.17053,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.036796,            0.011304,             0.01368,             0.19404,                   0,             0.53302,             0.10366,             0.15914,            0.050416,            0.051281,            0.010718,            0.014722,             0.16309,                   0,             0.00691,             0.00691,             0.00691
                 105,             0.03679,            0.011223,            0.013526,             0.18197,                   0,             0.52405,             0.26473,             0.24987,            0.067131,            0.050771,            0.010563,            0.014691,             0.16772,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.037106,            0.011188,            0.013506,             0.16826,                   0,             0.51722,               0.102,             0.21139,            0.055486,            0.052639,            0.010661,            0.015009,             0.16284,                   0,             0.00685,             0.00685,             0.00685
                 107,            0.036015,            0.011108,            0.013543,             0.18168,                   0,             0.46082,            0.035182,             0.13855,            0.038651,            0.052083,            0.010742,            0.015015,             0.15979,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.036881,            0.011121,             0.01353,             0.17147,                   0,             0.51038,            0.073001,             0.11613,            0.034701,            0.054079,            0.010616,             0.01517,             0.14746,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.036013,            0.011067,            0.013608,               0.174,                   0,             0.43931,            0.095788,             0.12234,            0.033857,            0.054021,            0.010678,            0.015182,             0.16724,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.035754,              0.0111,            0.013557,             0.16417,                   0,             0.48538,            0.050274,             0.09069,            0.025907,            0.051984,            0.010615,            0.015121,             0.15051,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.036249,            0.011091,            0.013524,             0.16532,                   0,              0.4668,            0.092849,            0.094586,            0.024895,            0.052602,            0.010689,            0.014862,             0.15979,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.037658,            0.010991,            0.013471,             0.15617,                   0,             0.52249,             0.13114,             0.15439,            0.038746,            0.051642,            0.010671,            0.014908,             0.15515,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.036037,            0.010997,            0.013533,             0.16603,                   0,             0.51159,             0.13564,              0.2013,            0.054004,            0.055839,            0.010562,             0.01488,             0.15454,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.035625,            0.010981,            0.013564,              0.1617,                   0,             0.50407,             0.17311,             0.17075,            0.044049,            0.049679,            0.010684,            0.014685,              0.1571,                   0,             0.00661,             0.00661,             0.00661
                 115,             0.03508,             0.01096,            0.013498,             0.14969,                   0,              0.5556,             0.15726,             0.18465,            0.054268,            0.054909,            0.010723,            0.015063,             0.15906,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.034405,            0.010876,            0.013403,             0.15314,                   0,             0.36902,             0.17852,             0.20102,            0.060157,            0.053117,            0.010752,            0.015048,             0.14551,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.036777,             0.01093,            0.013554,             0.15565,                   0,              0.4774,            0.080367,             0.13107,             0.03735,            0.054235,            0.010645,            0.014935,             0.14209,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.035958,            0.010876,            0.013369,             0.15125,                   0,             0.55375,             0.13706,             0.20671,            0.047928,            0.051675,             0.01061,            0.015018,             0.13672,                   0,             0.00649,             0.00649,             0.00649
                 119,            0.034463,            0.010867,            0.013371,             0.13643,                   0,             0.51106,             0.12192,             0.14481,            0.038812,            0.052725,            0.010562,            0.014786,              0.1438,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.035479,             0.01084,            0.013698,             0.15425,                   0,             0.21119,             0.10982,             0.14126,             0.03645,            0.054113,            0.010689,            0.015338,             0.14355,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.034095,            0.010769,            0.013557,             0.13918,                   0,             0.46203,             0.13615,             0.12096,            0.028149,            0.053919,            0.010832,            0.015405,             0.13367,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.034918,            0.010703,            0.013469,             0.13635,                   0,             0.51266,             0.19044,             0.17323,            0.043978,            0.051646,            0.010703,            0.015155,             0.13208,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.034596,            0.010836,            0.013658,             0.14807,                   0,             0.51634,             0.17856,             0.16344,            0.043025,            0.052813,            0.010748,            0.015131,             0.12976,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.034147,            0.010731,            0.013501,             0.13212,                   0,             0.55118,             0.19623,             0.18947,            0.049094,            0.050831,            0.010769,            0.015082,             0.14124,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.034869,             0.01075,            0.013441,             0.14443,                   0,             0.51268,             0.21904,             0.17665,            0.048561,            0.053341,             0.01062,            0.015234,             0.12927,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.033224,            0.010672,            0.013441,             0.13545,                   0,             0.55785,             0.25279,             0.20845,            0.059807,            0.052524,            0.010724,              0.0151,             0.12646,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.033368,            0.010536,              0.0134,             0.14508,                   0,             0.59234,             0.27903,             0.28701,            0.079593,            0.050508,            0.010803,            0.015326,             0.12378,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.033079,            0.010598,            0.013381,             0.12848,                   0,             0.52273,             0.14892,             0.16406,             0.04759,            0.055389,             0.01076,            0.015411,             0.12256,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.032438,            0.010603,            0.013359,             0.12008,                   0,             0.60151,             0.23851,              0.2274,            0.061811,            0.052308,            0.010679,            0.015335,             0.12939,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.032178,            0.010587,            0.013383,             0.12254,                   0,             0.54548,             0.14344,             0.17248,             0.05023,            0.053694,            0.010639,            0.015439,             0.11774,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033319,            0.010624,            0.013455,             0.13185,                   0,             0.53973,              0.2085,             0.22471,            0.066519,            0.051391,            0.010541,            0.015552,             0.12183,                   0,              0.0061,              0.0061,              0.0061
                 132,            0.033179,            0.010585,            0.013384,             0.12187,                   0,             0.54073,              0.1528,             0.18891,            0.050459,            0.052021,            0.010771,            0.015244,             0.11945,                   0,             0.00607,             0.00607,             0.00607
                 133,            0.033231,            0.010588,            0.013517,             0.12356,                   0,             0.61672,             0.12906,              0.1765,            0.053179,            0.050607,            0.010734,            0.015497,             0.12927,                   0,             0.00604,             0.00604,             0.00604
