# epoch,accuracy,precision,recall,f1_score
0,0.1833,0.0336,0.1833,0.0568
1,0.1833,0.0336,0.1833,0.0568
2,0.1833,0.0336,0.1833,0.0568
3,0.1833,0.0336,0.1833,0.0568
4,0.1833,0.0336,0.1833,0.0568
5,0.1833,0.0336,0.1833,0.0568
6,0.1833,0.0336,0.1833,0.0568
7,0.1833,0.0336,0.1833,0.0568
8,0.1833,0.0336,0.1833,0.0568
9,0.1833,0.0336,0.1833,0.0568
10,0.1833,0.0336,0.1833,0.0568
11,0.1833,0.0336,0.1833,0.0568
12,0.1833,0.0336,0.1833,0.0568
13,0.3056,0.0934,0.3056,0.1430
14,0.3056,0.0934,0.3056,0.1430
15,0.3056,0.0934,0.3056,0.1430
16,0.3056,0.0934,0.3056,0.1430
17,0.3056,0.0934,0.3056,0.1430
18,0.3056,0.0934,0.3056,0.1430
19,0.3056,0.0939,0.3056,0.1436
20,0.3056,0.0944,0.3056,0.1443
21,0.3056,0.0939,0.3056,0.1436
22,0.3056,0.0939,0.3056,0.1436
23,0.3111,0.3510,0.3111,0.1564
24,0.5556,0.4420,0.5556,0.4780
25,0.5333,0.4113,0.5333,0.4487
26,0.5389,0.4029,0.5389,0.4323
27,0.5222,0.3775,0.5222,0.3976
28,0.5056,0.3378,0.5056,0.3536
29,0.5056,0.2598,0.5056,0.3433
30,0.5111,0.2612,0.5111,0.3458
31,0.5111,0.2612,0.5111,0.3458
32,0.5111,0.2612,0.5111,0.3458
33,0.5111,0.2612,0.5111,0.3458
34,0.5111,0.2612,0.5111,0.3458
35,0.5111,0.2612,0.5111,0.3458
36,0.5111,0.2612,0.5111,0.3458
37,0.5111,0.2612,0.5111,0.3458
38,0.5111,0.2612,0.5111,0.3458
39,0.5111,0.2612,0.5111,0.3458
40,0.5111,0.2612,0.5111,0.3458
41,0.5111,0.2612,0.5111,0.3458
42,0.5111,0.2612,0.5111,0.3458
43,0.5111,0.2612,0.5111,0.3458
44,0.5111,0.2612,0.5111,0.3458
45,0.5111,0.2612,0.5111,0.3458
46,0.5111,0.2612,0.5111,0.3458
47,0.5111,0.2612,0.5111,0.3458
48,0.5111,0.2612,0.5111,0.3458
49,0.5111,0.2612,0.5111,0.3458
50,0.5111,0.2612,0.5111,0.3458
51,0.5111,0.2612,0.5111,0.3458
52,0.5111,0.2612,0.5111,0.3458
53,0.5111,0.2612,0.5111,0.3458
54,0.5111,0.2612,0.5111,0.3458
55,0.5111,0.2612,0.5111,0.3458
56,0.5111,0.2612,0.5111,0.3458
57,0.5111,0.2612,0.5111,0.3458
58,0.5111,0.2612,0.5111,0.3458
59,0.5111,0.2612,0.5111,0.3458
60,0.5111,0.2612,0.5111,0.3458
61,0.5111,0.2612,0.5111,0.3458
62,0.5111,0.2612,0.5111,0.3458
63,0.5111,0.2612,0.5111,0.3458
64,0.5111,0.2612,0.5111,0.3458
65,0.5111,0.2612,0.5111,0.3458
66,0.5111,0.2612,0.5111,0.3458
67,0.5111,0.2612,0.5111,0.3458
68,0.5111,0.2612,0.5111,0.3458
69,0.5111,0.2612,0.5111,0.3458
70,0.5111,0.2612,0.5111,0.3458
71,0.5111,0.2612,0.5111,0.3458
72,0.5111,0.2612,0.5111,0.3458
73,0.5111,0.2612,0.5111,0.3458
74,0.5111,0.2612,0.5111,0.3458
75,0.5111,0.2612,0.5111,0.3458
76,0.5111,0.2612,0.5111,0.3458
77,0.5111,0.2612,0.5111,0.3458
78,0.5111,0.2612,0.5111,0.3458
79,0.5111,0.2612,0.5111,0.3458
80,0.5111,0.2612,0.5111,0.3458
81,0.5111,0.2612,0.5111,0.3458
82,0.5111,0.2612,0.5111,0.3458
83,0.5111,0.2612,0.5111,0.3458
84,0.5111,0.2672,0.5111,0.3509
85,0.5111,0.2612,0.5111,0.3458
86,0.5111,0.2612,0.5111,0.3458
87,0.5111,0.2612,0.5111,0.3458
88,0.5167,0.2954,0.5167,0.3663
89,0.5111,0.2702,0.5111,0.3536
90,0.5111,0.2612,0.5111,0.3458
91,0.5111,0.2612,0.5111,0.3458
92,0.5111,0.2612,0.5111,0.3458
93,0.5111,0.2642,0.5111,0.3483
94,0.5222,0.3096,0.5222,0.3823
95,0.5167,0.3054,0.5167,0.3619
96,0.5111,0.2657,0.5111,0.3496
97,0.5278,0.3216,0.5278,0.3888
98,0.5111,0.2718,0.5111,0.3549
99,0.5222,0.3100,0.5222,0.3835
100,0.5333,0.3326,0.5333,0.3973
101,0.5111,0.2642,0.5111,0.3483
102,0.5111,0.2627,0.5111,0.3470
103,0.5111,0.2642,0.5111,0.3483
104,0.5222,0.3116,0.5222,0.3770
105,0.5333,0.3306,0.5333,0.4009
106,0.5444,0.3493,0.5444,0.4225
107,0.5222,0.3133,0.5222,0.3760
108,0.5222,0.3157,0.5222,0.3750
109,0.5278,0.3290,0.5278,0.4035
110,0.5444,0.3476,0.5444,0.4162
111,0.5389,0.3400,0.5389,0.4124
112,0.5111,0.2642,0.5111,0.3483
113,0.5111,0.2642,0.5111,0.3483
114,0.5111,0.2612,0.5111,0.3458
115,0.5111,0.2627,0.5111,0.3470
116,0.5167,0.3054,0.5167,0.3619
117,0.5222,0.3242,0.5222,0.3732
118,0.5167,0.3054,0.5167,0.3619
119,0.5222,0.3242,0.5222,0.3732
120,0.5111,0.2627,0.5111,0.3470
121,0.5222,0.3879,0.5222,0.3700
122,0.5333,0.3306,0.5333,0.4009
123,0.5556,0.3617,0.5556,0.4327
124,0.5389,0.3412,0.5389,0.4062
125,0.5611,0.3714,0.5611,0.4453
126,0.6000,0.7287,0.6000,0.5050
127,0.5333,0.3307,0.5333,0.4018
128,0.5333,0.3339,0.5333,0.3965
129,0.5222,0.3096,0.5222,0.3823
130,0.5500,0.3557,0.5500,0.4284
131,0.5500,0.3563,0.5500,0.4294
132,0.5667,0.3844,0.5667,0.4578
133,0.6167,0.7201,0.6167,0.5517
134,0.5500,0.6578,0.5500,0.4361
135,0.5833,0.7008,0.5833,0.4972
136,0.5444,0.3473,0.5444,0.4178
137,0.5611,0.3706,0.5611,0.4444
138,0.5278,0.3208,0.5278,0.3908
139,0.5333,0.3309,0.5333,0.4028
140,0.5444,0.3473,0.5444,0.4170
141,0.5778,0.3958,0.5778,0.4696
142,0.5444,0.3501,0.5444,0.4235
143,0.5611,0.3706,0.5611,0.4444
144,0.5611,0.6700,0.5611,0.4477
145,0.5556,0.3693,0.5556,0.4281
146,0.5556,0.3693,0.5556,0.4281
147,0.5500,0.3640,0.5500,0.4201
148,0.5222,0.6024,0.5222,0.3822
149,0.5611,0.3724,0.5611,0.4463
150,0.5611,0.6693,0.5611,0.4460
151,0.5722,0.6873,0.5722,0.4662
152,0.5778,0.3899,0.5778,0.4647
153,0.5722,0.3888,0.5722,0.4627
154,0.6278,0.7214,0.6278,0.5556
155,0.6667,0.7400,0.6667,0.6169
156,0.6611,0.7521,0.6611,0.6019
157,0.6167,0.7425,0.6167,0.5285
158,0.6611,0.8037,0.6611,0.6098
159,0.6000,0.4338,0.6000,0.5026
160,0.6222,0.4673,0.6222,0.5294
161,0.6278,0.7755,0.6278,0.5425
162,0.5278,0.3226,0.5278,0.3879
163,0.5389,0.6302,0.5389,0.4173
164,0.6889,0.7774,0.6889,0.6456
165,0.7889,0.8655,0.7889,0.7772
166,0.7611,0.8315,0.7611,0.7421
167,0.6500,0.7185,0.6500,0.5983
168,0.5278,0.6385,0.5278,0.3846
169,0.5667,0.6726,0.5667,0.4566
170,0.7667,0.8145,0.7667,0.7559
171,0.7889,0.8537,0.7889,0.7763
172,0.7500,0.8310,0.7500,0.7287
173,0.7667,0.8536,0.7667,0.7506
174,0.7444,0.8243,0.7444,0.7187
175,0.7333,0.7904,0.7333,0.7117
176,0.6500,0.7525,0.6500,0.5782
177,0.6667,0.8024,0.6667,0.5888
178,0.6722,0.8036,0.6722,0.6077
179,0.7667,0.8308,0.7667,0.7482
180,0.7389,0.7978,0.7389,0.7109
181,0.6667,0.7540,0.6667,0.6172
182,0.7944,0.8658,0.7944,0.7841
183,0.6778,0.7711,0.6778,0.6139
184,0.6667,0.7481,0.6667,0.6058
185,0.6833,0.8027,0.6833,0.6045
186,0.7333,0.8286,0.7333,0.7015
187,0.7222,0.7874,0.7222,0.6938
188,0.7389,0.8195,0.7389,0.7136
189,0.7833,0.8281,0.7833,0.7735
190,0.7500,0.7928,0.7500,0.7296
191,0.6833,0.7379,0.6833,0.6464
192,0.7667,0.8017,0.7667,0.7532
193,0.7278,0.7768,0.7278,0.7010
194,0.7222,0.7691,0.7222,0.6955
195,0.7722,0.8085,0.7722,0.7559
196,0.8222,0.8457,0.8222,0.8189
197,0.7500,0.8040,0.7500,0.7302
198,0.8944,0.9083,0.8944,0.8937
199,0.8222,0.8590,0.8222,0.8193
200,0.7056,0.7839,0.7056,0.6803
201,0.6222,0.7302,0.6222,0.5535
202,0.7778,0.8436,0.7778,0.7693
203,0.8667,0.9093,0.8667,0.8699
204,0.9167,0.9345,0.9167,0.9202
205,0.8444,0.8965,0.8444,0.8474
206,0.7278,0.8099,0.7278,0.6994
207,0.7778,0.8200,0.7778,0.7609
208,0.8556,0.8909,0.8556,0.8543
209,0.8278,0.8669,0.8278,0.8237
210,0.7389,0.8097,0.7389,0.7133
211,0.8167,0.8656,0.8167,0.8102
212,0.8278,0.8617,0.8278,0.8215
213,0.7444,0.7961,0.7444,0.7194
214,0.6722,0.7569,0.6722,0.6211
215,0.8000,0.8388,0.8000,0.7897
216,0.7833,0.8242,0.7833,0.7696
217,0.6889,0.7609,0.6889,0.6539
218,0.8389,0.8712,0.8389,0.8334
219,0.8611,0.8905,0.8611,0.8606
220,0.8944,0.9098,0.8944,0.8939
221,0.9111,0.9208,0.9111,0.9112
222,0.8722,0.8912,0.8722,0.8690
223,0.8000,0.8714,0.8000,0.7946
224,0.8778,0.9032,0.8778,0.8782
225,0.8444,0.8824,0.8444,0.8406
226,0.8556,0.8924,0.8556,0.8529
227,0.8889,0.9024,0.8889,0.8870
228,0.9278,0.9281,0.9278,0.9273
229,0.9000,0.9058,0.9000,0.8984
230,0.8944,0.9083,0.8944,0.8937
231,0.9556,0.9555,0.9556,0.9555
232,0.9389,0.9478,0.9389,0.9401
233,0.9167,0.9302,0.9167,0.9178
234,0.9278,0.9322,0.9278,0.9275
235,0.9167,0.9230,0.9167,0.9161
236,0.8389,0.8654,0.8389,0.8310
237,0.8778,0.9037,0.8778,0.8752
238,0.8611,0.8883,0.8611,0.8565
239,0.8444,0.8738,0.8444,0.8395
240,0.8444,0.8865,0.8444,0.8425
241,0.8722,0.9118,0.8722,0.8731
242,0.8833,0.8990,0.8833,0.8812
243,0.9000,0.9106,0.9000,0.8989
244,0.8667,0.8857,0.8667,0.8620
245,0.8500,0.8764,0.8500,0.8437
246,0.9278,0.9326,0.9278,0.9278
247,0.9722,0.9729,0.9722,0.9724
248,0.9778,0.9802,0.9778,0.9782
249,0.9778,0.9802,0.9778,0.9782
250,0.9222,0.9355,0.9222,0.9239
251,0.8500,0.8861,0.8500,0.8475
252,0.8611,0.8738,0.8611,0.8564
253,0.8056,0.8298,0.8056,0.7960
254,0.8944,0.9014,0.8944,0.8924
255,0.9167,0.9215,0.9167,0.9156
256,0.9556,0.9562,0.9556,0.9554
257,0.9722,0.9728,0.9722,0.9720
258,0.9722,0.9731,0.9722,0.9720
259,0.9722,0.9737,0.9722,0.9722
260,0.9833,0.9840,0.9833,0.9834
261,0.9611,0.9653,0.9611,0.9621
262,0.9611,0.9661,0.9611,0.9620
263,0.9722,0.9730,0.9722,0.9724
264,0.9111,0.9401,0.9111,0.9148
265,0.9056,0.9264,0.9056,0.9051
266,0.9556,0.9614,0.9556,0.9569
267,0.9389,0.9461,0.9389,0.9396
268,0.8667,0.8911,0.8667,0.8625
269,0.8833,0.8990,0.8833,0.8812
270,0.9389,0.9436,0.9389,0.9391
271,0.9667,0.9668,0.9667,0.9662
272,0.9778,0.9779,0.9778,0.9778
273,0.9667,0.9681,0.9667,0.9670
274,0.9778,0.9802,0.9778,0.9782
275,0.9722,0.9744,0.9722,0.9726
276,0.9556,0.9615,0.9556,0.9564
277,0.9222,0.9287,0.9222,0.9224
278,0.9278,0.9306,0.9278,0.9274
279,0.9500,0.9509,0.9500,0.9499
280,0.9556,0.9573,0.9556,0.9558
281,0.9611,0.9619,0.9611,0.9610
282,0.9278,0.9322,0.9278,0.9272
283,0.9333,0.9357,0.9333,0.9326
284,0.9500,0.9514,0.9500,0.9498
285,0.9333,0.9409,0.9333,0.9336
286,0.9222,0.9298,0.9222,0.9221
287,0.9500,0.9524,0.9500,0.9499
288,0.9389,0.9420,0.9389,0.9385
289,0.9222,0.9272,0.9222,0.9214
290,0.9111,0.9180,0.9111,0.9100
291,0.9333,0.9370,0.9333,0.9333
292,0.9778,0.9779,0.9778,0.9778
293,0.9778,0.9777,0.9778,0.9777
294,0.9889,0.9889,0.9889,0.9889
295,0.9722,0.9731,0.9722,0.9723
296,0.9778,0.9785,0.9778,0.9779
297,0.9778,0.9802,0.9778,0.9782
298,0.9778,0.9778,0.9778,0.9778
299,0.9722,0.9728,0.9722,0.9720
