               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,train/constraint_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss, val/constraint_loss,               x/lr0,               x/lr1,               x/lr2
                  10,             0.10739,            0.014731,             0.05012,               1.122,                   0,          0.00017782,             0.11471,          0.00011587,           2.189e-05,             0.10696,            0.012403,             0.05105,              1.1279,                   0,            0.021439,            0.008439,            0.008439
                  11,              0.1065,             0.01488,            0.050092,              1.1194,                   0,           0.0001823,              0.1191,          0.00012246,          2.2481e-05,              0.1052,            0.012623,            0.050659,              1.1201,                   0,            0.014186,           0.0091865,           0.0091865
                  12,             0.10511,            0.015002,            0.049781,              1.1199,                   0,          0.00020895,             0.13833,          0.00014095,          2.4461e-05,             0.10436,            0.012649,            0.050574,              1.1211,                   0,             0.00964,             0.00964,             0.00964
                  13,             0.10427,            0.015043,            0.049104,               1.117,                   0,          0.00015681,            0.089406,          0.00010652,           1.873e-05,             0.10398,            0.012647,            0.049854,              1.1201,                   0,             0.00964,             0.00964,             0.00964
                  14,             0.10348,            0.015118,            0.049067,              1.1138,                   0,           0.0001817,             0.10864,          0.00012477,          2.5124e-05,             0.10348,            0.012676,            0.049146,              1.1152,                   0,             0.00961,             0.00961,             0.00961
                  15,             0.10232,            0.015234,            0.047997,              1.1085,                   0,          0.00013149,            0.070175,          9.2553e-05,          1.8665e-05,             0.10185,            0.012821,            0.048755,              1.1074,                   0,             0.00958,             0.00958,             0.00958
                  16,             0.10113,            0.015353,            0.048053,              1.1076,                   0,          0.00013149,            0.070175,           9.103e-05,          1.9618e-05,             0.10113,            0.012915,            0.048328,              1.1074,                   0,             0.00955,             0.00955,             0.00955
                  17,             0.10099,            0.015323,            0.047511,              1.1033,                   0,          0.00013971,            0.074561,          9.9645e-05,          2.1128e-05,             0.10003,            0.013039,            0.047668,              1.1006,                   0,             0.00952,             0.00952,             0.00952
                  18,            0.099765,            0.015426,            0.047152,              1.1038,                   0,          0.00015539,            0.078349,           0.0019762,          0.00039646,            0.099484,            0.013056,            0.047156,              1.0996,                   0,             0.00949,             0.00949,             0.00949
                  19,            0.099324,            0.015464,             0.04686,              1.1026,                   0,          0.00018868,            0.093194,          0.00012583,          3.1038e-05,            0.098564,            0.013142,            0.046558,              1.0967,                   0,             0.00946,             0.00946,             0.00946
                  20,            0.098269,            0.015586,            0.046349,              1.1022,                   0,           0.0006649,            0.098278,          0.00053088,           0.0001562,            0.097071,            0.013292,            0.046387,              1.0947,                   0,             0.00943,             0.00943,             0.00943
                  21,            0.097115,            0.015657,            0.046033,              1.1013,                   0,            0.001255,             0.12449,           0.0011461,          0.00031089,            0.096213,             0.01334,             0.04624,              1.0938,                   0,              0.0094,              0.0094,              0.0094
                  22,             0.09667,            0.015726,            0.045799,              1.0968,                   0,           0.0013529,               0.215,            0.007942,          0.00094424,            0.094513,            0.013524,            0.045703,              1.0918,                   0,             0.00937,             0.00937,             0.00937
                  23,            0.095454,            0.015815,            0.045498,              1.0912,                   0,          0.00083543,             0.23513,           0.0018125,          0.00026392,            0.092951,             0.01369,            0.045374,              1.0908,                   0,             0.00934,             0.00934,             0.00934
                  24,            0.093937,            0.015942,            0.045115,              1.0907,                   0,          0.00079337,             0.20843,          0.00087232,          0.00018452,            0.090732,            0.013959,            0.044885,              1.0889,                   0,             0.00931,             0.00931,             0.00931
                  25,             0.09189,            0.016189,            0.044999,              1.0865,                   0,          0.00068147,             0.19836,           0.0006102,          0.00011484,            0.088593,             0.01418,            0.044543,              1.0869,                   0,             0.00928,             0.00928,             0.00928
                  26,             0.09067,            0.016296,            0.044522,              1.0831,                   0,           0.0013792,             0.18929,          0.00089313,          0.00030302,            0.085951,            0.014441,            0.043982,              1.0781,                   0,             0.00925,             0.00925,             0.00925
                  27,            0.088713,            0.016482,            0.044452,              1.0853,                   0,            0.002033,             0.21888,           0.0013629,          0.00024691,            0.082975,            0.014813,            0.043774,              1.0732,                   0,             0.00922,             0.00922,             0.00922
                  28,            0.086113,            0.016741,            0.043922,              1.0799,                   0,           0.0036514,            0.097879,             0.00221,          0.00063276,            0.078163,            0.015395,             0.04342,              1.0693,                   0,             0.00919,             0.00919,             0.00919
                  29,            0.083263,            0.017023,            0.043738,              1.0829,                   0,           0.0023636,             0.11721,           0.0017558,          0.00038567,            0.075276,            0.015638,            0.043237,              1.0654,                   0,             0.00916,             0.00916,             0.00916
                  30,            0.081511,            0.017176,            0.043443,              1.0743,                   0,           0.0070085,             0.19504,           0.0044668,          0.00076849,             0.07412,            0.015632,            0.042285,              1.0654,                   0,             0.00913,             0.00913,             0.00913
                  31,            0.078489,            0.017483,            0.042409,               1.069,                   0,            0.011048,             0.17412,            0.007614,           0.0011617,            0.072785,             0.01565,            0.041357,              1.0605,                   0,              0.0091,              0.0091,              0.0091
                  32,            0.076117,            0.017532,            0.041519,              1.0668,                   0,            0.017148,             0.17943,            0.014862,           0.0029951,            0.071896,            0.015547,            0.040112,              1.0527,                   0,             0.00907,             0.00907,             0.00907
                  33,            0.074871,            0.017441,            0.040374,              1.0578,                   0,            0.012172,             0.42591,             0.01659,           0.0038036,            0.070472,            0.015468,            0.038934,              1.0439,                   0,             0.00904,             0.00904,             0.00904
                  34,            0.072365,            0.017487,            0.039033,              1.0409,                   0,           0.0085318,             0.70149,             0.01886,           0.0045595,            0.069657,            0.015224,            0.037299,              1.0244,                   0,             0.00901,             0.00901,             0.00901
                  35,            0.071429,            0.017163,            0.038135,              1.0306,                   0,           0.0056641,             0.77015,             0.01947,           0.0052434,            0.066485,            0.015211,            0.035901,             0.99707,                   0,             0.00898,             0.00898,             0.00898
                  36,            0.069084,            0.017063,            0.036576,              1.0096,                   0,            0.020005,              0.1848,            0.020099,           0.0048314,            0.064966,            0.015028,            0.034491,             0.95947,                   0,             0.00895,             0.00895,             0.00895
                  37,            0.067965,            0.016856,            0.035455,             0.98271,                   0,             0.77984,            0.034091,            0.029157,           0.0084122,            0.065009,            0.014742,            0.033453,             0.92871,                   0,             0.00892,             0.00892,             0.00892
                  38,            0.066611,            0.016696,            0.034584,             0.98102,                   0,            0.074188,             0.10098,            0.039741,             0.01026,            0.065313,            0.014584,            0.032153,             0.89062,                   0,             0.00889,             0.00889,             0.00889
                  39,            0.064983,             0.01658,            0.033127,             0.93329,                   0,              0.3579,             0.12613,            0.053697,             0.01522,            0.064332,            0.014434,            0.031458,               0.875,                   0,             0.00886,             0.00886,             0.00886
                  40,             0.06345,            0.016529,            0.032321,             0.91732,                   0,             0.34301,             0.10098,            0.039221,            0.011535,            0.063419,             0.01436,            0.030334,             0.85547,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.062551,            0.016356,            0.031046,             0.87738,                   0,             0.76636,            0.094697,            0.049122,            0.011989,            0.063312,            0.014086,            0.029565,             0.81494,                   0,              0.0088,              0.0088,              0.0088
                  42,            0.061124,            0.016151,            0.029869,             0.84689,                   0,             0.26689,             0.14015,             0.06043,            0.016426,            0.064654,            0.013769,            0.028949,             0.79053,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.060747,            0.016004,            0.028945,             0.83205,                   0,             0.28903,            0.070158,            0.044598,            0.010831,            0.061308,            0.013906,            0.028046,             0.75928,                   0,             0.00874,             0.00874,             0.00874
                  44,            0.059791,            0.015882,            0.028039,             0.79856,                   0,             0.56178,            0.066808,            0.047722,            0.012497,            0.063658,            0.013517,            0.027289,             0.74902,                   0,             0.00871,             0.00871,             0.00871
                  45,            0.059061,            0.015773,            0.026587,             0.78931,                   0,             0.62903,            0.051037,            0.053346,            0.011852,            0.060069,            0.013625,            0.025702,             0.69092,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.057851,            0.015535,            0.025258,             0.75681,                   0,             0.32361,            0.038278,            0.028853,           0.0068625,            0.061557,            0.013358,            0.024902,             0.66504,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.057831,            0.015434,            0.024404,             0.74045,                   0,             0.56486,            0.020734,            0.030442,           0.0075372,            0.061785,            0.013185,            0.024176,             0.63037,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.056634,            0.015286,            0.022962,             0.68696,                   0,             0.36319,            0.049771,            0.047837,             0.01169,            0.062302,            0.013116,             0.02384,             0.62109,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.056372,             0.01513,            0.022525,             0.67423,                   0,             0.26742,            0.030702,            0.038935,           0.0092443,            0.060081,            0.013011,            0.022668,             0.58496,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.055475,            0.014966,            0.021265,             0.65207,                   0,             0.52584,            0.035088,            0.051755,            0.011529,            0.061039,            0.012844,            0.022546,             0.56445,                   0,             0.00853,             0.00853,             0.00853
                  51,            0.055343,            0.014894,            0.021003,             0.63803,                   0,           0.0043989,             0.88818,            0.049302,            0.013394,            0.060105,              0.0129,            0.022119,              0.5332,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.053787,            0.014802,             0.02007,             0.59965,                   0,             0.77003,           0.0087719,            0.043809,             0.01025,            0.061117,            0.012557,            0.021881,             0.52441,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.053468,            0.014598,            0.019503,             0.56758,                   0,             0.76278,           0.0087719,            0.041899,            0.010884,             0.05851,            0.012515,             0.02146,             0.50244,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.052422,            0.014514,            0.019334,              0.5654,                   0,            0.043383,            0.054001,            0.039683,           0.0091153,            0.056244,            0.012621,            0.020715,             0.48584,                   0,             0.00841,             0.00841,             0.00841
                  55,            0.051923,            0.014449,            0.018888,             0.56032,                   0,           0.0047557,             0.90362,            0.038875,           0.0098211,            0.056663,            0.012484,            0.021173,             0.45508,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.052544,             0.01436,            0.018588,             0.52644,                   0,           0.0046196,             0.93461,            0.038703,            0.010226,            0.056788,            0.012359,            0.020795,             0.43701,                   0,             0.00835,             0.00835,             0.00835
                  57,            0.051898,            0.014163,            0.018125,             0.50548,                   0,            0.007975,             0.88598,            0.048811,            0.013354,            0.059303,            0.012115,            0.019928,             0.42969,                   0,             0.00832,             0.00832,             0.00832
                  58,            0.051456,            0.014155,             0.01787,              0.4908,                   0,           0.0044866,             0.91528,            0.056875,            0.014803,            0.058368,            0.012144,            0.019965,             0.42407,                   0,             0.00829,             0.00829,             0.00829
                  59,             0.05068,            0.014042,            0.017752,             0.47124,                   0,           0.0044121,             0.92006,            0.036689,           0.0091412,            0.054848,            0.012225,            0.019739,             0.40845,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.050157,             0.01385,            0.017263,             0.44977,                   0,           0.0046056,              0.9389,            0.045944,            0.010521,            0.054794,            0.012147,             0.01955,             0.42383,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.049288,            0.013829,            0.016923,             0.43577,                   0,           0.0042125,              0.9078,            0.041054,           0.0098666,             0.05956,            0.011911,            0.019421,             0.40503,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.049396,            0.013743,            0.016711,             0.42582,                   0,           0.0043785,             0.92604,            0.061557,            0.014485,             0.05557,            0.011952,            0.018829,             0.38501,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.049345,            0.013613,            0.016481,             0.40866,                   0,           0.0048028,             0.94149,            0.063159,            0.014425,             0.05487,            0.011815,            0.018738,             0.34521,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.047842,            0.013487,            0.016116,             0.39863,                   0,           0.0043389,             0.95215,            0.050883,            0.011847,            0.055302,            0.011811,            0.019434,             0.35083,                   0,             0.00811,             0.00811,             0.00811
                  65,            0.047914,             0.01349,            0.016227,             0.38876,                   0,           0.0043035,             0.91368,            0.034502,           0.0084339,            0.054197,            0.011794,            0.018488,              0.3335,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.047356,            0.013291,             0.01584,              0.3628,                   0,           0.0045913,              0.8774,            0.036318,           0.0089217,            0.053342,            0.011714,            0.018753,             0.32031,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.047187,            0.013352,            0.015771,             0.37533,                   0,           0.0042885,              0.8791,            0.051842,            0.013231,            0.054081,            0.011649,            0.018738,             0.32495,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.046957,            0.013217,            0.015726,             0.36492,                   0,            0.029611,             0.53523,             0.07713,            0.019007,            0.057689,            0.011537,            0.018341,             0.30811,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.046659,            0.013177,            0.015421,             0.33176,                   0,            0.076684,             0.27361,            0.074079,            0.018309,            0.057558,            0.011506,            0.018274,             0.30249,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.046251,            0.013043,            0.015347,             0.31743,                   0,           0.0045349,             0.86374,            0.044832,            0.011415,            0.052404,             0.01159,            0.018124,             0.27661,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.045253,             0.01298,            0.015011,             0.30947,                   0,           0.0050337,             0.90332,            0.056272,            0.012596,             0.05464,            0.011541,            0.018539,             0.28687,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.045359,            0.012986,            0.015366,             0.33137,                   0,           0.0047574,             0.94149,            0.066645,            0.016672,            0.053666,            0.011504,            0.019302,             0.29468,                   0,             0.00787,             0.00787,             0.00787
                  73,            0.045139,            0.013016,            0.015221,             0.30399,                   0,             0.15984,              0.2279,            0.073095,             0.01893,            0.057388,            0.011374,             0.01853,             0.28638,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.045457,            0.012864,            0.015014,             0.30172,                   0,           0.0041657,             0.90999,            0.071077,             0.01981,            0.052391,             0.01154,             0.01778,             0.26855,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.044923,            0.012747,            0.014923,             0.29163,                   0,            0.004702,              0.9364,            0.073487,            0.019448,            0.053056,            0.011551,             0.01788,             0.26953,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.044229,            0.012716,            0.014616,             0.28204,                   0,           0.0044851,             0.89066,             0.05306,            0.013173,            0.053441,            0.011356,            0.017462,             0.24377,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.044371,            0.012558,            0.014444,             0.27689,                   0,            0.004838,             0.91816,            0.077969,            0.018665,             0.05107,            0.011419,            0.018423,             0.27246,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.043108,             0.01261,             0.01474,             0.29368,                   0,             0.14369,             0.10774,            0.091155,            0.020498,            0.053642,            0.011213,            0.017303,             0.23572,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.042968,            0.012504,            0.014625,             0.27554,                   0,             0.65369,            0.020833,            0.061572,            0.015124,            0.051556,            0.011361,            0.017728,             0.25171,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.042413,            0.012467,            0.014827,             0.26936,                   0,             0.54129,            0.064394,            0.049403,            0.012554,             0.05233,            0.011255,            0.017307,             0.23169,                   0,             0.00763,             0.00763,             0.00763
                  81,            0.042107,            0.012373,            0.014449,             0.24943,                   0,            0.004467,             0.90809,            0.061792,            0.016587,            0.053856,            0.011058,            0.017557,             0.24219,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.043351,            0.012331,            0.014423,              0.2531,                   0,             0.00474,             0.91378,             0.08228,            0.021645,            0.055591,            0.011169,            0.017474,             0.22876,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.042987,            0.012228,            0.014106,             0.21778,                   0,             0.59395,            0.011262,             0.10811,            0.028659,            0.053411,            0.011134,            0.017255,             0.22656,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.041836,            0.012258,            0.014126,             0.23234,                   0,             0.10632,             0.02102,             0.09641,            0.027024,            0.051202,            0.011276,            0.016968,             0.20593,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.042666,            0.012075,            0.014281,             0.24739,                   0,           0.0048409,             0.92893,            0.095537,            0.023779,            0.051598,            0.011287,            0.017007,             0.21045,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.041752,            0.012215,            0.014284,             0.21541,                   0,            0.060293,             0.41814,              0.1024,            0.027449,            0.051362,            0.011208,            0.017264,             0.20654,                   0,             0.00745,             0.00745,             0.00745
                  87,            0.043261,            0.012196,            0.014255,             0.22531,                   0,             0.60943,            0.054924,             0.10487,            0.023497,            0.052814,            0.011145,            0.017267,             0.20251,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.040543,            0.012178,            0.014281,             0.21561,                   0,             0.33127,            0.020833,            0.076023,             0.01861,            0.052359,            0.011013,            0.016718,             0.17517,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.040361,            0.012016,            0.014122,             0.21773,                   0,             0.61852,            0.028918,            0.073811,            0.020761,            0.055127,             0.01096,            0.017169,              0.1864,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.040687,            0.011956,             0.01418,             0.20562,                   0,             0.57451,           0.0094697,            0.070605,            0.019081,            0.052495,             0.01113,            0.017172,             0.20178,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.040069,            0.011943,            0.014026,              0.1968,                   0,            0.095527,             0.14693,            0.063962,            0.018827,            0.052756,            0.011008,            0.016949,             0.18872,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.040324,            0.011843,            0.014055,             0.19494,                   0,             0.54233,            0.056818,            0.061604,             0.01658,            0.052264,            0.010927,            0.016812,             0.18469,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.039022,            0.011823,            0.013867,             0.18751,                   0,              0.3592,            0.058712,            0.079769,             0.02264,            0.052347,            0.011005,            0.017392,             0.19971,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.039309,            0.011833,            0.013968,             0.19376,                   0,             0.14493,             0.11045,             0.12565,            0.032785,            0.051574,            0.011085,            0.017133,              0.2085,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.038739,            0.011825,            0.013939,             0.18522,                   0,             0.64418,            0.043561,             0.11004,            0.030042,            0.053887,            0.011003,            0.016968,             0.17554,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.038575,            0.011827,            0.013972,             0.18369,                   0,             0.14601,            0.074157,            0.078861,            0.020799,             0.05345,             0.01091,            0.016653,             0.17126,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.038678,            0.011695,            0.014113,             0.17974,                   0,             0.47105,             0.13316,            0.095296,            0.025474,            0.056747,            0.010852,            0.017209,             0.17578,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.038976,             0.01159,            0.013697,             0.17356,                   0,             0.20956,             0.10316,             0.10009,            0.028231,            0.052119,            0.011105,             0.01687,             0.18201,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.038611,            0.011649,            0.013981,             0.16857,                   0,             0.34009,            0.095586,             0.12142,            0.034861,            0.052218,            0.011216,            0.016925,             0.17004,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.039276,            0.011713,            0.013971,              0.1607,                   0,             0.44808,            0.070835,            0.098623,            0.028501,            0.052763,            0.011127,            0.016742,             0.16919,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.037789,            0.011521,            0.013642,             0.17055,                   0,             0.64061,             0.10985,            0.091298,            0.023525,            0.052844,            0.010939,            0.016595,             0.14502,                   0,               0.007,               0.007,               0.007
                 102,            0.038312,            0.011438,            0.013699,             0.15899,                   0,             0.53754,            0.054226,            0.083856,            0.027256,            0.051877,            0.011147,            0.016998,             0.16406,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.037307,            0.011416,            0.013521,             0.15051,                   0,             0.50451,            0.069976,            0.095388,            0.029634,            0.053505,            0.011071,            0.016864,             0.15173,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.037233,            0.011452,            0.013776,              0.1628,                   0,             0.45703,             0.07506,            0.094426,            0.028024,             0.05369,            0.011192,            0.017163,             0.16992,                   0,             0.00691,             0.00691,             0.00691
                 105,            0.036567,            0.011317,            0.013742,             0.15038,                   0,               0.443,            0.097787,             0.14354,            0.042394,            0.052448,            0.011114,            0.017007,             0.16223,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.036638,            0.011319,            0.013606,             0.15219,                   0,             0.34222,             0.12179,             0.12623,            0.044944,             0.05536,            0.010989,            0.016843,             0.16638,                   0,             0.00685,             0.00685,             0.00685
                 107,             0.03672,            0.011414,            0.013664,             0.13741,                   0,             0.46472,            0.038805,            0.086276,            0.024113,            0.050904,            0.010879,             0.01658,             0.14539,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.037254,             0.01126,            0.013686,             0.14128,                   0,             0.47342,            0.047945,             0.10063,            0.030721,            0.048806,            0.011013,            0.016309,              0.1405,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.037825,            0.011225,            0.013566,             0.14035,                   0,             0.63147,            0.048284,            0.097956,            0.031685,            0.051977,             0.01119,            0.017416,             0.15442,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.035913,            0.011348,            0.013628,             0.14231,                   0,             0.38307,             0.11445,             0.13752,            0.046438,            0.053009,            0.011082,            0.016888,             0.15442,                   0,             0.00673,             0.00673,             0.00673
                 111,             0.03726,            0.011211,            0.013617,             0.14085,                   0,             0.24371,            0.095509,             0.10993,            0.027071,            0.050163,            0.011245,            0.017529,             0.17017,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.036959,            0.011243,            0.013589,             0.13658,                   0,             0.38383,            0.079938,            0.092243,             0.02636,            0.051932,            0.011018,             0.01694,             0.14294,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.035769,             0.01123,            0.013684,             0.14905,                   0,             0.62672,            0.081439,             0.10309,             0.03232,            0.052707,            0.010971,            0.017035,             0.16553,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.035945,            0.011159,            0.013676,             0.12579,                   0,             0.60207,            0.088317,             0.10224,            0.026104,            0.052616,             0.01105,            0.017081,             0.14893,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.036007,            0.011083,            0.013664,             0.13214,                   0,             0.43011,            0.090211,              0.1032,            0.029993,            0.052177,            0.011034,             0.01658,             0.14612,                   0,             0.00658,             0.00658,             0.00658
                 116,            0.034791,            0.011026,            0.013509,             0.11995,                   0,             0.61006,            0.074462,            0.098263,            0.028624,            0.053296,            0.011029,            0.017004,             0.14783,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.035756,            0.011112,            0.013629,             0.12586,                   0,             0.49892,             0.11983,             0.11125,            0.028614,            0.053567,            0.010989,            0.016907,             0.12537,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.034932,             0.01101,            0.013492,             0.11229,                   0,             0.50082,             0.12041,             0.16264,            0.043971,            0.054227,            0.011092,            0.017004,             0.13403,                   0,             0.00649,             0.00649,             0.00649
                 119,            0.035184,              0.0109,            0.013444,             0.12449,                   0,             0.48047,            0.093826,             0.15765,            0.045273,            0.052805,            0.011192,            0.017206,             0.14209,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.035162,             0.01098,            0.013487,             0.11348,                   0,             0.26979,            0.096527,             0.13266,            0.037206,            0.053546,            0.011034,            0.017142,             0.13428,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.035075,            0.010865,              0.0135,             0.12164,                   0,             0.40295,            0.079953,             0.12758,            0.035232,             0.05114,            0.011092,            0.017044,             0.14685,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.034341,            0.010957,            0.013551,              0.1252,                   0,             0.23429,              0.1409,             0.13722,            0.040332,            0.052365,            0.010993,             0.01702,             0.13501,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.035342,            0.010958,            0.013627,              0.1136,                   0,             0.28027,             0.20629,             0.20487,            0.075536,            0.053469,            0.010952,            0.016849,             0.13464,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.034845,            0.010892,            0.013418,              0.1176,                   0,             0.40159,               0.125,             0.14779,            0.044103,            0.050495,            0.010926,            0.016617,             0.12537,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.035163,            0.010822,            0.013411,             0.11221,                   0,             0.37638,             0.16078,             0.19663,            0.073299,            0.053365,            0.010981,            0.016971,             0.13501,                   0,             0.00628,             0.00628,             0.00628
                 126,             0.03362,             0.01072,            0.013365,             0.11666,                   0,             0.36912,             0.17428,             0.16524,             0.05623,            0.052014,            0.011029,            0.016928,             0.12988,                   0,             0.00625,             0.00625,             0.00625
                 127,             0.03393,            0.010902,            0.013418,             0.11732,                   0,             0.25053,            0.076954,             0.11927,             0.03754,            0.050951,             0.01105,            0.016602,             0.12695,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.033152,            0.010844,            0.013407,             0.10487,                   0,             0.22875,             0.10038,             0.11356,            0.034807,            0.052158,            0.011209,            0.016684,             0.12805,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.033812,            0.010737,            0.013403,             0.10514,                   0,             0.40415,             0.16857,              0.1949,            0.058265,            0.050555,            0.011139,            0.016965,             0.12048,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.032935,            0.010732,            0.013478,             0.10185,                   0,             0.35871,             0.17601,              0.1744,            0.051392,            0.051182,            0.011037,            0.016751,             0.12146,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.033364,            0.010617,            0.013468,             0.11286,                   0,             0.33441,             0.26502,             0.23514,             0.08054,            0.053139,            0.011179,            0.017014,             0.15222,                   0,              0.0061,              0.0061,              0.0061
