# epoch,accuracy,precision,recall,f1_score
0,0.4111,0.4797,0.4111,0.4221
1,0.5000,0.4736,0.5000,0.4546
2,0.5333,0.5558,0.5333,0.4523
3,0.5556,0.5860,0.5556,0.4534
4,0.5778,0.5871,0.5778,0.4726
5,0.6000,0.5958,0.6000,0.5080
6,0.6000,0.5958,0.6000,0.5080
7,0.6167,0.5976,0.6167,0.5286
8,0.6556,0.5843,0.6556,0.5828
9,0.7278,0.6035,0.7278,0.6556
10,0.7111,0.5807,0.7111,0.6392
11,0.7111,0.5857,0.7111,0.6397
12,0.7000,0.5871,0.7000,0.6321
13,0.7222,0.5989,0.7222,0.6511
14,0.7389,0.6096,0.7389,0.6657
15,0.7667,0.6308,0.7667,0.6906
16,0.7722,0.6357,0.7722,0.6958
17,0.7833,0.6422,0.7833,0.7051
18,0.7889,0.6461,0.7889,0.7099
19,0.8000,0.8358,0.8000,0.7272
20,0.8278,0.8562,0.8278,0.7790
21,0.8444,0.8681,0.8444,0.8137
22,0.8389,0.8640,0.8389,0.8087
23,0.8611,0.8805,0.8611,0.8399
24,0.8556,0.8790,0.8556,0.8284
25,0.8500,0.8779,0.8500,0.8280
26,0.8611,0.8822,0.8611,0.8437
27,0.8667,0.8870,0.8667,0.8518
28,0.8833,0.9013,0.8833,0.8724
29,0.9056,0.9223,0.9056,0.9016
30,0.9056,0.9223,0.9056,0.9016
31,0.9167,0.9279,0.9167,0.9143
32,0.9222,0.9268,0.9222,0.9208
33,0.9389,0.9420,0.9389,0.9393
34,0.9556,0.9564,0.9556,0.9554
35,0.9556,0.9574,0.9556,0.9559
36,0.9444,0.9472,0.9444,0.9449
37,0.9556,0.9579,0.9556,0.9558
38,0.9556,0.9566,0.9556,0.9558
39,0.9500,0.9528,0.9500,0.9502
40,0.9444,0.9476,0.9444,0.9449
41,0.9500,0.9542,0.9500,0.9509
42,0.9500,0.9536,0.9500,0.9510
43,0.9500,0.9536,0.9500,0.9510
44,0.9444,0.9493,0.9444,0.9458
45,0.9444,0.9493,0.9444,0.9458
46,0.9611,0.9630,0.9611,0.9616
47,0.9556,0.9585,0.9556,0.9562
48,0.9444,0.9504,0.9444,0.9454
49,0.9500,0.9545,0.9500,0.9507
50,0.9556,0.9587,0.9556,0.9561
51,0.9611,0.9632,0.9611,0.9614
52,0.9500,0.9536,0.9500,0.9510
53,0.9611,0.9630,0.9611,0.9616
54,0.9611,0.9632,0.9611,0.9614
55,0.9500,0.9539,0.9500,0.9510
56,0.9500,0.9536,0.9500,0.9510
57,0.9444,0.9493,0.9444,0.9458
58,0.9500,0.9536,0.9500,0.9510
59,0.9500,0.9539,0.9500,0.9510
60,0.9556,0.9587,0.9556,0.9561
61,0.9556,0.9587,0.9556,0.9561
62,0.9556,0.9587,0.9556,0.9561
63,0.9611,0.9632,0.9611,0.9614
64,0.9556,0.9582,0.9556,0.9563
65,0.9611,0.9630,0.9611,0.9616
66,0.9556,0.9582,0.9556,0.9563
67,0.9667,0.9677,0.9667,0.9669
68,0.9611,0.9630,0.9611,0.9616
69,0.9611,0.9630,0.9611,0.9616
70,0.9611,0.9630,0.9611,0.9616
71,0.9611,0.9630,0.9611,0.9616
72,0.9611,0.9630,0.9611,0.9616
73,0.9611,0.9630,0.9611,0.9616
74,0.9667,0.9680,0.9667,0.9668
75,0.9667,0.9680,0.9667,0.9668
76,0.9667,0.9680,0.9667,0.9668
77,0.9556,0.9587,0.9556,0.9561
78,0.9611,0.9630,0.9611,0.9616
79,0.9556,0.9582,0.9556,0.9563
80,0.9556,0.9582,0.9556,0.9563
81,0.9556,0.9582,0.9556,0.9563
82,0.9556,0.9585,0.9556,0.9562
83,0.9556,0.9585,0.9556,0.9562
84,0.9389,0.9452,0.9389,0.9400
85,0.9333,0.9417,0.9333,0.9344
86,0.9500,0.9545,0.9500,0.9507
87,0.9667,0.9680,0.9667,0.9668
88,0.9667,0.9677,0.9667,0.9669
89,0.9611,0.9627,0.9611,0.9616
90,0.9389,0.9460,0.9389,0.9406
91,0.9333,0.9421,0.9333,0.9355
92,0.9556,0.9585,0.9556,0.9562
93,0.9556,0.9585,0.9556,0.9562
94,0.9556,0.9585,0.9556,0.9562
95,0.9500,0.9542,0.9500,0.9509
96,0.9444,0.9499,0.9444,0.9458
97,0.9500,0.9536,0.9500,0.9510
98,0.9556,0.9582,0.9556,0.9563
99,0.9444,0.9489,0.9444,0.9457
100,0.9556,0.9579,0.9556,0.9563
101,0.9500,0.9530,0.9500,0.9508
102,0.9667,0.9675,0.9667,0.9669
