# epoch,accuracy,precision,recall,f1_score
0,0.2582,0.2713,0.2582,0.2591
1,0.3297,0.2739,0.3297,0.2956
2,0.4341,0.3197,0.4341,0.3559
3,0.4780,0.3338,0.4780,0.3659
4,0.5110,0.3794,0.5110,0.3853
5,0.5055,0.3779,0.5055,0.3584
6,0.5220,0.5620,0.5220,0.3745
7,0.5110,0.5591,0.5110,0.3515
8,0.5330,0.5649,0.5330,0.3961
9,0.5934,0.5824,0.5934,0.4967
10,0.6484,0.5746,0.6484,0.5690
11,0.7143,0.5779,0.7143,0.6386
12,0.6978,0.6064,0.6978,0.6318
13,0.6813,0.6355,0.6813,0.6268
14,0.6978,0.6221,0.6978,0.6361
15,0.7198,0.6389,0.7198,0.6572
16,0.6978,0.6310,0.6978,0.6385
17,0.7308,0.6429,0.7308,0.6665
18,0.7582,0.6468,0.7582,0.6872
19,0.7692,0.6433,0.7692,0.6936
20,0.7637,0.6433,0.7637,0.6899
21,0.7692,0.6379,0.7692,0.6924
22,0.7582,0.6437,0.7582,0.6862
23,0.7637,0.6493,0.7637,0.6917
24,0.7527,0.6478,0.7527,0.6837
25,0.7418,0.8391,0.7418,0.6832
26,0.7967,0.8383,0.7967,0.7645
27,0.8077,0.8244,0.8077,0.7734
28,0.8187,0.8400,0.8187,0.7918
29,0.8022,0.8317,0.8022,0.7775
30,0.8132,0.8397,0.8132,0.7907
31,0.8132,0.8311,0.8132,0.7976
32,0.8407,0.8511,0.8407,0.8334
33,0.8407,0.8527,0.8407,0.8350
34,0.8626,0.8660,0.8626,0.8583
35,0.8626,0.8741,0.8626,0.8593
36,0.8736,0.8845,0.8736,0.8725
37,0.8571,0.8752,0.8571,0.8576
38,0.8352,0.8595,0.8352,0.8360
39,0.7912,0.8268,0.7912,0.7889
40,0.8132,0.8487,0.8132,0.8129
41,0.8407,0.8595,0.8407,0.8416
42,0.8352,0.8548,0.8352,0.8357
43,0.8736,0.8904,0.8736,0.8749
44,0.8462,0.8705,0.8462,0.8478
45,0.8462,0.8720,0.8462,0.8483
46,0.8407,0.8691,0.8407,0.8430
47,0.8352,0.8663,0.8352,0.8378
48,0.8242,0.8573,0.8242,0.8268
49,0.7912,0.8367,0.7912,0.7940
50,0.7637,0.8153,0.7637,0.7662
51,0.7912,0.8310,0.7912,0.7934
52,0.7857,0.8281,0.7857,0.7875
53,0.8297,0.8600,0.8297,0.8303
54,0.8516,0.8742,0.8516,0.8524
55,0.8901,0.8976,0.8901,0.8885
56,0.9066,0.9120,0.9066,0.9063
57,0.9176,0.9215,0.9176,0.9183
58,0.9011,0.9037,0.9011,0.9009
59,0.8956,0.9030,0.8956,0.8958
60,0.8901,0.8982,0.8901,0.8905
61,0.8956,0.9053,0.8956,0.8963
62,0.9011,0.9103,0.9011,0.9016
63,0.8681,0.8881,0.8681,0.8702
64,0.8681,0.8893,0.8681,0.8701
65,0.8626,0.8841,0.8626,0.8647
66,0.8462,0.8725,0.8462,0.8485
67,0.8187,0.8532,0.8187,0.8214
68,0.8571,0.8806,0.8571,0.8594
69,0.8846,0.9013,0.8846,0.8864
70,0.8901,0.9068,0.8901,0.8919
71,0.8901,0.9060,0.8901,0.8919
72,0.8516,0.8805,0.8516,0.8544
73,0.8516,0.8794,0.8516,0.8540
74,0.8516,0.8782,0.8516,0.8541
75,0.8407,0.8727,0.8407,0.8432
76,0.8077,0.8577,0.8077,0.8108
77,0.8462,0.8793,0.8462,0.8464
78,0.9231,0.9302,0.9231,0.9236
79,0.9231,0.9302,0.9231,0.9236
80,0.9121,0.9228,0.9121,0.9132
81,0.8846,0.9014,0.8846,0.8862
82,0.8681,0.8905,0.8681,0.8704
83,0.9011,0.9145,0.9011,0.9027
84,0.8956,0.9110,0.8956,0.8975
85,0.8956,0.9084,0.8956,0.8962
86,0.9121,0.9233,0.9121,0.9135
87,0.9011,0.9152,0.9011,0.9028
88,0.8681,0.8879,0.8681,0.8699
89,0.9121,0.9218,0.9121,0.9120
90,0.9011,0.9098,0.9011,0.9012
91,0.8407,0.8727,0.8407,0.8432
92,0.9121,0.9228,0.9121,0.9132
93,0.9341,0.9399,0.9341,0.9349
94,0.9396,0.9433,0.9396,0.9401
95,0.9396,0.9426,0.9396,0.9403
96,0.9231,0.9301,0.9231,0.9240
97,0.9231,0.9314,0.9231,0.9242
98,0.9451,0.9494,0.9451,0.9457
99,0.9341,0.9372,0.9341,0.9339
100,0.9286,0.9311,0.9286,0.9274
101,0.9066,0.9186,0.9066,0.9076
102,0.9341,0.9359,0.9341,0.9338
103,0.9176,0.9262,0.9176,0.9187
104,0.8901,0.9069,0.8901,0.8921
105,0.9066,0.9181,0.9066,0.9080
106,0.9286,0.9349,0.9286,0.9294
107,0.9341,0.9389,0.9341,0.9351
108,0.9451,0.9485,0.9451,0.9457
109,0.9396,0.9440,0.9396,0.9402
110,0.9396,0.9445,0.9396,0.9402
111,0.9066,0.9200,0.9066,0.9083
112,0.9286,0.9364,0.9286,0.9300
113,0.9341,0.9388,0.9341,0.9350
114,0.9176,0.9227,0.9176,0.9184
115,0.9341,0.9355,0.9341,0.9339
116,0.9231,0.9225,0.9231,0.9219
117,0.9396,0.9429,0.9396,0.9401
118,0.9231,0.9294,0.9231,0.9242
119,0.9176,0.9246,0.9176,0.9188
120,0.9396,0.9428,0.9396,0.9403
121,0.9231,0.9242,0.9231,0.9229
122,0.9341,0.9394,0.9341,0.9353
123,0.9451,0.9480,0.9451,0.9458
124,0.9396,0.9433,0.9396,0.9401
125,0.9231,0.9308,0.9231,0.9241
126,0.9066,0.9187,0.9066,0.9081
127,0.9231,0.9301,0.9231,0.9240
128,0.9396,0.9440,0.9396,0.9402
129,0.9286,0.9358,0.9286,0.9296
130,0.9451,0.9494,0.9451,0.9457
131,0.9231,0.9308,0.9231,0.9240
132,0.9121,0.9209,0.9121,0.9135
133,0.9121,0.9214,0.9121,0.9136
134,0.9396,0.9428,0.9396,0.9405
135,0.9615,0.9623,0.9615,0.9618
136,0.9670,0.9678,0.9670,0.9673
137,0.9615,0.9626,0.9615,0.9618
138,0.9505,0.9509,0.9505,0.9502
139,0.9560,0.9567,0.9560,0.9560
140,0.9451,0.9478,0.9451,0.9456
141,0.9341,0.9387,0.9341,0.9342
142,0.9505,0.9514,0.9505,0.9507
143,0.9505,0.9532,0.9505,0.9511
144,0.9121,0.9214,0.9121,0.9133
145,0.9066,0.9166,0.9066,0.9081
146,0.9396,0.9433,0.9396,0.9404
147,0.9615,0.9619,0.9615,0.9616
148,0.9670,0.9678,0.9670,0.9673
149,0.9670,0.9678,0.9670,0.9673
150,0.9560,0.9579,0.9560,0.9565
151,0.9505,0.9532,0.9505,0.9511
152,0.9341,0.9377,0.9341,0.9347
153,0.9396,0.9429,0.9396,0.9401
154,0.9396,0.9435,0.9396,0.9400
155,0.9396,0.9435,0.9396,0.9400
156,0.9286,0.9337,0.9286,0.9296
157,0.8901,0.9051,0.8901,0.8922
158,0.8956,0.9076,0.8956,0.8975
159,0.9066,0.9156,0.9066,0.9083
160,0.9341,0.9389,0.9341,0.9351
161,0.9341,0.9389,0.9341,0.9351
162,0.9451,0.9486,0.9451,0.9458
163,0.9505,0.9532,0.9505,0.9511
164,0.9505,0.9535,0.9505,0.9513
165,0.9615,0.9636,0.9615,0.9620
166,0.9560,0.9579,0.9560,0.9565
167,0.9560,0.9579,0.9560,0.9565
168,0.9615,0.9619,0.9615,0.9616
169,0.9505,0.9535,0.9505,0.9513
170,0.9341,0.9390,0.9341,0.9348
171,0.9451,0.9486,0.9451,0.9458
172,0.9341,0.9397,0.9341,0.9350
173,0.9121,0.9231,0.9121,0.9135
174,0.9396,0.9438,0.9396,0.9402
175,0.9396,0.9428,0.9396,0.9403
176,0.9451,0.9486,0.9451,0.9458
177,0.9560,0.9580,0.9560,0.9566
178,0.9725,0.9731,0.9725,0.9727
179,0.9725,0.9731,0.9725,0.9727
180,0.9670,0.9678,0.9670,0.9673
181,0.9670,0.9678,0.9670,0.9673
182,0.9615,0.9628,0.9615,0.9619
183,0.9615,0.9628,0.9615,0.9619
184,0.9615,0.9628,0.9615,0.9619
185,0.9396,0.9433,0.9396,0.9404
186,0.9505,0.9528,0.9505,0.9511
187,0.9670,0.9678,0.9670,0.9673
188,0.9670,0.9678,0.9670,0.9673
189,0.9670,0.9678,0.9670,0.9673
190,0.9560,0.9579,0.9560,0.9565
