# epoch,accuracy,precision,recall,f1_score
0,0.3017,0.2943,0.3017,0.2716
1,0.3520,0.3090,0.3520,0.3189
2,0.4190,0.3055,0.4190,0.3534
3,0.5084,0.3170,0.5084,0.3859
4,0.5196,0.3121,0.5196,0.3824
5,0.5251,0.2848,0.5251,0.3693
6,0.5028,0.2790,0.5028,0.3589
7,0.5419,0.5686,0.5419,0.3868
8,0.5363,0.2876,0.5363,0.3744
9,0.5363,0.2876,0.5363,0.3744
10,0.5363,0.2876,0.5363,0.3744
11,0.5363,0.2876,0.5363,0.3744
12,0.5363,0.2876,0.5363,0.3744
13,0.5531,0.5719,0.5531,0.4102
14,0.5754,0.5787,0.5754,0.4528
15,0.5922,0.5840,0.5922,0.4817
16,0.6145,0.5914,0.6145,0.5167
17,0.6257,0.5803,0.6257,0.5362
18,0.6425,0.5885,0.6425,0.5585
19,0.6425,0.5885,0.6425,0.5585
20,0.6592,0.5964,0.6592,0.5796
21,0.6816,0.5997,0.6816,0.6052
22,0.6983,0.5932,0.6983,0.6218
23,0.7039,0.5808,0.7039,0.6270
24,0.7207,0.5899,0.7207,0.6438
25,0.7318,0.5975,0.7318,0.6548
26,0.7486,0.6100,0.7486,0.6722
27,0.7709,0.6301,0.7709,0.6933
28,0.7765,0.6361,0.7765,0.6988
29,0.7821,0.6424,0.7821,0.7044
30,0.7709,0.6318,0.7709,0.6940
31,0.7821,0.6424,0.7821,0.7044
32,0.7877,0.6507,0.7877,0.7106
33,0.7821,0.6424,0.7821,0.7044
34,0.7765,0.6371,0.7765,0.6992
35,0.7765,0.6371,0.7765,0.6992
36,0.7821,0.6437,0.7821,0.7049
37,0.7877,0.6507,0.7877,0.7106
38,0.7933,0.6621,0.7933,0.7178
39,0.7821,0.6511,0.7821,0.7072
40,0.7877,0.6524,0.7877,0.7112
41,0.7821,0.6467,0.7821,0.7060
42,0.7877,0.6524,0.7877,0.7112
43,0.7877,0.6524,0.7877,0.7112
44,0.7821,0.6555,0.7821,0.7087
45,0.7877,0.6640,0.7877,0.7148
