# epoch,accuracy,precision,recall,f1_score
0,0.3626,0.4382,0.3626,0.3644
1,0.4670,0.4115,0.4670,0.4214
2,0.4560,0.3407,0.4560,0.3567
3,0.4780,0.3917,0.4780,0.3709
4,0.5220,0.5206,0.5220,0.3993
5,0.5495,0.5695,0.5495,0.4264
6,0.5549,0.5437,0.5549,0.4414
7,0.5714,0.5544,0.5714,0.4677
8,0.5934,0.5824,0.5934,0.4967
9,0.6209,0.5911,0.6209,0.5346
10,0.6593,0.6042,0.6593,0.5820
11,0.6813,0.5770,0.6813,0.6065
12,0.7143,0.5842,0.7143,0.6382
13,0.7473,0.6037,0.7473,0.6676
14,0.7473,0.6121,0.7473,0.6692
15,0.7582,0.6223,0.7582,0.6797
16,0.7637,0.6292,0.7637,0.6855
17,0.7473,0.6297,0.7473,0.6743
18,0.7582,0.6352,0.7582,0.6836
19,0.7747,0.6437,0.7747,0.6975
20,0.7912,0.8478,0.7912,0.7345
21,0.7912,0.8459,0.7912,0.7270
22,0.7912,0.8438,0.7912,0.7264
23,0.8077,0.8535,0.8077,0.7597
24,0.8022,0.8580,0.8022,0.7515
25,0.8022,0.8600,0.8022,0.7633
26,0.8022,0.8627,0.8022,0.7690
27,0.7967,0.8450,0.7967,0.7665
28,0.8077,0.8614,0.8077,0.7862
29,0.8022,0.8383,0.8022,0.7849
30,0.8022,0.8418,0.8022,0.7804
31,0.8297,0.8646,0.8297,0.8149
32,0.8736,0.9001,0.8736,0.8658
33,0.8791,0.8937,0.8791,0.8771
34,0.9066,0.9157,0.9066,0.9069
35,0.8901,0.9003,0.8901,0.8917
36,0.8956,0.9065,0.8956,0.8975
37,0.9121,0.9198,0.9121,0.9135
38,0.9066,0.9156,0.9066,0.9083
39,0.8736,0.8897,0.8736,0.8755
40,0.8846,0.8995,0.8846,0.8864
41,0.8901,0.9040,0.8901,0.8924
42,0.8956,0.9111,0.8956,0.8985
43,0.8956,0.9111,0.8956,0.8985
44,0.9011,0.9144,0.9011,0.9036
45,0.9066,0.9178,0.9066,0.9088
46,0.8846,0.9012,0.8846,0.8875
47,0.8791,0.8971,0.8791,0.8819
48,0.8791,0.8971,0.8791,0.8819
49,0.8846,0.9004,0.8846,0.8872
50,0.8791,0.8980,0.8791,0.8823
51,0.8846,0.9022,0.8846,0.8879
52,0.8956,0.9111,0.8956,0.8985
53,0.9396,0.9444,0.9396,0.9405
54,0.9176,0.9292,0.9176,0.9196
55,0.9231,0.9327,0.9231,0.9248
56,0.9231,0.9327,0.9231,0.9248
57,0.9231,0.9327,0.9231,0.9248
58,0.9176,0.9292,0.9176,0.9196
59,0.9121,0.9259,0.9121,0.9144
60,0.8956,0.9135,0.8956,0.8978
61,0.9121,0.9245,0.9121,0.9139
62,0.9121,0.9259,0.9121,0.9144
63,0.8956,0.9135,0.8956,0.8978
64,0.8956,0.9149,0.8956,0.8983
65,0.9066,0.9227,0.9066,0.9092
66,0.8846,0.9112,0.8846,0.8886
67,0.8901,0.9139,0.8901,0.8937
68,0.8956,0.9167,0.8956,0.8989
69,0.8956,0.9167,0.8956,0.8989
70,0.8681,0.8994,0.8681,0.8717
71,0.8956,0.9167,0.8956,0.8989
72,0.9231,0.9351,0.9231,0.9249
73,0.9341,0.9403,0.9341,0.9352
74,0.9615,0.9636,0.9615,0.9620
75,0.9121,0.9286,0.9121,0.9145
76,0.9231,0.9327,0.9231,0.9248
77,0.9231,0.9327,0.9231,0.9248
78,0.9121,0.9259,0.9121,0.9144
79,0.8956,0.9167,0.8956,0.8989
80,0.8956,0.9167,0.8956,0.8989
81,0.8846,0.9112,0.8846,0.8886
82,0.9231,0.9327,0.9231,0.9248
83,0.9176,0.9292,0.9176,0.9196
84,0.9066,0.9227,0.9066,0.9092
85,0.9231,0.9327,0.9231,0.9248
86,0.9231,0.9327,0.9231,0.9248
87,0.9121,0.9286,0.9121,0.9145
88,0.9560,0.9586,0.9560,0.9565
89,0.9341,0.9403,0.9341,0.9352
90,0.9505,0.9532,0.9505,0.9511
91,0.9505,0.9532,0.9505,0.9511
92,0.9505,0.9532,0.9505,0.9511
93,0.9505,0.9532,0.9505,0.9511
94,0.9451,0.9486,0.9451,0.9458
95,0.9505,0.9541,0.9505,0.9512
96,0.9560,0.9586,0.9560,0.9565
97,0.9560,0.9586,0.9560,0.9565
98,0.9505,0.9541,0.9505,0.9512
99,0.9451,0.9499,0.9451,0.9459
100,0.9505,0.9541,0.9505,0.9512
101,0.9451,0.9499,0.9451,0.9459
102,0.9451,0.9499,0.9451,0.9459
103,0.9451,0.9499,0.9451,0.9459
104,0.9286,0.9385,0.9286,0.9301
105,0.9341,0.9422,0.9341,0.9353
106,0.9451,0.9486,0.9451,0.9458
107,0.9451,0.9479,0.9451,0.9457
108,0.9451,0.9486,0.9451,0.9458
109,0.9560,0.9580,0.9560,0.9566
110,0.9451,0.9499,0.9451,0.9459
111,0.9011,0.9208,0.9011,0.9036
112,0.9560,0.9586,0.9560,0.9565
113,0.9341,0.9422,0.9341,0.9353
114,0.9505,0.9541,0.9505,0.9512
115,0.9451,0.9499,0.9451,0.9459
116,0.9451,0.9499,0.9451,0.9459
117,0.9505,0.9541,0.9505,0.9512
118,0.9560,0.9586,0.9560,0.9565
119,0.9615,0.9636,0.9615,0.9620
120,0.9670,0.9681,0.9670,0.9673
121,0.9560,0.9586,0.9560,0.9565
122,0.9560,0.9586,0.9560,0.9565
123,0.9615,0.9636,0.9615,0.9620
124,0.9560,0.9586,0.9560,0.9565
125,0.9560,0.9586,0.9560,0.9565
126,0.9451,0.9499,0.9451,0.9459
127,0.9560,0.9586,0.9560,0.9565
128,0.9505,0.9532,0.9505,0.9511
129,0.9505,0.9532,0.9505,0.9511
130,0.9505,0.9532,0.9505,0.9511
131,0.9451,0.9486,0.9451,0.9458
132,0.9451,0.9499,0.9451,0.9459
133,0.9286,0.9373,0.9286,0.9298
134,0.9505,0.9541,0.9505,0.9512
135,0.9505,0.9532,0.9505,0.9511
136,0.9615,0.9632,0.9615,0.9619
137,0.9560,0.9586,0.9560,0.9565
138,0.9560,0.9586,0.9560,0.9565
139,0.9560,0.9586,0.9560,0.9565
140,0.9560,0.9586,0.9560,0.9565
141,0.9560,0.9586,0.9560,0.9565
142,0.9615,0.9636,0.9615,0.9620
143,0.9560,0.9586,0.9560,0.9565
144,0.9560,0.9586,0.9560,0.9565
145,0.9560,0.9586,0.9560,0.9565
146,0.9560,0.9586,0.9560,0.9565
147,0.9725,0.9731,0.9725,0.9727
148,0.9670,0.9682,0.9670,0.9673
149,0.9560,0.9586,0.9560,0.9565
150,0.9560,0.9586,0.9560,0.9565
151,0.9670,0.9682,0.9670,0.9673
152,0.9725,0.9731,0.9725,0.9727
153,0.9725,0.9731,0.9725,0.9727
154,0.9505,0.9541,0.9505,0.9512
