# epoch,accuracy,precision,recall,f1_score
0,0.3425,0.3951,0.3425,0.3435
1,0.5028,0.5091,0.5028,0.4634
2,0.5028,0.5110,0.5028,0.4105
3,0.5414,0.5765,0.5414,0.4385
4,0.5359,0.5227,0.5359,0.4193
5,0.5691,0.5679,0.5691,0.4666
6,0.5691,0.5515,0.5691,0.4707
7,0.6022,0.5611,0.6022,0.5200
8,0.6298,0.5624,0.6298,0.5575
9,0.6243,0.5658,0.6243,0.5494
10,0.6354,0.5597,0.6354,0.5610
11,0.6519,0.5534,0.6519,0.5807
12,0.6906,0.5693,0.6906,0.6193
13,0.7459,0.6111,0.7459,0.6706
14,0.7680,0.6283,0.7680,0.6909
15,0.7790,0.6382,0.7790,0.7013
16,0.7790,0.6408,0.7790,0.7022
17,0.7790,0.6420,0.7790,0.7026
18,0.7790,0.6377,0.7790,0.7011
19,0.7790,0.6398,0.7790,0.7019
20,0.7901,0.8358,0.7901,0.7292
21,0.7901,0.8376,0.7901,0.7298
22,0.7956,0.8376,0.7956,0.7334
23,0.8066,0.8489,0.8066,0.7573
24,0.8122,0.8586,0.8122,0.7695
25,0.8122,0.8586,0.8122,0.7695
26,0.8177,0.8662,0.8177,0.7810
27,0.8122,0.8634,0.8122,0.7762
28,0.8564,0.8885,0.8564,0.8357
29,0.8785,0.8933,0.8785,0.8685
30,0.8950,0.9035,0.8950,0.8914
31,0.8785,0.8871,0.8785,0.8759
32,0.8950,0.9006,0.8950,0.8934
33,0.9392,0.9407,0.9392,0.9382
34,0.9227,0.9230,0.9227,0.9207
35,0.9116,0.9152,0.9116,0.9099
36,0.9061,0.9097,0.9061,0.9055
37,0.9116,0.9182,0.9116,0.9123
38,0.9337,0.9360,0.9337,0.9339
39,0.9337,0.9360,0.9337,0.9339
40,0.9392,0.9406,0.9392,0.9394
41,0.9448,0.9471,0.9448,0.9452
42,0.9448,0.9462,0.9448,0.9449
43,0.9337,0.9370,0.9337,0.9343
44,0.9227,0.9270,0.9227,0.9234
45,0.9282,0.9358,0.9282,0.9301
46,0.9392,0.9437,0.9392,0.9403
47,0.9337,0.9403,0.9337,0.9351
48,0.9337,0.9403,0.9337,0.9351
49,0.9171,0.9229,0.9171,0.9182
50,0.9337,0.9401,0.9337,0.9352
51,0.9282,0.9366,0.9282,0.9299
52,0.9282,0.9392,0.9282,0.9306
53,0.9227,0.9386,0.9227,0.9262
54,0.9227,0.9384,0.9227,0.9262
55,0.9337,0.9452,0.9337,0.9363
56,0.9337,0.9454,0.9337,0.9362
57,0.9337,0.9452,0.9337,0.9363
58,0.9227,0.9384,0.9227,0.9262
59,0.9061,0.9258,0.9061,0.9109
60,0.9227,0.9354,0.9227,0.9258
61,0.9061,0.9267,0.9061,0.9105
62,0.8895,0.9169,0.8895,0.8936
63,0.8895,0.9172,0.8895,0.8930
64,0.9282,0.9383,0.9282,0.9295
65,0.9282,0.9390,0.9282,0.9307
66,0.9282,0.9421,0.9282,0.9311
67,0.9006,0.9242,0.9006,0.9051
68,0.9061,0.9267,0.9061,0.9105
69,0.9171,0.9325,0.9171,0.9206
70,0.9171,0.9320,0.9171,0.9208
71,0.9337,0.9421,0.9337,0.9359
72,0.9171,0.9323,0.9171,0.9207
73,0.8950,0.9208,0.8950,0.9010
74,0.9061,0.9264,0.9061,0.9107
75,0.9116,0.9329,0.9116,0.9163
76,0.9282,0.9417,0.9282,0.9312
77,0.9171,0.9320,0.9171,0.9208
78,0.9337,0.9399,0.9337,0.9353
79,0.9282,0.9360,0.9282,0.9302
80,0.9392,0.9460,0.9392,0.9410
81,0.9337,0.9427,0.9337,0.9357
82,0.8950,0.9253,0.8950,0.9011
83,0.8785,0.9113,0.8785,0.8844
84,0.9337,0.9424,0.9337,0.9358
85,0.9392,0.9460,0.9392,0.9410
86,0.9337,0.9421,0.9337,0.9359
87,0.9171,0.9317,0.9171,0.9208
88,0.9282,0.9387,0.9282,0.9308
89,0.9448,0.9501,0.9448,0.9460
90,0.9392,0.9485,0.9392,0.9413
91,0.9392,0.9485,0.9392,0.9413
92,0.9227,0.9357,0.9227,0.9256
93,0.9061,0.9254,0.9061,0.9085
94,0.8950,0.9192,0.8950,0.8992
95,0.9282,0.9392,0.9282,0.9306
96,0.9337,0.9412,0.9337,0.9352
97,0.9282,0.9376,0.9282,0.9300
98,0.9392,0.9460,0.9392,0.9410
99,0.9337,0.9424,0.9337,0.9358
100,0.9337,0.9427,0.9337,0.9357
101,0.9171,0.9312,0.9171,0.9194
102,0.9448,0.9501,0.9448,0.9460
103,0.9337,0.9449,0.9337,0.9363
104,0.9337,0.9449,0.9337,0.9363
105,0.9282,0.9392,0.9282,0.9306
106,0.9171,0.9325,0.9171,0.9206
107,0.9227,0.9390,0.9227,0.9260
108,0.9282,0.9390,0.9282,0.9307
109,0.9448,0.9497,0.9448,0.9453
110,0.9392,0.9463,0.9392,0.9409
111,0.9558,0.9589,0.9558,0.9563
112,0.9448,0.9501,0.9448,0.9460
113,0.9448,0.9501,0.9448,0.9460
114,0.9503,0.9544,0.9503,0.9511
115,0.9448,0.9523,0.9448,0.9464
116,0.9392,0.9460,0.9392,0.9410
117,0.9392,0.9460,0.9392,0.9410
118,0.9503,0.9544,0.9503,0.9511
119,0.9448,0.9523,0.9448,0.9464
120,0.9337,0.9449,0.9337,0.9363
121,0.9337,0.9449,0.9337,0.9363
122,0.9337,0.9421,0.9337,0.9359
123,0.9392,0.9485,0.9392,0.9413
124,0.9448,0.9523,0.9448,0.9464
125,0.9337,0.9454,0.9337,0.9362
126,0.9337,0.9421,0.9337,0.9359
127,0.9392,0.9485,0.9392,0.9413
128,0.9337,0.9452,0.9337,0.9363
129,0.9392,0.9485,0.9392,0.9413
130,0.9448,0.9523,0.9448,0.9464
131,0.9448,0.9523,0.9448,0.9464
132,0.9503,0.9562,0.9503,0.9515
133,0.9392,0.9440,0.9392,0.9404
134,0.9503,0.9522,0.9503,0.9508
135,0.9448,0.9523,0.9448,0.9464
136,0.9503,0.9560,0.9503,0.9516
137,0.9558,0.9602,0.9558,0.9568
138,0.9558,0.9602,0.9558,0.9568
139,0.9558,0.9603,0.9558,0.9567
140,0.9503,0.9547,0.9503,0.9510
141,0.9448,0.9504,0.9448,0.9459
142,0.9558,0.9603,0.9558,0.9567
143,0.9503,0.9544,0.9503,0.9511
144,0.9503,0.9562,0.9503,0.9515
145,0.9558,0.9602,0.9558,0.9568
146,0.9558,0.9600,0.9558,0.9568
147,0.9448,0.9501,0.9448,0.9460
148,0.9448,0.9501,0.9448,0.9460
149,0.9448,0.9501,0.9448,0.9460
150,0.9448,0.9501,0.9448,0.9460
151,0.9503,0.9544,0.9503,0.9511
152,0.9558,0.9586,0.9558,0.9564
153,0.9503,0.9541,0.9503,0.9513
154,0.9392,0.9460,0.9392,0.9410
155,0.9337,0.9424,0.9337,0.9358
156,0.9448,0.9501,0.9448,0.9460
157,0.9282,0.9421,0.9282,0.9311
158,0.9337,0.9454,0.9337,0.9362
159,0.9392,0.9487,0.9392,0.9413
160,0.9337,0.9424,0.9337,0.9358
161,0.9282,0.9390,0.9282,0.9307
162,0.9337,0.9452,0.9337,0.9363
163,0.9392,0.9460,0.9392,0.9410
164,0.9613,0.9631,0.9613,0.9617
165,0.9558,0.9600,0.9558,0.9568
166,0.9448,0.9525,0.9448,0.9463
167,0.9503,0.9562,0.9503,0.9515
168,0.9503,0.9541,0.9503,0.9513
169,0.9613,0.9643,0.9613,0.9620
170,0.9503,0.9560,0.9503,0.9516
171,0.9558,0.9600,0.9558,0.9568
172,0.9558,0.9600,0.9558,0.9568
173,0.9503,0.9558,0.9503,0.9516
174,0.9558,0.9600,0.9558,0.9568
175,0.9558,0.9600,0.9558,0.9568
176,0.9558,0.9602,0.9558,0.9568
177,0.9558,0.9602,0.9558,0.9568
178,0.9392,0.9485,0.9392,0.9413
179,0.9337,0.9452,0.9337,0.9363
180,0.9392,0.9485,0.9392,0.9413
181,0.9558,0.9600,0.9558,0.9568
182,0.9558,0.9586,0.9558,0.9564
183,0.9558,0.9586,0.9558,0.9564
184,0.9448,0.9501,0.9448,0.9460
185,0.9503,0.9544,0.9503,0.9511
186,0.9503,0.9544,0.9503,0.9511
187,0.9503,0.9544,0.9503,0.9511
188,0.9558,0.9586,0.9558,0.9564
189,0.9558,0.9586,0.9558,0.9564
190,0.9613,0.9631,0.9613,0.9617
191,0.9613,0.9631,0.9613,0.9617
192,0.9613,0.9631,0.9613,0.9617
193,0.9613,0.9643,0.9613,0.9620
194,0.9613,0.9643,0.9613,0.9620
195,0.9613,0.9643,0.9613,0.9620
196,0.9558,0.9583,0.9558,0.9563
197,0.9558,0.9600,0.9558,0.9568
198,0.9669,0.9689,0.9669,0.9673
199,0.9613,0.9630,0.9613,0.9617
200,0.9613,0.9643,0.9613,0.9620
201,0.9503,0.9541,0.9503,0.9513
202,0.9558,0.9586,0.9558,0.9564
203,0.9503,0.9539,0.9503,0.9513
204,0.9558,0.9600,0.9558,0.9568
205,0.9558,0.9600,0.9558,0.9568
206,0.9613,0.9643,0.9613,0.9620
207,0.9613,0.9631,0.9613,0.9617
208,0.9613,0.9631,0.9613,0.9617
209,0.9558,0.9600,0.9558,0.9568
210,0.9503,0.9558,0.9503,0.9516
211,0.9669,0.9689,0.9669,0.9673
212,0.9558,0.9600,0.9558,0.9568
213,0.9613,0.9643,0.9613,0.9620
214,0.9613,0.9645,0.9613,0.9619
215,0.9558,0.9586,0.9558,0.9564
216,0.9503,0.9544,0.9503,0.9511
217,0.9558,0.9586,0.9558,0.9564
218,0.9558,0.9584,0.9558,0.9565
219,0.9613,0.9629,0.9613,0.9618
220,0.9613,0.9629,0.9613,0.9618
221,0.9613,0.9631,0.9613,0.9617
222,0.9613,0.9631,0.9613,0.9617
223,0.9558,0.9584,0.9558,0.9565
224,0.9613,0.9631,0.9613,0.9617
225,0.9613,0.9631,0.9613,0.9617
226,0.9613,0.9643,0.9613,0.9620
227,0.9669,0.9689,0.9669,0.9673
228,0.9669,0.9687,0.9669,0.9673
229,0.9613,0.9634,0.9613,0.9616
230,0.9613,0.9631,0.9613,0.9617
231,0.9669,0.9679,0.9669,0.9671
232,0.9613,0.9620,0.9613,0.9615
233,0.9669,0.9677,0.9669,0.9671
234,0.9669,0.9689,0.9669,0.9673
235,0.9669,0.9689,0.9669,0.9673
236,0.9613,0.9631,0.9613,0.9617
237,0.9669,0.9689,0.9669,0.9673
238,0.9613,0.9643,0.9613,0.9620
239,0.9669,0.9689,0.9669,0.9673
240,0.9669,0.9689,0.9669,0.9673
241,0.9613,0.9643,0.9613,0.9620
242,0.9613,0.9631,0.9613,0.9617
243,0.9613,0.9631,0.9613,0.9617
